Freq.	V(vout)
2.85759054337457e+002	(4.28151635858331e+001dB,1.79653741715427e+002°)
2.86417796990620e+002	(4.28151629042131e+001dB,1.79652943525152e+002°)
2.87078058202431e+002	(4.28151622194470e+001dB,1.79652143494980e+002°)
2.87739841473529e+002	(4.28151615315202e+001dB,1.79651341620670e+002°)
2.88403150312622e+002	(4.28151608404182e+001dB,1.79650537897972e+002°)
2.89067988236509e+002	(4.28151601461265e+001dB,1.79649732322625e+002°)
2.89734358770094e+002	(4.28151594486300e+001dB,1.79648924890360e+002°)
2.90402265446406e+002	(4.28151587479142e+001dB,1.79648115596898e+002°)
2.91071711806622e+002	(4.28151580439642e+001dB,1.79647304437947e+002°)
2.91742701400078e+002	(4.28151573367651e+001dB,1.79646491409210e+002°)
2.92415237784295e+002	(4.28151566263016e+001dB,1.79645676506376e+002°)
2.93089324524993e+002	(4.28151559125591e+001dB,1.79644859725126e+002°)
2.93764965196114e+002	(4.28151551955221e+001dB,1.79644041061131e+002°)
2.94442163379837e+002	(4.28151544751755e+001dB,1.79643220510051e+002°)
2.95120922666599e+002	(4.28151537515042e+001dB,1.79642398067538e+002°)
2.95801246655115e+002	(4.28151530244925e+001dB,1.79641573729231e+002°)
2.96483138952395e+002	(4.28151522941253e+001dB,1.79640747490762e+002°)
2.97166603173763e+002	(4.28151515603870e+001dB,1.79639919347752e+002°)
2.97851642942879e+002	(4.28151508232620e+001dB,1.79639089295810e+002°)
2.98538261891756e+002	(4.28151500827349e+001dB,1.79638257330537e+002°)
2.99226463660779e+002	(4.28151493387896e+001dB,1.79637423447524e+002°)
2.99916251898725e+002	(4.28151485914106e+001dB,1.79636587642350e+002°)
3.00607630262783e+002	(4.28151478405820e+001dB,1.79635749910586e+002°)
3.01300602418572e+002	(4.28151470862878e+001dB,1.79634910247790e+002°)
3.01995172040161e+002	(4.28151463285121e+001dB,1.79634068649514e+002°)
3.02691342810090e+002	(4.28151455672389e+001dB,1.79633225111295e+002°)
3.03389118419386e+002	(4.28151448024518e+001dB,1.79632379628663e+002°)
3.04088502567587e+002	(4.28151440341348e+001dB,1.79631532197136e+002°)
3.04789498962757e+002	(4.28151432622716e+001dB,1.79630682812224e+002°)
3.05492111321510e+002	(4.28151424868457e+001dB,1.79629831469423e+002°)
3.06196343369027e+002	(4.28151417078407e+001dB,1.79628978164221e+002°)
3.06902198839075e+002	(4.28151409252403e+001dB,1.79628122892096e+002°)
3.07609681474030e+002	(4.28151401390275e+001dB,1.79627265648515e+002°)
3.08318795024894e+002	(4.28151393491860e+001dB,1.79626406428933e+002°)
3.09029543251318e+002	(4.28151385556988e+001dB,1.79625545228797e+002°)
3.09741929921616e+002	(4.28151377585493e+001dB,1.79624682043542e+002°)
3.10455958812794e+002	(4.28151369577204e+001dB,1.79623816868593e+002°)
3.11171633710560e+002	(4.28151361531952e+001dB,1.79622949699364e+002°)
3.11888958409352e+002	(4.28151353449567e+001dB,1.79622080531260e+002°)
3.12607936712353e+002	(4.28151345329876e+001dB,1.79621209359672e+002°)
3.13328572431516e+002	(4.28151337172708e+001dB,1.79620336179985e+002°)
3.14050869387579e+002	(4.28151328977889e+001dB,1.79619460987569e+002°)
3.14774831410089e+002	(4.28151320745247e+001dB,1.79618583777787e+002°)
3.15500462337420e+002	(4.28151312474606e+001dB,1.79617704545988e+002°)
3.16227766016795e+002	(4.28151304165791e+001dB,1.79616823287513e+002°)
3.16956746304306e+002	(4.28151295818626e+001dB,1.79615939997690e+002°)
3.17687407064934e+002	(4.28151287432934e+001dB,1.79615054671839e+002°)
3.18419752172569e+002	(4.28151279008537e+001dB,1.79614167305266e+002°)
3.19153785510033e+002	(4.28151270545257e+001dB,1.79613277893269e+002°)
3.19889510969097e+002	(4.28151262042912e+001dB,1.79612386431133e+002°)
3.20626932450503e+002	(4.28151253501325e+001dB,1.79611492914134e+002°)
3.21366053863988e+002	(4.28151244920314e+001dB,1.79610597337535e+002°)
3.22106879128300e+002	(4.28151236299696e+001dB,1.79609699696591e+002°)
3.22849412171220e+002	(4.28151227639288e+001dB,1.79608799986544e+002°)
3.23593656929584e+002	(4.28151218938908e+001dB,1.79607898202624e+002°)
3.24339617349305e+002	(4.28151210198370e+001dB,1.79606994340053e+002°)
3.25087297385390e+002	(4.28151201417489e+001dB,1.79606088394039e+002°)
3.25836701001965e+002	(4.28151192596081e+001dB,1.79605180359782e+002°)
3.26587832172292e+002	(4.28151183733956e+001dB,1.79604270232468e+002°)
3.27340694878794e+002	(4.28151174830927e+001dB,1.79603358007274e+002°)
3.28095293113074e+002	(4.28151165886804e+001dB,1.79602443679365e+002°)
3.28851630875938e+002	(4.28151156901400e+001dB,1.79601527243894e+002°)
3.29609712177413e+002	(4.28151147874524e+001dB,1.79600608696006e+002°)
3.30369541036770e+002	(4.28151138805983e+001dB,1.79599688030831e+002°)
3.31131121482546e+002	(4.28151129695584e+001dB,1.79598765243489e+002°)
3.31894457552565e+002	(4.28151120543137e+001dB,1.79597840329091e+002°)
3.32659553293959e+002	(4.28151111348446e+001dB,1.79596913282733e+002°)
3.33426412763190e+002	(4.28151102111315e+001dB,1.79595984099503e+002°)
3.34195040026069e+002	(4.28151092831550e+001dB,1.79595052774476e+002°)
3.34965439157782e+002	(4.28151083508954e+001dB,1.79594119302716e+002°)
3.35737614242909e+002	(4.28151074143329e+001dB,1.79593183679276e+002°)
3.36511569375445e+002	(4.28151064734476e+001dB,1.79592245899196e+002°)
3.37287308658823e+002	(4.28151055282195e+001dB,1.79591305957506e+002°)
3.38064836205936e+002	(4.28151045786286e+001dB,1.79590363849225e+002°)
3.38844156139156e+002	(4.28151036246550e+001dB,1.79589419569360e+002°)
3.39625272590362e+002	(4.28151026662780e+001dB,1.79588473112906e+002°)
3.40408189700954e+002	(4.28151017034777e+001dB,1.79587524474847e+002°)
3.41192911621882e+002	(4.28151007362336e+001dB,1.79586573650155e+002°)
3.41979442513662e+002	(4.28150997645251e+001dB,1.79585620633790e+002°)
3.42767786546404e+002	(4.28150987883315e+001dB,1.79584665420703e+002°)
3.43557947899828e+002	(4.28150978076323e+001dB,1.79583708005830e+002°)
3.44349930763291e+002	(4.28150968224066e+001dB,1.79582748384097e+002°)
3.45143739335809e+002	(4.28150958326335e+001dB,1.79581786550419e+002°)
3.45939377826075e+002	(4.28150948382921e+001dB,1.79580822499697e+002°)
3.46736850452484e+002	(4.28150938393612e+001dB,1.79579856226823e+002°)
3.47536161443158e+002	(4.28150928358197e+001dB,1.79578887726675e+002°)
3.48337315035964e+002	(4.28150918276464e+001dB,1.79577916994121e+002°)
3.49140315478538e+002	(4.28150908148197e+001dB,1.79576944024015e+002°)
3.49945167028309e+002	(4.28150897973182e+001dB,1.79575968811201e+002°)
3.50751873952520e+002	(4.28150887751205e+001dB,1.79574991350510e+002°)
3.51560440528250e+002	(4.28150877482046e+001dB,1.79574011636763e+002°)
3.52370871042439e+002	(4.28150867165491e+001dB,1.79573029664767e+002°)
3.53183169791908e+002	(4.28150856801319e+001dB,1.79572045429318e+002°)
3.53997341083386e+002	(4.28150846389310e+001dB,1.79571058925199e+002°)
3.54813389233527e+002	(4.28150835929243e+001dB,1.79570070147182e+002°)
3.55631318568936e+002	(4.28150825420899e+001dB,1.79569079090028e+002°)
3.56451133426195e+002	(4.28150814864054e+001dB,1.79568085748483e+002°)
3.57272838151880e+002	(4.28150804258481e+001dB,1.79567090117283e+002°)
3.58096437102587e+002	(4.28150793603958e+001dB,1.79566092191151e+002°)
3.58921934644956e+002	(4.28150782900259e+001dB,1.79565091964800e+002°)
3.59749335155693e+002	(4.28150772147158e+001dB,1.79564089432927e+002°)
3.60578643021593e+002	(4.28150761344423e+001dB,1.79563084590220e+002°)
3.61409862639563e+002	(4.28150750491829e+001dB,1.79562077431354e+002°)
3.62242998416649e+002	(4.28150739589144e+001dB,1.79561067950991e+002°)
3.63078054770051e+002	(4.28150728636139e+001dB,1.79560056143780e+002°)
3.63915036127157e+002	(4.28150717632578e+001dB,1.79559042004360e+002°)
3.64753946925557e+002	(4.28150706578230e+001dB,1.79558025527356e+002°)
3.65594791613074e+002	(4.28150695472860e+001dB,1.79557006707382e+002°)
3.66437574647783e+002	(4.28150684316233e+001dB,1.79555985539037e+002°)
3.67282300498034e+002	(4.28150673108113e+001dB,1.79554962016910e+002°)
3.68128973642480e+002	(4.28150661848261e+001dB,1.79553936135576e+002°)
3.68977598570099e+002	(4.28150650536440e+001dB,1.79552907889600e+002°)
3.69828179780215e+002	(4.28150639172407e+001dB,1.79551877273531e+002°)
3.70680721782525e+002	(4.28150627755924e+001dB,1.79550844281909e+002°)
3.71535229097121e+002	(4.28150616286748e+001dB,1.79549808909257e+002°)
3.72391706254517e+002	(4.28150604764635e+001dB,1.79548771150090e+002°)
3.73250157795669e+002	(4.28150593189342e+001dB,1.79547730998908e+002°)
3.74110588272001e+002	(4.28150581560622e+001dB,1.79546688450198e+002°)
3.74973002245431e+002	(4.28150569878232e+001dB,1.79545643498436e+002°)
3.75837404288392e+002	(4.28150558141920e+001dB,1.79544596138083e+002°)
3.76703798983856e+002	(4.28150546351438e+001dB,1.79543546363589e+002°)
3.77572190925363e+002	(4.28150534506538e+001dB,1.79542494169392e+002°)
3.78442584717041e+002	(4.28150522606968e+001dB,1.79541439549914e+002°)
3.79314984973629e+002	(4.28150510652475e+001dB,1.79540382499567e+002°)
3.80189396320508e+002	(4.28150498642804e+001dB,1.79539323012750e+002°)
3.81065823393720e+002	(4.28150486577704e+001dB,1.79538261083847e+002°)
3.81944270839993e+002	(4.28150474456918e+001dB,1.79537196707230e+002°)
3.82824743316769e+002	(4.28150462280187e+001dB,1.79536129877260e+002°)
3.83707245492225e+002	(4.28150450047254e+001dB,1.79535060588283e+002°)
3.84591782045300e+002	(4.28150437757862e+001dB,1.79533988834631e+002°)
3.85478357665718e+002	(4.28150425411747e+001dB,1.79532914610627e+002°)
3.86366977054015e+002	(4.28150413008648e+001dB,1.79531837910575e+002°)
3.87257644921563e+002	(4.28150400548303e+001dB,1.79530758728772e+002°)
3.88150365990594e+002	(4.28150388030447e+001dB,1.79529677059498e+002°)
3.89045144994226e+002	(4.28150375454814e+001dB,1.79528592897020e+002°)
3.89941986676489e+002	(4.28150362821139e+001dB,1.79527506235595e+002°)
3.90840895792347e+002	(4.28150350129154e+001dB,1.79526417069461e+002°)
3.91741877107728e+002	(4.28150337378589e+001dB,1.79525325392849e+002°)
3.92644935399545e+002	(4.28150324569174e+001dB,1.79524231199973e+002°)
3.93550075455722e+002	(4.28150311700635e+001dB,1.79523134485035e+002°)
3.94457302075223e+002	(4.28150298772703e+001dB,1.79522035242222e+002°)
3.95366620068073e+002	(4.28150285785103e+001dB,1.79520933465710e+002°)
3.96278034255384e+002	(4.28150272737557e+001dB,1.79519829149660e+002°)
3.97191549469385e+002	(4.28150259629792e+001dB,1.79518722288220e+002°)
3.98107170553441e+002	(4.28150246461528e+001dB,1.79517612875524e+002°)
3.99024902362086e+002	(4.28150233232485e+001dB,1.79516500905694e+002°)
3.99944749761041e+002	(4.28150219942386e+001dB,1.79515386372837e+002°)
4.00866717627247e+002	(4.28150206590944e+001dB,1.79514269271046e+002°)
4.01790810848884e+002	(4.28150193177879e+001dB,1.79513149594403e+002°)
4.02717034325402e+002	(4.28150179702908e+001dB,1.79512027336973e+002°)
4.03645392967548e+002	(4.28150166165741e+001dB,1.79510902492810e+002°)
4.04575891697386e+002	(4.28150152566095e+001dB,1.79509775055953e+002°)
4.05508535448327e+002	(4.28150138903682e+001dB,1.79508645020428e+002°)
4.06443329165156e+002	(4.28150125178208e+001dB,1.79507512380246e+002°)
4.07380277804055e+002	(4.28150111389385e+001dB,1.79506377129406e+002°)
4.08319386332635e+002	(4.28150097536920e+001dB,1.79505239261891e+002°)
4.09260659729953e+002	(4.28150083620520e+001dB,1.79504098771673e+002°)
4.10204102986549e+002	(4.28150069639889e+001dB,1.79502955652707e+002°)
4.11149721104464e+002	(4.28150055594731e+001dB,1.79501809898936e+002°)
4.12097519097272e+002	(4.28150041484747e+001dB,1.79500661504288e+002°)
4.13047501990103e+002	(4.28150027309640e+001dB,1.79499510462680e+002°)
4.13999674819672e+002	(4.28150013069108e+001dB,1.79498356768010e+002°)
4.14954042634304e+002	(4.28149998762849e+001dB,1.79497200414165e+002°)
4.15910610493963e+002	(4.28149984390560e+001dB,1.79496041395019e+002°)
4.16869383470276e+002	(4.28149969951938e+001dB,1.79494879704429e+002°)
4.17830366646563e+002	(4.28149955446674e+001dB,1.79493715336240e+002°)
4.18793565117859e+002	(4.28149940874462e+001dB,1.79492548284282e+002°)
4.19758983990948e+002	(4.28149926234992e+001dB,1.79491378542370e+002°)
4.20726628384385e+002	(4.28149911527954e+001dB,1.79490206104307e+002°)
4.21696503428523e+002	(4.28149896753038e+001dB,1.79489030963880e+002°)
4.22668614265543e+002	(4.28149881909928e+001dB,1.79487853114861e+002°)
4.23642966049481e+002	(4.28149866998310e+001dB,1.79486672551010e+002°)
4.24619563946253e+002	(4.28149852017868e+001dB,1.79485489266071e+002°)
4.25598413133683e+002	(4.28149836968286e+001dB,1.79484303253774e+002°)
4.26579518801532e+002	(4.28149821849242e+001dB,1.79483114507834e+002°)
4.27562886151526e+002	(4.28149806660418e+001dB,1.79481923021952e+002°)
4.28548520397379e+002	(4.28149791401491e+001dB,1.79480728789816e+002°)
4.29536426764826e+002	(4.28149776072138e+001dB,1.79479531805097e+002°)
4.30526610491650e+002	(4.28149760672032e+001dB,1.79478332061452e+002°)
4.31519076827704e+002	(4.28149745200848e+001dB,1.79477129552525e+002°)
4.32513831034947e+002	(4.28149729658258e+001dB,1.79475924271943e+002°)
4.33510878387467e+002	(4.28149714043933e+001dB,1.79474716213320e+002°)
4.34510224171510e+002	(4.28149698357540e+001dB,1.79473505370255e+002°)
4.35511873685507e+002	(4.28149682598748e+001dB,1.79472291736333e+002°)
4.36515832240104e+002	(4.28149666767223e+001dB,1.79471075305122e+002°)
4.37522105158190e+002	(4.28149650862628e+001dB,1.79469856070177e+002°)
4.38530697774923e+002	(4.28149634884629e+001dB,1.79468634025037e+002°)
4.39541615437762e+002	(4.28149618832882e+001dB,1.79467409163228e+002°)
4.40554863506491e+002	(4.28149602707049e+001dB,1.79466181478260e+002°)
4.41570447353250e+002	(4.28149586506791e+001dB,1.79464950963627e+002°)
4.42588372362563e+002	(4.28149570231761e+001dB,1.79463717612809e+002°)
4.43608643931369e+002	(4.28149553881615e+001dB,1.79462481419272e+002°)
4.44631267469045e+002	(4.28149537456006e+001dB,1.79461242376466e+002°)
4.45656248397440e+002	(4.28149520954586e+001dB,1.79460000477824e+002°)
4.46683592150899e+002	(4.28149504377007e+001dB,1.79458755716768e+002°)
4.47713304176299e+002	(4.28149487722914e+001dB,1.79457508086701e+002°)
4.48745389933068e+002	(4.28149470991955e+001dB,1.79456257581014e+002°)
4.49779854893224e+002	(4.28149454183778e+001dB,1.79455004193080e+002°)
4.50816704541396e+002	(4.28149437298022e+001dB,1.79453747916258e+002°)
4.51855944374858e+002	(4.28149420334333e+001dB,1.79452488743892e+002°)
4.52897579903556e+002	(4.28149403292351e+001dB,1.79451226669310e+002°)
4.53941616650138e+002	(4.28149386171712e+001dB,1.79449961685826e+002°)
4.54988060149983e+002	(4.28149368972055e+001dB,1.79448693786737e+002°)
4.56036915951231e+002	(4.28149351693014e+001dB,1.79447422965325e+002°)
4.57088189614810e+002	(4.28149334334225e+001dB,1.79446149214856e+002°)
4.58141886714468e+002	(4.28149316895318e+001dB,1.79444872528583e+002°)
4.59198012836803e+002	(4.28149299375923e+001dB,1.79443592899741e+002°)
4.60256573581290e+002	(4.28149281775669e+001dB,1.79442310321550e+002°)
4.61317574560313e+002	(4.28149264094183e+001dB,1.79441024787214e+002°)
4.62381021399194e+002	(4.28149246331091e+001dB,1.79439736289922e+002°)
4.63446919736222e+002	(4.28149228486015e+001dB,1.79438444822848e+002°)
4.64515275222683e+002	(4.28149210558579e+001dB,1.79437150379148e+002°)
4.65586093522892e+002	(4.28149192548399e+001dB,1.79435852951966e+002°)
4.66659380314222e+002	(4.28149174455096e+001dB,1.79434552534426e+002°)
4.67735141287131e+002	(4.28149156278285e+001dB,1.79433249119639e+002°)
4.68813382145198e+002	(4.28149138017583e+001dB,1.79431942700699e+002°)
4.69894108605148e+002	(4.28149119672600e+001dB,1.79430633270684e+002°)
4.70977326396885e+002	(4.28149101242948e+001dB,1.79429320822657e+002°)
4.72063041263523e+002	(4.28149082728238e+001dB,1.79428005349664e+002°)
4.73151258961412e+002	(4.28149064128074e+001dB,1.79426686844737e+002°)
4.74241985260176e+002	(4.28149045442065e+001dB,1.79425365300888e+002°)
4.75335225942737e+002	(4.28149026669813e+001dB,1.79424040711118e+002°)
4.76430986805347e+002	(4.28149007810921e+001dB,1.79422713068407e+002°)
4.77529273657622e+002	(4.28148988864986e+001dB,1.79421382365722e+002°)
4.78630092322569e+002	(4.28148969831611e+001dB,1.79420048596012e+002°)
4.79733448636620e+002	(4.28148950710390e+001dB,1.79418711752213e+002°)
4.80839348449659e+002	(4.28148931500919e+001dB,1.79417371827240e+002°)
4.81947797625058e+002	(4.28148912202788e+001dB,1.79416028813995e+002°)
4.83058802039703e+002	(4.28148892815590e+001dB,1.79414682705363e+002°)
4.84172367584029e+002	(4.28148873338913e+001dB,1.79413333494212e+002°)
4.85288500162051e+002	(4.28148853772345e+001dB,1.79411981173395e+002°)
4.86407205691391e+002	(4.28148834115471e+001dB,1.79410625735746e+002°)
4.87528490103316e+002	(4.28148814367874e+001dB,1.79409267174085e+002°)
4.88652359342763e+002	(4.28148794529134e+001dB,1.79407905481215e+002°)
4.89778819368375e+002	(4.28148774598833e+001dB,1.79406540649920e+002°)
4.90907876152532e+002	(4.28148754576547e+001dB,1.79405172672972e+002°)
4.92039535681380e+002	(4.28148734461851e+001dB,1.79403801543121e+002°)
4.93173803954864e+002	(4.28148714254320e+001dB,1.79402427253105e+002°)
4.94310686986764e+002	(4.28148693953523e+001dB,1.79401049795643e+002°)
4.95450190804718e+002	(4.28148673559033e+001dB,1.79399669163437e+002°)
4.96592321450264e+002	(4.28148653070415e+001dB,1.79398285349174e+002°)
4.97737084978864e+002	(4.28148632487237e+001dB,1.79396898345521e+002°)
4.98884487459940e+002	(4.28148611809060e+001dB,1.79395508145131e+002°)
5.00034534976906e+002	(4.28148591035446e+001dB,1.79394114740640e+002°)
5.01187233627199e+002	(4.28148570165957e+001dB,1.79392718124666e+002°)
5.02342589522314e+002	(4.28148549200148e+001dB,1.79391318289809e+002°)
5.03500608787831e+002	(4.28148528137575e+001dB,1.79389915228654e+002°)
5.04661297563455e+002	(4.28148506977794e+001dB,1.79388508933768e+002°)
5.05824662003040e+002	(4.28148485720351e+001dB,1.79387099397702e+002°)
5.06990708274630e+002	(4.28148464364802e+001dB,1.79385686612987e+002°)
5.08159442560486e+002	(4.28148442910689e+001dB,1.79384270572141e+002°)
5.09330871057121e+002	(4.28148421357558e+001dB,1.79382851267661e+002°)
5.10504999975332e+002	(4.28148399704954e+001dB,1.79381428692028e+002°)
5.11681835540233e+002	(4.28148377952418e+001dB,1.79380002837707e+002°)
5.12861383991290e+002	(4.28148356099487e+001dB,1.79378573697144e+002°)
5.14043651582351e+002	(4.28148334145698e+001dB,1.79377141262768e+002°)
5.15228644581681e+002	(4.28148312090587e+001dB,1.79375705526992e+002°)
5.16416369271995e+002	(4.28148289933685e+001dB,1.79374266482209e+002°)
5.17606831950492e+002	(4.28148267674523e+001dB,1.79372824120796e+002°)
5.18800038928885e+002	(4.28148245312628e+001dB,1.79371378435113e+002°)
5.19995996533440e+002	(4.28148222847527e+001dB,1.79369929417501e+002°)
5.21194711105004e+002	(4.28148200278744e+001dB,1.79368477060285e+002°)
5.22396188999043e+002	(4.28148177605800e+001dB,1.79367021355771e+002°)
5.23600436585673e+002	(4.28148154828215e+001dB,1.79365562296248e+002°)
5.24807460249696e+002	(4.28148131945504e+001dB,1.79364099873986e+002°)
5.26017266390629e+002	(4.28148108957184e+001dB,1.79362634081239e+002°)
5.27229861422745e+002	(4.28148085862768e+001dB,1.79361164910243e+002°)
5.28445251775103e+002	(4.28148062661764e+001dB,1.79359692353214e+002°)
5.29663443891580e+002	(4.28148039353682e+001dB,1.79358216402353e+002°)
5.30884444230910e+002	(4.28148015938027e+001dB,1.79356737049841e+002°)
5.32108259266716e+002	(4.28147992414304e+001dB,1.79355254287842e+002°)
5.33334895487543e+002	(4.28147968782012e+001dB,1.79353768108502e+002°)
5.34564359396893e+002	(4.28147945040651e+001dB,1.79352278503947e+002°)
5.35796657513263e+002	(4.28147921189719e+001dB,1.79350785466289e+002°)
5.37031796370174e+002	(4.28147897228709e+001dB,1.79349288987617e+002°)
5.38269782516209e+002	(4.28147873157113e+001dB,1.79347789060006e+002°)
5.39510622515048e+002	(4.28147848974422e+001dB,1.79346285675509e+002°)
5.40754322945501e+002	(4.28147824680121e+001dB,1.79344778826165e+002°)
5.42000890401544e+002	(4.28147800273698e+001dB,1.79343268503990e+002°)
5.43250331492353e+002	(4.28147775754632e+001dB,1.79341754700985e+002°)
5.44502652842341e+002	(4.28147751122406e+001dB,1.79340237409132e+002°)
5.45757861091190e+002	(4.28147726376496e+001dB,1.79338716620394e+002°)
5.47015962893891e+002	(4.28147701516379e+001dB,1.79337192326715e+002°)
5.48276964920773e+002	(4.28147676541527e+001dB,1.79335664520021e+002°)
5.49540873857543e+002	(4.28147651451411e+001dB,1.79334133192220e+002°)
5.50807696405322e+002	(4.28147626245498e+001dB,1.79332598335201e+002°)
5.52077439280676e+002	(4.28147600923256e+001dB,1.79331059940835e+002°)
5.53350109215655e+002	(4.28147575484146e+001dB,1.79329518000971e+002°)
5.54625712957829e+002	(4.28147549927628e+001dB,1.79327972507445e+002°)
5.55904257270321e+002	(4.28147524253163e+001dB,1.79326423452068e+002°)
5.57185748931847e+002	(4.28147498460206e+001dB,1.79324870826637e+002°)
5.58470194736748e+002	(4.28147472548209e+001dB,1.79323314622929e+002°)
5.59757601495027e+002	(4.28147446516623e+001dB,1.79321754832699e+002°)
5.61047976032387e+002	(4.28147420364896e+001dB,1.79320191447688e+002°)
5.62341325190266e+002	(4.28147394092474e+001dB,1.79318624459613e+002°)
5.63637655825871e+002	(4.28147367698800e+001dB,1.79317053860177e+002°)
5.64936974812219e+002	(4.28147341183316e+001dB,1.79315479641059e+002°)
5.66239289038169e+002	(4.28147314545457e+001dB,1.79313901793923e+002°)
5.67544605408463e+002	(4.28147287784660e+001dB,1.79312320310410e+002°)
5.68852930843757e+002	(4.28147260900358e+001dB,1.79310735182146e+002°)
5.70164272280663e+002	(4.28147233891978e+001dB,1.79309146400734e+002°)
5.71478636671782e+002	(4.28147206758951e+001dB,1.79307553957760e+002°)
5.72796030985744e+002	(4.28147179500702e+001dB,1.79305957844790e+002°)
5.74116462207242e+002	(4.28147152116651e+001dB,1.79304358053369e+002°)
5.75439937337071e+002	(4.28147124606219e+001dB,1.79302754575025e+002°)
5.76766463392165e+002	(4.28147096968821e+001dB,1.79301147401266e+002°)
5.78096047405632e+002	(4.28147069203873e+001dB,1.79299536523580e+002°)
5.79428696426795e+002	(4.28147041310786e+001dB,1.79297921933435e+002°)
5.80764417521225e+002	(4.28147013288966e+001dB,1.79296303622279e+002°)
5.82103217770785e+002	(4.28146985137823e+001dB,1.79294681581543e+002°)
5.83445104273658e+002	(4.28146956856759e+001dB,1.79293055802635e+002°)
5.84790084144393e+002	(4.28146928445175e+001dB,1.79291426276945e+002°)
5.86138164513941e+002	(4.28146899902465e+001dB,1.79289792995843e+002°)
5.87489352529689e+002	(4.28146871228030e+001dB,1.79288155950679e+002°)
5.88843655355501e+002	(4.28146842421256e+001dB,1.79286515132783e+002°)
5.90201080171756e+002	(4.28146813481537e+001dB,1.79284870533465e+002°)
5.91561634175386e+002	(4.28146784408257e+001dB,1.79283222144016e+002°)
5.92925324579911e+002	(4.28146755200801e+001dB,1.79281569955706e+002°)
5.94292158615484e+002	(4.28146725858548e+001dB,1.79279913959785e+002°)
5.95662143528921e+002	(4.28146696380878e+001dB,1.79278254147483e+002°)
5.97035286583748e+002	(4.28146666767165e+001dB,1.79276590510010e+002°)
5.98411595060230e+002	(4.28146637016782e+001dB,1.79274923038555e+002°)
5.99791076255420e+002	(4.28146607129099e+001dB,1.79273251724288e+002°)
6.01173737483188e+002	(4.28146577103481e+001dB,1.79271576558357e+002°)
6.02559586074267e+002	(4.28146546939291e+001dB,1.79269897531893e+002°)
6.03948629376289e+002	(4.28146516635891e+001dB,1.79268214636002e+002°)
6.05340874753823e+002	(4.28146486192637e+001dB,1.79266527861773e+002°)
6.06736329588414e+002	(4.28146455608886e+001dB,1.79264837200273e+002°)
6.08135001278627e+002	(4.28146424883989e+001dB,1.79263142642549e+002°)
6.09536897240078e+002	(4.28146394017293e+001dB,1.79261444179628e+002°)
6.10942024905480e+002	(4.28146363008146e+001dB,1.79259741802514e+002°)
6.12350391724681e+002	(4.28146331855888e+001dB,1.79258035502193e+002°)
6.13762005164702e+002	(4.28146300559862e+001dB,1.79256325269630e+002°)
6.15176872709775e+002	(4.28146269119401e+001dB,1.79254611095767e+002°)
6.16595001861389e+002	(4.28146237533842e+001dB,1.79252892971527e+002°)
6.18016400138323e+002	(4.28146205802513e+001dB,1.79251170887813e+002°)
6.19441075076688e+002	(4.28146173924741e+001dB,1.79249444835504e+002°)
6.20869034229970e+002	(4.28146141899853e+001dB,1.79247714805461e+002°)
6.22300285169066e+002	(4.28146109727168e+001dB,1.79245980788523e+002°)
6.23734835482325e+002	(4.28146077406005e+001dB,1.79244242775507e+002°)
6.25172692775591e+002	(4.28146044935678e+001dB,1.79242500757210e+002°)
6.26613864672241e+002	(4.28146012315500e+001dB,1.79240754724408e+002°)
6.28058358813223e+002	(4.28145979544779e+001dB,1.79239004667855e+002°)
6.29506182857102e+002	(4.28145946622819e+001dB,1.79237250578284e+002°)
6.30957344480098e+002	(4.28145913548923e+001dB,1.79235492446408e+002°)
6.32411851376124e+002	(4.28145880322391e+001dB,1.79233730262915e+002°)
6.33869711256831e+002	(4.28145846942518e+001dB,1.79231964018476e+002°)
6.35330931851648e+002	(4.28145813408595e+001dB,1.79230193703739e+002°)
6.36795520907819e+002	(4.28145779719914e+001dB,1.79228419309328e+002°)
6.38263486190452e+002	(4.28145745875760e+001dB,1.79226640825849e+002°)
6.39734835482551e+002	(4.28145711875413e+001dB,1.79224858243885e+002°)
6.41209576585064e+002	(4.28145677718154e+001dB,1.79223071553997e+002°)
6.42687717316922e+002	(4.28145643403261e+001dB,1.79221280746724e+002°)
6.44169265515080e+002	(4.28145608930004e+001dB,1.79219485812585e+002°)
6.45654229034558e+002	(4.28145574297654e+001dB,1.79217686742076e+002°)
6.47142615748485e+002	(4.28145539505476e+001dB,1.79215883525671e+002°)
6.48634433548140e+002	(4.28145504552732e+001dB,1.79214076153822e+002°)
6.50129690342992e+002	(4.28145469438682e+001dB,1.79212264616959e+002°)
6.51628394060744e+002	(4.28145434162582e+001dB,1.79210448905492e+002°)
6.53130552647373e+002	(4.28145398723683e+001dB,1.79208629009806e+002°)
6.54636174067175e+002	(4.28145363121236e+001dB,1.79206804920265e+002°)
6.56145266302806e+002	(4.28145327354483e+001dB,1.79204976627213e+002°)
6.57657837355320e+002	(4.28145291422669e+001dB,1.79203144120968e+002°)
6.59173895244221e+002	(4.28145255325030e+001dB,1.79201307391829e+002°)
6.60693448007495e+002	(4.28145219060804e+001dB,1.79199466430070e+002°)
6.62216503701661e+002	(4.28145182629219e+001dB,1.79197621225946e+002°)
6.63743070401808e+002	(4.28145146029504e+001dB,1.79195771769686e+002°)
6.65273156201640e+002	(4.28145109260883e+001dB,1.79193918051499e+002°)
