Freq.	V(outder)/V(VIN)
3.23593656929625e+004	(2.73291885248947e+001dB,-9.01481649771868e+001°)
3.31131121482588e+004	(2.75533348697828e+001dB,-9.01516273190698e+001°)
3.38844156139199e+004	(2.77786913570230e+001dB,-9.01551711740045e+001°)
3.46736850452528e+004	(2.80053224444674e+001dB,-9.01587985115279e+001°)
3.54813389233572e+004	(2.82332964176908e+001dB,-9.01625113533474e+001°)
3.63078054770098e+004	(2.84626856585299e+001dB,-9.01663117751809e+001°)
3.71535229097169e+004	(2.86935669367818e+001dB,-9.01702019087098e+001°)
3.80189396320557e+004	(2.89260217275154e+001dB,-9.01741839436584e+001°)
3.89045144994277e+004	(2.91601365567590e+001dB,-9.01782601300121e+001°)
3.98107170553493e+004	(2.93960033786861e+001dB,-9.01824327803907e+001°)
4.07380277804108e+004	(2.96337199878311e+001dB,-9.01867042725940e+001°)
4.16869383470331e+004	(2.98733904703390e+001dB,-9.01910770523415e+001°)
4.26579518801588e+004	(3.01151256988025e+001dB,-9.01955536362275e+001°)
4.36515832240161e+004	(3.03590438758736e+001dB,-9.02001366149222e+001°)
4.46683592150958e+004	(3.06052711325743e+001dB,-9.02048286566477e+001°)
4.57088189614870e+004	(3.08539421880926e+001dB,-9.02096325109681e+001°)
4.67735141287193e+004	(3.11052010788551e+001dB,-9.02145510129353e+001°)
4.78630092322633e+004	(3.13592019658489e+001dB,-9.02195870876430e+001°)
4.89778819368441e+004	(3.16161100305544e+001dB,-9.02247437552474e+001°)
5.01187233627267e+004	(3.18761024714915e+001dB,-9.02300241365255e+001°)
5.12861383991359e+004	(3.21393696153274e+001dB,-9.02354314590552e+001°)
5.24807460249767e+004	(3.24061161588049e+001dB,-9.02409690641162e+001°)
5.37031796370247e+004	(3.26765625605162e+001dB,-9.02466404144309e+001°)
5.49540873857619e+004	(3.29509466048558e+001dB,-9.02524491028886e+001°)
5.62341325190343e+004	(3.32295251644761e+001dB,-9.02583988624247e+001°)
5.75439937337151e+004	(3.35125761923894e+001dB,-9.02644935772635e+001°)
5.88843655355583e+004	(3.38004009807225e+001dB,-9.02707372957789e+001°)
6.02559586074351e+004	(3.40933267302805e+001dB,-9.02771342452837e+001°)
6.16595001861475e+004	(3.43917094838574e+001dB,-9.02836888491282e+001°)
6.30957344480186e+004	(3.46959374870613e+001dB,-9.02904057465819e+001°)
6.45654229034648e+004	(3.50064350538641e+001dB,-9.02972898160850e+001°)
6.60693448007589e+004	(3.53236670308630e+001dB,-9.03043462026044e+001°)
6.76082975391974e+004	(3.56481439753209e+001dB,-9.03115803500232e+001°)
6.91830970918929e+004	(3.59804281887121e+001dB,-9.03189980397356e+001°)
7.07945784384130e+004	(3.63211407814666e+001dB,-9.03266054369538e+001°)
7.24435960074982e+004	(3.66709699881918e+001dB,-9.03344091466602e+001°)
7.41310241300909e+004	(3.70306810090702e+001dB,-9.03424162817203e+001°)
7.58577575029175e+004	(3.74011277267522e+001dB,-9.03506345464539e+001°)
7.76247116628683e+004	(3.77832667450635e+001dB,-9.03590723400255e+001°)
7.94328234724272e+004	(3.81781743248947e+001dB,-9.03677388854873e+001°)
8.12830516164090e+004	(3.85870669661787e+001dB,-9.03766443923577e+001°)
8.31763771102661e+004	(3.90113266209173e+001dB,-9.03858002635239e+001°)
8.51138038202367e+004	(3.94525318473419e+001dB,-9.03952193614128e+001°)
8.70963589956071e+004	(3.99124966691462e+001dB,-9.04049163544393e+001°)
8.91250938133735e+004	(4.03933195466847e+001dB,-9.04149081737053e+001°)
9.12010839355899e+004	(4.08974457925918e+001dB,-9.04252146234497e+001°)
9.33254300796980e+004	(4.14277481203736e+001dB,-9.04358592095390e+001°)
9.54992586021425e+004	(4.19876320404355e+001dB,-9.04468702829794e+001°)
9.77237220955799e+004	(4.25811759105583e+001dB,-9.04582826480846e+001°)
9.99999999999988e+004	(4.32133202836042e+001dB,-9.04701398720924e+001°)
1.02329299228074e+005	(4.38901289640038e+001dB,-9.04824976817841e+001°)
1.04712854805089e+005	(4.46191570530425e+001dB,-9.04954290955109e+001°)
1.07151930523759e+005	(4.54099833365052e+001dB,-9.05090324222796e+001°)
1.09647819614317e+005	(4.62750037883097e+001dB,-9.05234441895739e+001°)
1.12201845430195e+005	(4.72306567530706e+001dB,-9.05388609499492e+001°)
1.14815362149687e+005	(4.82993964095160e+001dB,-9.05555780021801e+001°)
1.17489755493952e+005	(4.95130402310578e+001dB,-9.05740626088610e+001°)
1.20226443461740e+005	(5.09188269452641e+001dB,-9.05951038211941e+001°)
1.23026877081237e+005	(5.25913370886359e+001dB,-9.06201521805315e+001°)
1.25892541179415e+005	(5.46587573009150e+001dB,-9.06522052249963e+001°)
1.28824955169312e+005	(5.73709796769498e+001dB,-9.06986361078872e+001°)
1.31825673855639e+005	(6.13288562865196e+001dB,-9.07838081776080e+001°)
1.34896288259164e+005	(6.87957324351832e+001dB,-9.10647633069009e+001°)
1.38038426460287e+005	(7.76223723150187e+001dB,9.06651336228087e+001°)
1.41253754462274e+005	(6.40653045703680e+001dB,8.96391765967113e+001°)
1.44543977074591e+005	(5.90053017733446e+001dB,8.95058148533314e+001°)
1.47910838816819e+005	(5.58256076843170e+001dB,8.94447848987590e+001°)
1.51356124843619e+005	(5.34995487792644e+001dB,8.94049694600065e+001°)
1.54881661891246e+005	(5.16629101325243e+001dB,8.93740750116587e+001°)
1.58489319246109e+005	(5.01437807112423e+001dB,8.93476507354119e+001°)
1.62181009735891e+005	(4.88472306397746e+001dB,8.93236913466066e+001°)
1.65958690743754e+005	(4.77152645430050e+001dB,8.93011576546130e+001°)
1.69824365246172e+005	(4.67098433352880e+001dB,8.92794551257928e+001°)
1.73780082874935e+005	(4.58046637638622e+001dB,8.92582172069743e+001°)
1.77827941003890e+005	(4.49807782757180e+001dB,8.92372040456510e+001°)
1.81970085860996e+005	(4.42240851234203e+001dB,8.92162507504979e+001°)
1.86208713666284e+005	(4.35238053886669e+001dB,8.91952390509625e+001°)
1.90546071796322e+005	(4.28715150072364e+001dB,8.91740808742749e+001°)
1.94984459975802e+005	(4.22605054929394e+001dB,8.91527083751736e+001°)
1.99526231496885e+005	(4.16853478951968e+001dB,8.91310676413532e+001°)
2.04173794466950e+005	(4.11415870706410e+001dB,8.91091145843468e+001°)
2.08929613085401e+005	(4.06255221581984e+001dB,8.90868121782684e+001°)
2.13796208950220e+005	(4.01340456403838e+001dB,8.90641285566376e+001°)
2.18776162394952e+005	(3.96645231748201e+001dB,8.90410356708506e+001°)
2.23872113856831e+005	(3.92147023970159e+001dB,8.90175083253772e+001°)
2.29086765276774e+005	(3.87826426965242e+001dB,8.89935234712038e+001°)
2.34422881531989e+005	(3.83666604315768e+001dB,8.89690596797808e+001°)
2.39883291901946e+005	(3.79652856798420e+001dB,8.89440967453628e+001°)
2.45470891568500e+005	(3.75772277273584e+001dB,8.89186153801286e+001°)
2.51188643150955e+005	(3.72013472587401e+001dB,8.88925969773147e+001°)
2.57039578276883e+005	(3.68366337450302e+001dB,8.88660234248614e+001°)
2.63026799189535e+005	(3.64821869050429e+001dB,8.88388769570237e+001°)
2.69153480392688e+005	(3.61372013898465e+001dB,8.88111400348280e+001°)
2.75422870333813e+005	(3.58009540401898e+001dB,8.87827952486643e+001°)
2.81838293126442e+005	(3.54727932147340e+001dB,8.87538252380231e+001°)
2.88403150312657e+005	(3.51521297976880e+001dB,8.87242126246175e+001°)
2.95120922666635e+005	(3.48384295781252e+001dB,8.86939399560407e+001°)
3.01995172040197e+005	(3.45312067570975e+001dB,8.86629896577684e+001°)
3.09029543251355e+005	(3.42300183878012e+001dB,8.86313439918154e+001°)
3.16227766016834e+005	(3.39344595921868e+001dB,8.85989850207263e+001°)
3.23593656929624e+005	(3.36441594272414e+001dB,8.85658945758631e+001°)
3.31131121482586e+005	(3.33587772976845e+001dB,8.85320542291704e+001°)
3.38844156139198e+005	(3.30779998304718e+001dB,8.84974452677626e+001°)
3.46736850452527e+005	(3.28015381414065e+001dB,8.84620486708098e+001°)
3.54813389233570e+005	(3.25291254361294e+001dB,8.84258450882975e+001°)
3.63078054770096e+005	(3.22605148974423e+001dB,8.83888148213191e+001°)
3.71535229097167e+005	(3.19954778187860e+001dB,8.83509378036173e+001°)
3.80189396320556e+005	(3.17338019501248e+001dB,8.83121935841466e+001°)
3.89045144994275e+005	(3.14752900277688e+001dB,8.82725613104664e+001°)
3.98107170553492e+005	(3.12197584640224e+001dB,8.82320197128061e+001°)
4.07380277804107e+005	(3.09670361761576e+001dB,8.81905470886732e+001°)
4.16869383470329e+005	(3.07169635372177e+001dB,8.81481212878925e+001°)
4.26579518801586e+005	(3.04693914336688e+001dB,8.81047196979866e+001°)
4.36515832240160e+005	(3.02241804170236e+001dB,8.80603192298183e+001°)
4.46683592150957e+005	(2.99811999383420e+001dB,8.80148963034303e+001°)
4.57088189614868e+005	(2.97403276560086e+001dB,8.79684268340266e+001°)
4.67735141287191e+005	(2.95014488084663e+001dB,8.79208862180477e+001°)
4.78630092322631e+005	(2.92644556446649e+001dB,8.78722493192998e+001°)
4.89778819368439e+005	(2.90292469059120e+001dB,8.78224904551035e+001°)
5.01187233627265e+005	(2.87957273536040e+001dB,8.77715833824328e+001°)
5.12861383991357e+005	(2.85638073379971e+001dB,8.77195012840183e+001°)
5.24807460249765e+005	(2.83334024037648e+001dB,8.76662167543955e+001°)
5.37031796370245e+005	(2.81044329285929e+001dB,8.76117017858774e+001°)
5.49540873857616e+005	(2.78768237915044e+001dB,8.75559277544382e+001°)
5.62341325190341e+005	(2.76505040679862e+001dB,8.74988654054944e+001°)
5.75439937337148e+005	(2.74254067493190e+001dB,8.74404848395726e+001°)
5.88843655355580e+005	(2.72014684838061e+001dB,8.73807554978565e+001°)
6.02559586074349e+005	(2.69786293378428e+001dB,8.73196461476048e+001°)
6.16595001861473e+005	(2.67568325749954e+001dB,8.72571248674375e+001°)
6.30957344480184e+005	(2.65360244514506e+001dB,8.71931590324838e+001°)
6.45654229034646e+005	(2.63161540263666e+001dB,8.71277152993937e+001°)
6.60693448007586e+005	(2.60971729858103e+001dB,8.70607595912098e+001°)
6.76082975391971e+005	(2.58790354790964e+001dB,8.69922570821021e+001°)
6.91830970918926e+005	(2.56616979664634e+001dB,8.69221721819676e+001°)
7.07945784384127e+005	(2.54451190771246e+001dB,8.68504685208995e+001°)
7.24435960074979e+005	(2.52292594768275e+001dB,8.67771089335296e+001°)
7.41310241300906e+005	(2.50140817441345e+001dB,8.67020554432525e+001°)
7.58577575029172e+005	(2.47995502547149e+001dB,8.66252692463394e+001°)
7.76247116628680e+005	(2.45856310730003e+001dB,8.65467106959497e+001°)
7.94328234724269e+005	(2.43722918506173e+001dB,8.64663392860546e+001°)
8.12830516164087e+005	(2.41595017310629e+001dB,8.63841136352828e+001°)
8.31763771102658e+005	(2.39472312601342e+001dB,8.62999914707053e+001°)
8.51138038202363e+005	(2.37354523016677e+001dB,8.62139296115743e+001°)
8.70963589956067e+005	(2.35241379581814e+001dB,8.61258839530358e+001°)
8.91250938133732e+005	(2.33132624960463e+001dB,8.60358094498351e+001°)
9.12010839355895e+005	(2.31028012748457e+001dB,8.59436601000391e+001°)
9.33254300796976e+005	(2.28927306806083e+001dB,8.58493889287995e+001°)
9.54992586021421e+005	(2.26830280626261e+001dB,8.57529479721845e+001°)
9.77237220955795e+005	(2.24736716735915e+001dB,8.56542882611080e+001°)
9.99999999999984e+005	(2.22646406128083e+001dB,8.55533598053904e+001°)
1.02329299228074e+006	(2.20559147722489e+001dB,8.54501115779840e+001°)
1.04712854805088e+006	(2.18474747852508e+001dB,8.53444914994044e+001°)
1.07151930523759e+006	(2.16393019776556e+001dB,8.52364464224061e+001°)
1.09647819614317e+006	(2.14313783212124e+001dB,8.51259221169502e+001°)
1.12201845430195e+006	(2.12236863890785e+001dB,8.50128632555110e+001°)
1.14815362149686e+006	(2.10162093132614e+001dB,8.48972133987754e+001°)
1.17489755493951e+006	(2.08089307438584e+001dB,8.47789149817895e+001°)
1.20226443461739e+006	(2.06018348099587e+001dB,8.46579093006163e+001°)
1.23026877081236e+006	(2.03949060820830e+001dB,8.45341364995671e+001°)
1.25892541179415e+006	(2.01881295360427e+001dB,8.44075355590784e+001°)
1.28824955169311e+006	(1.99814905181092e+001dB,8.42780442843096e+001°)
1.31825673855639e+006	(1.97749747113905e+001dB,8.41455992945419e+001°)
1.34896288259163e+006	(1.95685681033199e+001dB,8.40101360134644e+001°)
1.38038426460286e+006	(1.93622569541650e+001dB,8.38715886604409e+001°)
1.41253754462273e+006	(1.91560277664742e+001dB,8.37298902428560e+001°)
1.44543977074590e+006	(1.89498672553797e+001dB,8.35849725496445e+001°)
1.47910838816818e+006	(1.87437623196839e+001dB,8.34367661461187e+001°)
1.51356124843618e+006	(1.85377000136584e+001dB,8.32852003702108e+001°)
1.54881661891246e+006	(1.83316675194904e+001dB,8.31302033302606e+001°)
1.58489319246109e+006	(1.81256521203146e+001dB,8.29717019044806e+001°)
1.62181009735890e+006	(1.79196411737726e+001dB,8.28096217422450e+001°)
1.65958690743753e+006	(1.77136220860468e+001dB,8.26438872673536e+001°)
1.69824365246172e+006	(1.75075822863171e+001dB,8.24744216834317e+001°)
1.73780082874935e+006	(1.73015092015936e+001dB,8.23011469816389e+001°)
1.77827941003889e+006	(1.70953902318818e+001dB,8.21239839508642e+001°)
1.81970085860995e+006	(1.68892127256398e+001dB,8.19428521906014e+001°)
1.86208713666284e+006	(1.66829639554895e+001dB,8.17576701267035e+001°)
1.90546071796322e+006	(1.64766310941487e+001dB,8.15683550302290e+001°)
1.94984459975801e+006	(1.62702011905522e+001dB,8.13748230396017e+001°)
1.99526231496885e+006	(1.60636611461351e+001dB,8.11769891863192e+001°)
2.04173794466950e+006	(1.58569976912529e+001dB,8.09747674244535e+001°)
2.08929613085400e+006	(1.56501973617185e+001dB,8.07680706642007e+001°)
2.13796208950220e+006	(1.54432464754374e+001dB,8.05568108097484e+001°)
2.18776162394952e+006	(1.52361311091277e+001dB,8.03408988017392e+001°)
2.23872113856830e+006	(1.50288370751141e+001dB,8.01202446646220e+001°)
2.29086765276773e+006	(1.48213498981892e+001dB,7.98947575591923e+001°)
2.34422881531988e+006	(1.46136547925403e+001dB,7.96643458406353e+001°)
2.39883291901945e+006	(1.44057366387414e+001dB,7.94289171223954e+001°)
2.45470891568499e+006	(1.41975799608192e+001dB,7.91883783462061e+001°)
2.51188643150954e+006	(1.39891689034005e+001dB,7.89426358586219e+001°)
2.57039578276882e+006	(1.37804872089585e+001dB,7.86915954944069e+001°)
2.63026799189534e+006	(1.35715181951779e+001dB,7.84351626671369e+001°)
2.69153480392687e+006	(1.33622447324643e+001dB,7.81732424673822e+001°)
2.75422870333812e+006	(1.31526492216299e+001dB,7.79057397688414e+001°)
2.81838293126441e+006	(1.29427135717929e+001dB,7.76325593428003e+001°)
2.88403150312656e+006	(1.27324191785333e+001dB,7.73536059812918e+001°)
2.95120922666634e+006	(1.25217469023573e+001dB,7.70687846293310e+001°)
3.01995172040196e+006	(1.23106770475258e+001dB,7.67780005265966e+001°)
3.09029543251354e+006	(1.20991893413110e+001dB,7.64811593589244e+001°)
3.16227766016832e+006	(1.18872629137550e+001dB,7.61781674199681e+001°)
3.23593656929623e+006	(1.16748762780067e+001dB,7.58689317833704e+001°)
3.31131121482585e+006	(1.14620073113274e+001dB,7.55533604857708e+001°)
3.38844156139197e+006	(1.12486332368586e+001dB,7.52313627209535e+001°)
3.46736850452526e+006	(1.10347306062571e+001dB,7.49028490454169e+001°)
3.54813389233569e+006	(1.08202752833098e+001dB,7.45677315956088e+001°)
3.63078054770095e+006	(1.06052424286505e+001dB,7.42259243170419e+001°)
3.71535229097166e+006	(1.03896064857066e+001dB,7.38773432054552e+001°)
3.80189396320555e+006	(1.01733411680181e+001dB,7.35219065601411e+001°)
3.89045144994274e+006	(9.95641944807310e+000dB,7.31595352495012e+001°)
3.98107170553490e+006	(9.73881354781895e+000dB,7.27901529888297e+001°)
4.07380277804106e+006	(9.52049493101125e+000dB,7.24136866302520e+001°)
4.16869383470328e+006	(9.30143429757428e+000dB,7.20300664646682e+001°)
4.26579518801585e+006	(9.08160158015194e+000dB,7.16392265354631e+001°)
4.36515832240158e+006	(8.86096594303525e+000dB,7.12411049636475e+001°)
4.46683592150955e+006	(8.63949578365870e+000dB,7.08356442839925e+001°)
4.57088189614867e+006	(8.41715873686184e+000dB,7.04227917916058e+001°)
4.67735141287190e+006	(8.19392168211684e+000dB,7.00024998982745e+001°)
4.78630092322630e+006	(7.96975075392428e+000dB,6.95747264977724e+001°)
4.89778819368437e+006	(7.74461135558086e+000dB,6.91394353391908e+001°)
5.01187233627263e+006	(7.51846817652094e+000dB,6.86965964072033e+001°)
5.12861383991356e+006	(7.29128521343137e+000dB,6.82461863080292e+001°)
5.24807460249763e+006	(7.06302579533316e+000dB,6.77881886596945e+001°)
5.37031796370243e+006	(6.83365261281657e+000dB,6.73225944850350e+001°)
5.49540873857615e+006	(6.60312775160531e+000dB,6.68494026057116e+001°)
5.62341325190339e+006	(6.37141273061256e+000dB,6.63686200353464e+001°)
5.75439937337146e+006	(6.13846854463584e+000dB,6.58802623697178e+001°)
5.88843655355578e+006	(5.90425571181788e+000dB,6.53843541717866e+001°)
6.02559586074347e+006	(5.66873432597851e+000dB,6.48809293491641e+001°)
6.16595001861471e+006	(5.43186411389658e+000dB,6.43700315214804e+001°)
6.30957344480182e+006	(5.19360449759170e+000dB,6.38517143749639e+001°)
6.45654229034644e+006	(4.95391466162249e+000dB,6.33260420014131e+001°)
6.60693448007584e+006	(4.71275362538239e+000dB,6.27930892186249e+001°)
6.76082975391969e+006	(4.47008032033416e+000dB,6.22529418692465e+001°)
6.91830970918924e+006	(4.22585367208221e+000dB,6.17056970949433e+001°)
7.07945784384125e+006	(3.98003268713605e+000dB,6.11514635827277e+001°)
7.24435960074977e+006	(3.73257654417056e+000dB,6.05903617802706e+001°)
7.41310241300904e+006	(3.48344468953910e+000dB,6.00225240770336e+001°)
7.58577575029170e+006	(3.23259693674324e+000dB,5.94480949481047e+001°)
7.76247116628677e+006	(2.97999356951106e+000dB,5.88672310577045e+001°)
7.94328234724267e+006	(2.72559544808228e+000dB,5.82801013194582e+001°)
8.12830516164084e+006	(2.46936411824669e+000dB,5.76868869106924e+001°)
8.31763771102655e+006	(2.21126192262958e+000dB,5.70877812382258e+001°)
8.51138038202361e+006	(1.95125211366971e+000dB,5.64829898533774e+001°)
8.70963589956064e+006	(1.68929896768748e+000dB,5.58727303142098e+001°)
8.91250938133729e+006	(1.42536789939832e+000dB,5.52572319933650e+001°)
9.12010839355893e+006	(1.15942557618817e+000dB,5.46367358302282e+001°)
9.33254300796974e+006	(8.91440031434451e-001dB,5.40114940265715e+001°)
9.54992586021418e+006	(6.21380776130180e-001dB,5.33817696852775e+001°)
9.77237220955792e+006	(3.49218908048770e-001dB,5.27478363922254e+001°)
1.00000000000000e+007	(7.49272176762290e-002dB,5.21099777419202e+001°)
