Freq.	V(n002)
1.79928516815457e+002	(-9.88209518868914e+001dB,1.79723280270413e+002°)
1.79969951657699e+002	(-9.88169514342067e+001dB,1.79723216538533e+002°)
1.80011396041764e+002	(-9.88129509813134e+001dB,1.79723152791971e+002°)
1.80052849969850e+002	(-9.88089505282115e+001dB,1.79723089030725e+002°)
1.80094313444155e+002	(-9.88049500749009e+001dB,1.79723025254790e+002°)
1.80135786466877e+002	(-9.88009496213815e+001dB,1.79722961464163e+002°)
1.80177269040215e+002	(-9.87969491676531e+001dB,1.79722897658841e+002°)
1.80218761166368e+002	(-9.87929487137158e+001dB,1.79722833838820e+002°)
1.80260262847536e+002	(-9.87889482595693e+001dB,1.79722770004097e+002°)
1.80301774085920e+002	(-9.87849478052137e+001dB,1.79722706154669e+002°)
1.80343294883720e+002	(-9.87809473506487e+001dB,1.79722642290533e+002°)
1.80384825243138e+002	(-9.87769468958743e+001dB,1.79722578411684e+002°)
1.80426365166375e+002	(-9.87729464408905e+001dB,1.79722514518119e+002°)
1.80467914655635e+002	(-9.87689459856971e+001dB,1.79722450609836e+002°)
1.80509473713119e+002	(-9.87649455302939e+001dB,1.79722386686830e+002°)
1.80551042341033e+002	(-9.87609450746810e+001dB,1.79722322749099e+002°)
1.80592620541578e+002	(-9.87569446188583e+001dB,1.79722258796638e+002°)
1.80634208316960e+002	(-9.87529441628255e+001dB,1.79722194829445e+002°)
1.80675805669384e+002	(-9.87489437065827e+001dB,1.79722130847516e+002°)
1.80717412601055e+002	(-9.87449432501297e+001dB,1.79722066850848e+002°)
1.80759029114179e+002	(-9.87409427934664e+001dB,1.79722002839437e+002°)
1.80800655210963e+002	(-9.87369423365929e+001dB,1.79721938813280e+002°)
1.80842290893614e+002	(-9.87329418795088e+001dB,1.79721874772373e+002°)
1.80883936164338e+002	(-9.87289414222141e+001dB,1.79721810716714e+002°)
1.80925591025344e+002	(-9.87249409647089e+001dB,1.79721746646298e+002°)
1.80967255478841e+002	(-9.87209405069928e+001dB,1.79721682561123e+002°)
1.81008929527038e+002	(-9.87169400490660e+001dB,1.79721618461184e+002°)
1.81050613172144e+002	(-9.87129395909282e+001dB,1.79721554346479e+002°)
1.81092306416368e+002	(-9.87089391325793e+001dB,1.79721490217004e+002°)
1.81134009261922e+002	(-9.87049386740193e+001dB,1.79721426072756e+002°)
1.81175721711017e+002	(-9.87009382152481e+001dB,1.79721361913731e+002°)
1.81217443765865e+002	(-9.86969377562655e+001dB,1.79721297739926e+002°)
1.81259175428676e+002	(-9.86929372970715e+001dB,1.79721233551337e+002°)
1.81300916701664e+002	(-9.86889368376660e+001dB,1.79721169347961e+002°)
1.81342667587042e+002	(-9.86849363780488e+001dB,1.79721105129795e+002°)
1.81384428087024e+002	(-9.86809359182200e+001dB,1.79721040896835e+002°)
1.81426198203823e+002	(-9.86769354581793e+001dB,1.79720976649078e+002°)
1.81467977939655e+002	(-9.86729349979267e+001dB,1.79720912386521e+002°)
1.81509767296734e+002	(-9.86689345374620e+001dB,1.79720848109159e+002°)
1.81551566277276e+002	(-9.86649340767853e+001dB,1.79720783816990e+002°)
1.81593374883496e+002	(-9.86609336158964e+001dB,1.79720719510011e+002°)
1.81635193117613e+002	(-9.86569331547951e+001dB,1.79720655188217e+002°)
1.81677020981843e+002	(-9.86529326934814e+001dB,1.79720590851605e+002°)
1.81718858478403e+002	(-9.86489322319553e+001dB,1.79720526500172e+002°)
1.81760705609512e+002	(-9.86449317702165e+001dB,1.79720462133915e+002°)
1.81802562377388e+002	(-9.86409313082651e+001dB,1.79720397752830e+002°)
1.81844428784251e+002	(-9.86369308461008e+001dB,1.79720333356914e+002°)
1.81886304832321e+002	(-9.86329303837236e+001dB,1.79720268946162e+002°)
1.81928190523817e+002	(-9.86289299211335e+001dB,1.79720204520573e+002°)
1.81970085860960e+002	(-9.86249294583303e+001dB,1.79720140080142e+002°)
1.82011990845972e+002	(-9.86209289953138e+001dB,1.79720075624866e+002°)
1.82053905481074e+002	(-9.86169285320841e+001dB,1.79720011154742e+002°)
1.82095829768489e+002	(-9.86129280686410e+001dB,1.79719946669766e+002°)
1.82137763710440e+002	(-9.86089276049844e+001dB,1.79719882169934e+002°)
1.82179707309149e+002	(-9.86049271411142e+001dB,1.79719817655244e+002°)
1.82221660566840e+002	(-9.86009266770304e+001dB,1.79719753125692e+002°)
1.82263623485739e+002	(-9.85969262127328e+001dB,1.79719688581274e+002°)
1.82305596068069e+002	(-9.85929257482212e+001dB,1.79719624021987e+002°)
1.82347578316056e+002	(-9.85889252834958e+001dB,1.79719559447828e+002°)
1.82389570231925e+002	(-9.85849248185562e+001dB,1.79719494858793e+002°)
1.82431571817904e+002	(-9.85809243534024e+001dB,1.79719430254879e+002°)
1.82473583076220e+002	(-9.85769238880344e+001dB,1.79719365636082e+002°)
1.82515604009098e+002	(-9.85729234224520e+001dB,1.79719301002398e+002°)
1.82557634618768e+002	(-9.85689229566552e+001dB,1.79719236353826e+002°)
1.82599674907458e+002	(-9.85649224906438e+001dB,1.79719171690360e+002°)
1.82641724877397e+002	(-9.85609220244177e+001dB,1.79719107011998e+002°)
1.82683784530814e+002	(-9.85569215579768e+001dB,1.79719042318736e+002°)
1.82725853869939e+002	(-9.85529210913211e+001dB,1.79718977610571e+002°)
1.82767932897002e+002	(-9.85489206244504e+001dB,1.79718912887499e+002°)
1.82810021614236e+002	(-9.85449201573647e+001dB,1.79718848149517e+002°)
1.82852120023870e+002	(-9.85409196900637e+001dB,1.79718783396621e+002°)
1.82894228128138e+002	(-9.85369192225476e+001dB,1.79718718628808e+002°)
1.82936345929271e+002	(-9.85329187548160e+001dB,1.79718653846075e+002°)
1.82978473429503e+002	(-9.85289182868690e+001dB,1.79718589048418e+002°)
1.83020610631067e+002	(-9.85249178187065e+001dB,1.79718524235833e+002°)
1.83062757536197e+002	(-9.85209173503282e+001dB,1.79718459408318e+002°)
1.83104914147129e+002	(-9.85169168817343e+001dB,1.79718394565869e+002°)
1.83147080466096e+002	(-9.85129164129245e+001dB,1.79718329708481e+002°)
1.83189256495335e+002	(-9.85089159438987e+001dB,1.79718264836153e+002°)
1.83231442237082e+002	(-9.85049154746568e+001dB,1.79718199948880e+002°)
1.83273637693574e+002	(-9.85009150051988e+001dB,1.79718135046659e+002°)
1.83315842867046e+002	(-9.84969145355245e+001dB,1.79718070129487e+002°)
1.83358057759739e+002	(-9.84929140656339e+001dB,1.79718005197359e+002°)
1.83400282373888e+002	(-9.84889135955268e+001dB,1.79717940250274e+002°)
1.83442516711734e+002	(-9.84849131252032e+001dB,1.79717875288226e+002°)
1.83484760775515e+002	(-9.84809126546629e+001dB,1.79717810311214e+002°)
1.83527014567471e+002	(-9.84769121839059e+001dB,1.79717745319232e+002°)
1.83569278089843e+002	(-9.84729117129321e+001dB,1.79717680312279e+002°)
1.83611551344870e+002	(-9.84689112417412e+001dB,1.79717615290349e+002°)
1.83653834334795e+002	(-9.84649107703333e+001dB,1.79717550253441e+002°)
1.83696127061860e+002	(-9.84609102987083e+001dB,1.79717485201550e+002°)
1.83738429528306e+002	(-9.84569098268660e+001dB,1.79717420134674e+002°)
1.83780741736376e+002	(-9.84529093548063e+001dB,1.79717355052808e+002°)
1.83823063688314e+002	(-9.84489088825292e+001dB,1.79717289955949e+002°)
1.83865395386363e+002	(-9.84449084100345e+001dB,1.79717224844093e+002°)
1.83907736832769e+002	(-9.84409079373222e+001dB,1.79717159717238e+002°)
1.83950088029775e+002	(-9.84369074643921e+001dB,1.79717094575380e+002°)
1.83992448979628e+002	(-9.84329069912442e+001dB,1.79717029418515e+002°)
1.84034819684573e+002	(-9.84289065178783e+001dB,1.79716964246639e+002°)
1.84077200146856e+002	(-9.84249060442944e+001dB,1.79716899059750e+002°)
1.84119590368725e+002	(-9.84209055704923e+001dB,1.79716833857844e+002°)
1.84161990352428e+002	(-9.84169050964719e+001dB,1.79716768640918e+002°)
1.84204400100211e+002	(-9.84129046222332e+001dB,1.79716703408967e+002°)
1.84246819614324e+002	(-9.84089041477760e+001dB,1.79716638161989e+002°)
1.84289248897016e+002	(-9.84049036731003e+001dB,1.79716572899980e+002°)
1.84331687950536e+002	(-9.84009031982060e+001dB,1.79716507622937e+002°)
1.84374136777134e+002	(-9.83969027230928e+001dB,1.79716442330856e+002°)
1.84416595379061e+002	(-9.83929022477608e+001dB,1.79716377023733e+002°)
1.84459063758569e+002	(-9.83889017722098e+001dB,1.79716311701566e+002°)
1.84501541917908e+002	(-9.83849012964398e+001dB,1.79716246364350e+002°)
1.84544029859330e+002	(-9.83809008204506e+001dB,1.79716181012083e+002°)
1.84586527585090e+002	(-9.83769003442421e+001dB,1.79716115644760e+002°)
1.84629035097439e+002	(-9.83728998678143e+001dB,1.79716050262379e+002°)
1.84671552398631e+002	(-9.83688993911670e+001dB,1.79715984864935e+002°)
1.84714079490921e+002	(-9.83648989143002e+001dB,1.79715919452426e+002°)
1.84756616376563e+002	(-9.83608984372136e+001dB,1.79715854024848e+002°)
1.84799163057813e+002	(-9.83568979599073e+001dB,1.79715788582197e+002°)
1.84841719536926e+002	(-9.83528974823812e+001dB,1.79715723124470e+002°)
1.84884285816159e+002	(-9.83488970046350e+001dB,1.79715657651664e+002°)
1.84926861897768e+002	(-9.83448965266688e+001dB,1.79715592163774e+002°)
1.84969447784011e+002	(-9.83408960484824e+001dB,1.79715526660799e+002°)
1.85012043477146e+002	(-9.83368955700757e+001dB,1.79715461142733e+002°)
1.85054648979431e+002	(-9.83328950914487e+001dB,1.79715395609573e+002°)
1.85097264293125e+002	(-9.83288946126012e+001dB,1.79715330061317e+002°)
1.85139889420487e+002	(-9.83248941335331e+001dB,1.79715264497961e+002°)
1.85182524363778e+002	(-9.83208936542443e+001dB,1.79715198919500e+002°)
1.85225169125257e+002	(-9.83168931747347e+001dB,1.79715133325932e+002°)
1.85267823707187e+002	(-9.83128926950043e+001dB,1.79715067717254e+002°)
1.85310488111827e+002	(-9.83088922150528e+001dB,1.79715002093461e+002°)
1.85353162341441e+002	(-9.83048917348803e+001dB,1.79714936454550e+002°)
1.85395846398291e+002	(-9.83008912544865e+001dB,1.79714870800518e+002°)
1.85438540284639e+002	(-9.82968907738716e+001dB,1.79714805131361e+002°)
1.85481244002750e+002	(-9.82928902930351e+001dB,1.79714739447076e+002°)
1.85523957554888e+002	(-9.82888898119772e+001dB,1.79714673747659e+002°)
1.85566680943317e+002	(-9.82848893306977e+001dB,1.79714608033107e+002°)
1.85609414170303e+002	(-9.82808888491965e+001dB,1.79714542303416e+002°)
1.85652157238110e+002	(-9.82768883674734e+001dB,1.79714476558583e+002°)
1.85694910149006e+002	(-9.82728878855285e+001dB,1.79714410798604e+002°)
1.85737672905257e+002	(-9.82688874033616e+001dB,1.79714345023476e+002°)
1.85780445509129e+002	(-9.82648869209726e+001dB,1.79714279233195e+002°)
1.85823227962892e+002	(-9.82608864383613e+001dB,1.79714213427758e+002°)
1.85866020268814e+002	(-9.82568859555277e+001dB,1.79714147607162e+002°)
1.85908822429162e+002	(-9.82528854724717e+001dB,1.79714081771402e+002°)
1.85951634446206e+002	(-9.82488849891932e+001dB,1.79714015920475e+002°)
1.85994456322217e+002	(-9.82448845056921e+001dB,1.79713950054379e+002°)
1.86037288059465e+002	(-9.82408840219682e+001dB,1.79713884173108e+002°)
1.86080129660220e+002	(-9.82368835380216e+001dB,1.79713818276661e+002°)
1.86122981126753e+002	(-9.82328830538519e+001dB,1.79713752365032e+002°)
1.86165842461338e+002	(-9.82288825694593e+001dB,1.79713686438220e+002°)
1.86208713666246e+002	(-9.82248820848435e+001dB,1.79713620496220e+002°)
1.86251594743751e+002	(-9.82208816000045e+001dB,1.79713554539029e+002°)
1.86294485696125e+002	(-9.82168811149421e+001dB,1.79713488566643e+002°)
1.86337386525643e+002	(-9.82128806296563e+001dB,1.79713422579059e+002°)
1.86380297234579e+002	(-9.82088801441469e+001dB,1.79713356576273e+002°)
1.86423217825209e+002	(-9.82048796584140e+001dB,1.79713290558282e+002°)
1.86466148299808e+002	(-9.82008791724572e+001dB,1.79713224525082e+002°)
1.86509088660653e+002	(-9.81968786862766e+001dB,1.79713158476671e+002°)
1.86552038910019e+002	(-9.81928781998720e+001dB,1.79713092413043e+002°)
1.86594999050184e+002	(-9.81888777132434e+001dB,1.79713026334196e+002°)
1.86637969083426e+002	(-9.81848772263906e+001dB,1.79712960240127e+002°)
1.86680949012023e+002	(-9.81808767393135e+001dB,1.79712894130831e+002°)
1.86723938838254e+002	(-9.81768762520121e+001dB,1.79712828006306e+002°)
1.86766938564398e+002	(-9.81728757644862e+001dB,1.79712761866547e+002°)
1.86809948192735e+002	(-9.81688752767356e+001dB,1.79712695711551e+002°)
1.86852967725544e+002	(-9.81648747887605e+001dB,1.79712629541316e+002°)
1.86895997165108e+002	(-9.81608743005605e+001dB,1.79712563355836e+002°)
1.86939036513707e+002	(-9.81568738121357e+001dB,1.79712497155109e+002°)
1.86982085773624e+002	(-9.81528733234858e+001dB,1.79712430939132e+002°)
1.87025144947140e+002	(-9.81488728346109e+001dB,1.79712364707900e+002°)
1.87068214036539e+002	(-9.81448723455107e+001dB,1.79712298461410e+002°)
1.87111293044104e+002	(-9.81408718561853e+001dB,1.79712232199658e+002°)
1.87154381972119e+002	(-9.81368713666344e+001dB,1.79712165922642e+002°)
1.87197480822869e+002	(-9.81328708768580e+001dB,1.79712099630358e+002°)
1.87240589598639e+002	(-9.81288703868560e+001dB,1.79712033322801e+002°)
1.87283708301714e+002	(-9.81248698966283e+001dB,1.79711966999969e+002°)
1.87326836934380e+002	(-9.81208694061748e+001dB,1.79711900661858e+002°)
1.87369975498925e+002	(-9.81168689154954e+001dB,1.79711834308465e+002°)
1.87413123997634e+002	(-9.81128684245899e+001dB,1.79711767939785e+002°)
1.87456282432797e+002	(-9.81088679334582e+001dB,1.79711701555817e+002°)
1.87499450806701e+002	(-9.81048674421004e+001dB,1.79711635156554e+002°)
1.87542629121634e+002	(-9.81008669505162e+001dB,1.79711568741996e+002°)
1.87585817379887e+002	(-9.80968664587055e+001dB,1.79711502312137e+002°)
1.87629015583749e+002	(-9.80928659666683e+001dB,1.79711435866975e+002°)
1.87672223735510e+002	(-9.80888654744044e+001dB,1.79711369406505e+002°)
1.87715441837461e+002	(-9.80848649819138e+001dB,1.79711302930725e+002°)
1.87758669891894e+002	(-9.80808644891963e+001dB,1.79711236439630e+002°)
1.87801907901100e+002	(-9.80768639962518e+001dB,1.79711169933218e+002°)
1.87845155867372e+002	(-9.80728635030803e+001dB,1.79711103411484e+002°)
1.87888413793002e+002	(-9.80688630096816e+001dB,1.79711036874426e+002°)
1.87931681680285e+002	(-9.80648625160556e+001dB,1.79710970322039e+002°)
1.87974959531515e+002	(-9.80608620222021e+001dB,1.79710903754321e+002°)
1.88018247348985e+002	(-9.80568615281213e+001dB,1.79710837171266e+002°)
1.88061545134991e+002	(-9.80528610338128e+001dB,1.79710770572873e+002°)
1.88104852891829e+002	(-9.80488605392766e+001dB,1.79710703959138e+002°)
1.88148170621794e+002	(-9.80448600445126e+001dB,1.79710637330056e+002°)
1.88191498327184e+002	(-9.80408595495207e+001dB,1.79710570685625e+002°)
1.88234836010295e+002	(-9.80368590543007e+001dB,1.79710504025841e+002°)
1.88278183673426e+002	(-9.80328585588527e+001dB,1.79710437350700e+002°)
1.88321541318874e+002	(-9.80288580631764e+001dB,1.79710370660199e+002°)
1.88364908948938e+002	(-9.80248575672718e+001dB,1.79710303954334e+002°)
1.88408286565918e+002	(-9.80208570711387e+001dB,1.79710237233101e+002°)
1.88451674172114e+002	(-9.80168565747771e+001dB,1.79710170496498e+002°)
1.88495071769825e+002	(-9.80128560781869e+001dB,1.79710103744521e+002°)
1.88538479361353e+002	(-9.80088555813679e+001dB,1.79710036977166e+002°)
1.88581896948999e+002	(-9.80048550843200e+001dB,1.79709970194429e+002°)
1.88625324535065e+002	(-9.80008545870432e+001dB,1.79709903396307e+002°)
1.88668762121853e+002	(-9.79968540895373e+001dB,1.79709836582797e+002°)
1.88712209711668e+002	(-9.79928535918022e+001dB,1.79709769753895e+002°)
1.88755667306811e+002	(-9.79888530938378e+001dB,1.79709702909597e+002°)
1.88799134909587e+002	(-9.79848525956440e+001dB,1.79709636049899e+002°)
1.88842612522302e+002	(-9.79808520972208e+001dB,1.79709569174799e+002°)
1.88886100147259e+002	(-9.79768515985679e+001dB,1.79709502284293e+002°)
1.88929597786765e+002	(-9.79728510996854e+001dB,1.79709435378377e+002°)
1.88973105443126e+002	(-9.79688506005730e+001dB,1.79709368457047e+002°)
1.89016623118648e+002	(-9.79648501012308e+001dB,1.79709301520301e+002°)
1.89060150815639e+002	(-9.79608496016585e+001dB,1.79709234568134e+002°)
1.89103688536407e+002	(-9.79568491018560e+001dB,1.79709167600543e+002°)
1.89147236283259e+002	(-9.79528486018234e+001dB,1.79709100617524e+002°)
1.89190794058506e+002	(-9.79488481015604e+001dB,1.79709033619074e+002°)
1.89234361864455e+002	(-9.79448476010669e+001dB,1.79708966605189e+002°)
1.89277939703418e+002	(-9.79408471003429e+001dB,1.79708899575866e+002°)
1.89321527577704e+002	(-9.79368465993882e+001dB,1.79708832531102e+002°)
1.89365125489625e+002	(-9.79328460982028e+001dB,1.79708765470892e+002°)
1.89408733441492e+002	(-9.79288455967865e+001dB,1.79708698395232e+002°)
1.89452351435617e+002	(-9.79248450951392e+001dB,1.79708631304121e+002°)
1.89495979474312e+002	(-9.79208445932609e+001dB,1.79708564197553e+002°)
1.89539617559892e+002	(-9.79168440911513e+001dB,1.79708497075525e+002°)
1.89583265694669e+002	(-9.79128435888105e+001dB,1.79708429938035e+002°)
1.89626923880957e+002	(-9.79088430862382e+001dB,1.79708362785077e+002°)
1.89670592121072e+002	(-9.79048425834344e+001dB,1.79708295616649e+002°)
1.89714270417329e+002	(-9.79008420803991e+001dB,1.79708228432747e+002°)
1.89757958772042e+002	(-9.78968415771320e+001dB,1.79708161233368e+002°)
1.89801657187530e+002	(-9.78928410736330e+001dB,1.79708094018508e+002°)
1.89845365666108e+002	(-9.78888405699022e+001dB,1.79708026788163e+002°)
1.89889084210094e+002	(-9.78848400659392e+001dB,1.79707959542330e+002°)
1.89932812821805e+002	(-9.78808395617442e+001dB,1.79707892281005e+002°)
1.89976551503561e+002	(-9.78768390573168e+001dB,1.79707825004184e+002°)
1.90020300257681e+002	(-9.78728385526571e+001dB,1.79707757711865e+002°)
1.90064059086482e+002	(-9.78688380477650e+001dB,1.79707690404043e+002°)
1.90107827992287e+002	(-9.78648375426402e+001dB,1.79707623080716e+002°)
1.90151606977415e+002	(-9.78608370372828e+001dB,1.79707555741878e+002°)
1.90195396044188e+002	(-9.78568365316926e+001dB,1.79707488387528e+002°)
1.90239195194927e+002	(-9.78528360258694e+001dB,1.79707421017660e+002°)
1.90283004431954e+002	(-9.78488355198133e+001dB,1.79707353632272e+002°)
1.90326823757592e+002	(-9.78448350135241e+001dB,1.79707286231361e+002°)
1.90370653174165e+002	(-9.78408345070015e+001dB,1.79707218814921e+002°)
1.90414492683995e+002	(-9.78368340002457e+001dB,1.79707151382951e+002°)
1.90458342289408e+002	(-9.78328334932565e+001dB,1.79707083935446e+002°)
1.90502201992729e+002	(-9.78288329860337e+001dB,1.79707016472403e+002°)
1.90546071796282e+002	(-9.78248324785773e+001dB,1.79706948993817e+002°)
1.90589951702393e+002	(-9.78208319708871e+001dB,1.79706881499687e+002°)
1.90633841713390e+002	(-9.78168314629630e+001dB,1.79706813990007e+002°)
1.90677741831599e+002	(-9.78128309548050e+001dB,1.79706746464775e+002°)
1.90721652059347e+002	(-9.78088304464128e+001dB,1.79706678923987e+002°)
1.90765572398964e+002	(-9.78048299377865e+001dB,1.79706611367638e+002°)
1.90809502852776e+002	(-9.78008294289259e+001dB,1.79706543795727e+002°)
1.90853443423114e+002	(-9.77968289198309e+001dB,1.79706476208248e+002°)
1.90897394112307e+002	(-9.77928284105013e+001dB,1.79706408605199e+002°)
1.90941354922686e+002	(-9.77888279009372e+001dB,1.79706340986576e+002°)
1.90985325856581e+002	(-9.77848273911382e+001dB,1.79706273352375e+002°)
1.91029306916323e+002	(-9.77808268811045e+001dB,1.79706205702593e+002°)
1.91073298104244e+002	(-9.77768263708358e+001dB,1.79706138037226e+002°)
1.91117299422677e+002	(-9.77728258603321e+001dB,1.79706070356270e+002°)
1.91161310873954e+002	(-9.77688253495932e+001dB,1.79706002659722e+002°)
1.91205332460410e+002	(-9.77648248386190e+001dB,1.79705934947579e+002°)
1.91249364184377e+002	(-9.77608243274094e+001dB,1.79705867219836e+002°)
1.91293406048191e+002	(-9.77568238159644e+001dB,1.79705799476491e+002°)
1.91337458054187e+002	(-9.77528233042837e+001dB,1.79705731717539e+002°)
1.91381520204699e+002	(-9.77488227923673e+001dB,1.79705663942976e+002°)
1.91425592502065e+002	(-9.77448222802152e+001dB,1.79705596152801e+002°)
1.91469674948621e+002	(-9.77408217678271e+001dB,1.79705528347007e+002°)
1.91513767546704e+002	(-9.77368212552030e+001dB,1.79705460525593e+002°)
1.91557870298651e+002	(-9.77328207423427e+001dB,1.79705392688555e+002°)
1.91601983206802e+002	(-9.77288202292462e+001dB,1.79705324835888e+002°)
1.91646106273495e+002	(-9.77248197159133e+001dB,1.79705256967590e+002°)
1.91690239501069e+002	(-9.77208192023439e+001dB,1.79705189083657e+002°)
1.91734382891865e+002	(-9.77168186885380e+001dB,1.79705121184084e+002°)
1.91778536448222e+002	(-9.77128181744954e+001dB,1.79705053268869e+002°)
1.91822700172481e+002	(-9.77088176602160e+001dB,1.79704985338009e+002°)
1.91866874066985e+002	(-9.77048171456997e+001dB,1.79704917391498e+002°)
1.91911058134075e+002	(-9.77008166309464e+001dB,1.79704849429334e+002°)
1.91955252376094e+002	(-9.76968161159559e+001dB,1.79704781451513e+002°)
1.91999456795385e+002	(-9.76928156007283e+001dB,1.79704713458031e+002°)
1.92043671394291e+002	(-9.76888150852632e+001dB,1.79704645448886e+002°)
1.92087896175158e+002	(-9.76848145695608e+001dB,1.79704577424072e+002°)
1.92132131140329e+002	(-9.76808140536207e+001dB,1.79704509383587e+002°)
1.92176376292149e+002	(-9.76768135374431e+001dB,1.79704441327428e+002°)
1.92220631632966e+002	(-9.76728130210276e+001dB,1.79704373255589e+002°)
1.92264897165124e+002	(-9.76688125043742e+001dB,1.79704305168069e+002°)
1.92309172890972e+002	(-9.76648119874828e+001dB,1.79704237064862e+002°)
1.92353458812856e+002	(-9.76608114703534e+001dB,1.79704168945967e+002°)
1.92397754933124e+002	(-9.76568109529857e+001dB,1.79704100811378e+002°)
1.92442061254126e+002	(-9.76528104353797e+001dB,1.79704032661092e+002°)
1.92486377778209e+002	(-9.76488099175352e+001dB,1.79703964495106e+002°)
1.92530704507724e+002	(-9.76448093994523e+001dB,1.79703896313416e+002°)
1.92575041445021e+002	(-9.76408088811306e+001dB,1.79703828116019e+002°)
1.92619388592451e+002	(-9.76368083625702e+001dB,1.79703759902910e+002°)
1.92663745952364e+002	(-9.76328078437709e+001dB,1.79703691674087e+002°)
1.92708113527113e+002	(-9.76288073247326e+001dB,1.79703623429545e+002°)
1.92752491319049e+002	(-9.76248068054552e+001dB,1.79703555169281e+002°)
1.92796879330527e+002	(-9.76208062859387e+001dB,1.79703486893292e+002°)
1.92841277563898e+002	(-9.76168057661828e+001dB,1.79703418601573e+002°)
1.92885686021518e+002	(-9.76128052461875e+001dB,1.79703350294122e+002°)
1.92930104705740e+002	(-9.76088047259526e+001dB,1.79703281970933e+002°)
1.92974533618920e+002	(-9.76048042054781e+001dB,1.79703213632005e+002°)
1.93018972763413e+002	(-9.76008036847638e+001dB,1.79703145277333e+002°)
1.93063422141575e+002	(-9.75968031638097e+001dB,1.79703076906913e+002°)
1.93107881755764e+002	(-9.75928026426156e+001dB,1.79703008520743e+002°)
1.93152351608335e+002	(-9.75888021211814e+001dB,1.79702940118817e+002°)
1.93196831701648e+002	(-9.75848015995070e+001dB,1.79702871701134e+002°)
1.93241322038060e+002	(-9.75808010775923e+001dB,1.79702803267688e+002°)
1.93285822619929e+002	(-9.75768005554371e+001dB,1.79702734818477e+002°)
1.93330333449616e+002	(-9.75728000330415e+001dB,1.79702666353497e+002°)
1.93374854529481e+002	(-9.75687995104052e+001dB,1.79702597872743e+002°)
1.93419385861883e+002	(-9.75647989875281e+001dB,1.79702529376214e+002°)
1.93463927449184e+002	(-9.75607984644102e+001dB,1.79702460863904e+002°)
1.93508479293746e+002	(-9.75567979410513e+001dB,1.79702392335810e+002°)
1.93553041397930e+002	(-9.75527974174513e+001dB,1.79702323791929e+002°)
1.93597613764099e+002	(-9.75487968936101e+001dB,1.79702255232257e+002°)
1.93642196394616e+002	(-9.75447963695276e+001dB,1.79702186656790e+002°)
1.93686789291845e+002	(-9.75407958452037e+001dB,1.79702118065525e+002°)
1.93731392458151e+002	(-9.75367953206382e+001dB,1.79702049458458e+002°)
1.93776005895897e+002	(-9.75327947958311e+001dB,1.79701980835585e+002°)
1.93820629607450e+002	(-9.75287942707823e+001dB,1.79701912196903e+002°)
1.93865263595176e+002	(-9.75247937454916e+001dB,1.79701843542408e+002°)
1.93909907861440e+002	(-9.75207932199589e+001dB,1.79701774872096e+002°)
1.93954562408610e+002	(-9.75167926941841e+001dB,1.79701706185965e+002°)
1.93999227239053e+002	(-9.75127921681671e+001dB,1.79701637484009e+002°)
1.94043902355138e+002	(-9.75087916419079e+001dB,1.79701568766226e+002°)
1.94088587759233e+002	(-9.75047911154061e+001dB,1.79701500032612e+002°)
1.94133283453707e+002	(-9.75007905886619e+001dB,1.79701431283163e+002°)
1.94177989440930e+002	(-9.74967900616750e+001dB,1.79701362517876e+002°)
1.94222705723272e+002	(-9.74927895344454e+001dB,1.79701293736746e+002°)
1.94267432303104e+002	(-9.74887890069729e+001dB,1.79701224939771e+002°)
1.94312169182797e+002	(-9.74847884792574e+001dB,1.79701156126946e+002°)
1.94356916364724e+002	(-9.74807879512988e+001dB,1.79701087298268e+002°)
1.94401673851257e+002	(-9.74767874230970e+001dB,1.79701018453734e+002°)
1.94446441644768e+002	(-9.74727868946518e+001dB,1.79700949593339e+002°)
1.94491219747631e+002	(-9.74687863659633e+001dB,1.79700880717080e+002°)
1.94536008162221e+002	(-9.74647858370312e+001dB,1.79700811824954e+002°)
1.94580806890912e+002	(-9.74607853078555e+001dB,1.79700742916956e+002°)
1.94625615936079e+002	(-9.74567847784360e+001dB,1.79700673993083e+002°)
1.94670435300098e+002	(-9.74527842487726e+001dB,1.79700605053331e+002°)
1.94715264985345e+002	(-9.74487837188652e+001dB,1.79700536097697e+002°)
1.94760104994197e+002	(-9.74447831887137e+001dB,1.79700467126177e+002°)
1.94804955329031e+002	(-9.74407826583180e+001dB,1.79700398138768e+002°)
1.94849815992226e+002	(-9.74367821276780e+001dB,1.79700329135465e+002°)
1.94894686986159e+002	(-9.74327815967935e+001dB,1.79700260116265e+002°)
1.94939568313210e+002	(-9.74287810656645e+001dB,1.79700191081165e+002°)
1.94984459975759e+002	(-9.74247805342908e+001dB,1.79700122030160e+002°)
1.95029361976185e+002	(-9.74207800026724e+001dB,1.79700052963247e+002°)
1.95074274316869e+002	(-9.74167794708090e+001dB,1.79699983880423e+002°)
1.95119197000192e+002	(-9.74127789387007e+001dB,1.79699914781683e+002°)
1.95164130028537e+002	(-9.74087784063472e+001dB,1.79699845667024e+002°)
1.95209073404285e+002	(-9.74047778737485e+001dB,1.79699776536443e+002°)
1.95254027129819e+002	(-9.74007773409044e+001dB,1.79699707389935e+002°)
1.95298991207523e+002	(-9.73967768078149e+001dB,1.79699638227497e+002°)
1.95343965639780e+002	(-9.73927762744799e+001dB,1.79699569049126e+002°)
