Freq.	Impedancia MAG	Impedancia PHA
3467.36850452526	5103.4431180642305	-86.2918624588657
3548.1338923357002	4987.4293188364945	-86.2054816837927
3630.7805477009497	4874.059939546724	-86.1170883384124
3715.3522909716603	4763.274871598863	-86.0266355089248
3801.89396320555	4655.015376729245	-85.9340751863843
3890.45144994274	4549.224055869569	-85.8393582410366
3981.07170553491	4445.844818720618	-85.742434396044
4073.8027780410603	4344.822854020235	-85.6432522005944
4168.693834703279	4246.104600489957	-85.5417590023696
4265.79518801586	4149.6377184453195	-85.437900919363
4365.15832240159	4055.371062054267	-85.3316228110316
4466.83592150956	3963.2546522293287	-85.2228682487598
4570.88189614867	3873.2396501390394	-85.1115794856283
4677.3514128719	3785.278331324794	-84.9976974254633
4786.3009232263	3699.324060409507	-84.8811615911527
4897.78819368438	3615.3312663845195	-84.7619100922114
5011.87233627264	3533.255418461622	-84.6398795915767
5128.61383991356	3453.0530024780783	-84.5150052716177
5248.07460249764	3374.681497841337	-84.3872207993372
5370.31796370244	3298.099355002033	-84.256458290751
5495.4087385761495	3223.2659734428744	-84.1226482744208
5623.413251903399	3150.141680172329	-83.9857196541253
5754.39937337147	3078.6877087112107	-83.8455996706472
5888.43655355579	3008.8661785618738	-83.7022138626561
6025.59586074347	2940.640075148286	-83.5554860266678
6165.950018614721	2873.973230217527	-83.405338176058
6309.57344480182	2808.8303026915632	-83.2516904991104
6456.5422903464405	2745.176759959595	-83.0944613160769
6606.93448007585	2682.978859601605	-82.9335670352308
6760.8297539197	2622.2036315326154	-82.7689221078884
6918.3097091892505	2562.8188605593655	-82.60043898238
7079.45784384126	2504.793069339718	-82.4280280569483
7244.359600749771	2448.0955017360557	-82.2515976315526
7413.10241300905	2392.6961065540836	-82.0710538585576
7585.7757502917	2338.565521658657	-81.8863006922869
7762.471166286779	2285.675058458464	-81.6972398374201
7943.28234724268	2233.996686751198	-81.5037706962135
8128.305161640849	2183.503019922119	-81.3057903145277
8317.637711026558	2134.1673004877443	-81.1031933266405
8511.38038202362	2085.9633859776227	-80.8958718988316
8709.63589956065	2038.865735147123	-80.6837156717216
8912.5093813373	1992.8493945137325	-80.466611701352
9120.108393558941	1947.8899852107845	-80.2444443989957
9332.543007969749	1903.9636901513873	-80.0170954696859
9549.92586021419	1861.0472414963633	-79.7844438494589
9772.372209557941	1819.1179084201767	-79.5463656413062
9999.999999999829	1778.153485168267	-79.3027340498367
10232.9299228074	1738.132279400549	-79.0534193146516
10471.2854805088	1699.0331008148032	-78.7982886424432
10715.1930523759	1660.835250044829	-78.5372061378313
10964.781961431701	1623.518507827855	-78.2700327329581
11220.184543019399	1587.0631244360295	-77.9966261158704
11481.5362149686	1551.4498093671345	-77.7168406577261
11748.9755493951	1516.6597212893753	-77.4305273388701
12022.644346173898	1482.6744582361055	-77.1375336738375
12302.687708123602	1449.4760480454047	-76.8377036353518
12589.254117941498	1417.0469390407234	-76.5308775774018
12882.495516931102	1385.3699909480188	-76.216892157494
13182.5673855638	1354.428466045779	-75.8955802581967
13489.6288259163	1324.2060205437147	-75.5667709081093
13803.842646028601	1294.6866961868423	-75.2302892024159
14125.3754462273	1265.8549120811792	-74.8859562232008
14454.397707458998	1237.6954567378211	-74.5335889597391
14791.0838816818	1210.193480332302	-74.1730002289986
15135.6124843618	1183.3344871760562	-73.8039985966295
15488.1661891245	1157.10432839721	-73.4263882987529
15848.9319246109	1131.4891948279896	-73.0399691649066
16218.100973588998	1106.4756100961388	-72.6445365425481
16595.8690743753	1082.0504239179702	-72.2398812235746
16982.4365246171	1058.2008055906615	-71.8257893733741
17378.0082874934	1034.914237681797	-71.4020424629895
17782.7941003889	1012.1785099139973	-70.9684172050489
18197.0085860995	989.9817132428748	-70.5246854941975
18620.8713666283	968.3122341263031	-70.0706143528513
19054.6071796321	947.158748983603	-69.6059658831949
19498.4459975801	926.5102188427825	-69.1304972264496
19952.6231496884	906.3558841745219	-68.6439605305574
20417.3794466949	886.6852599112691	-68.1461029275563
20892.96130854	867.4881306501622	-67.6366665220617
21379.6208950219	848.754546038356	-67.1153883924245
21877.6162394951	830.4748163393361	-66.5820006063055
22387.211385682996	812.6395081787973	-66.0362302525844
22908.6765276773	795.2394404687018	-65.4777994917225
23442.2881531988	778.265680507863	-64.9064256269104
23988.3291901945	761.7095402573852	-64.3218211985588
24547.089156849903	745.5625727892167	-63.7236941049387
25118.8643150954	729.8165689055442	-63.1117477520371
25703.9578276882	714.4635539268551	-62.4856812359701
26302.6799189533	699.4957846459299	-61.8451895615931
26915.3480392687	684.9057464447174	-61.1899639012469
27542.287033381202	670.6861505704792	-60.5196918979058
28183.829312644	656.8299315673233	-59.8340580173166
28840.315031265498	643.3302448581912	-59.1327439540585
29512.0922666633	630.1804644721179	-58.4154290967901
30199.5172040196	617.3741809103516	-57.6817910582888
30902.9543251353	604.9051991443234	-56.9315062762158
31622.7766016832	592.7675367372284	-56.1642506908535
32359.3656929622	580.9554220800046	-55.3797005063456
33113.1121482585	569.4632927310053	-54.5775330422247
33884.4156139196	558.2857938476532	-53.7574276822078
34673.6850452525	547.4177766964766	-52.9190669273784
35481.338923356896	536.8542972266005	-52.0621375609225
36307.805477009504	526.5906146899847	-51.1863319315381
37153.5229097166	516.6221902897909	-50.2913493624616
38018.9396320554	506.9446858365066	-49.3768976927292
38904.5144994273	497.5539623894041	-48.4426949567908
39810.717055349	488.44607885892094	-47.4884712078889
40738.0277804105	479.61729054359785	-46.5139704896726
41686.938347032796	471.0640475731302	-45.5189529593083
42657.9518801585	462.7829932273658	-44.5031971638451
43651.5832240158	454.770962099156	-43.4665024697565
44668.3592150955	447.0249780675956	-42.4086916433934
45708.8189614866	439.5422520468278	-41.3296135775138
46773.514128718896	432.3201794748077	-40.2291461560907
47863.0092322629	425.35633750593047	-39.107199246233
48977.8819368437	418.6484818717323	-37.9637178022842
50118.7233627263	412.19454337451845	-36.7986850630122
51286.138399135496	405.9926239806626	-35.6121258183013
52480.746024976295	400.04099248261105	-34.4041097169614
53703.179637024296	394.3380797023018	-33.1747545822579
54954.0873857614	388.8824732132893	-31.9242296966396
56234.132519033796	383.672911564518	-30.6527590120291
57543.9937337146	378.70827799583435	-29.3606242371061
58884.3655355578	373.9875936433227	-28.0481677484265
60255.9586074346	369.5100102420099	-26.7157952682052
61659.500186147	365.27480234389395	-25.3639782483502
63095.7344480181	361.28135908074165	-23.9932558981321
64565.4229034643	357.52917551325777	-22.604236791924
66069.3448007583	354.0178436211018	-21.1975999939995
67608.29753919691	350.74704300113206	-19.7740956396273
69183.0970918923	347.7165313542146	-18.3345449158331
70794.5784384124	344.9261348531369	-16.879839391316
72443.5960074976	342.3757384956577	-15.4109396531759
74131.0241300903	340.065276556293	-13.9288732182813
75857.75750291691	337.99472325862126	-12.4347316991692
77624.71166286769	336.16408379509903	-10.9296672180989
79432.82347242661	334.5733858242697	-9.41488807794113
81283.0516164083	333.2226715746897	-7.89165371458144
83176.3771102655	332.1119906811453	-6.36126897192202
85113.80382023599	331.2413938715808	-4.82507775684387
87096.3589956063	330.610927612399	-3.28445614702497
89125.09381337279	330.22062980599907	-1.74080503870093
91201.0839355892	330.07052661765437	-0.195542433724051
93325.43007969731	330.16063048947353	1.34990452489947
95499.2586021417	330.4909393782541	2.89410765285579
97723.7220955791	331.0614372315101	4.43564583983589
99999.999999998	331.87209569335334	5.97311305996374
102329.29922807301	332.92287700928375	7.50512615992168
104712.854805088	334.2137380774515	9.03033231352092
107151.93052375801	335.7446355742668	10.5474160405934
109647.819614316	337.5155320646622	12.0551056997673
112201.84543019401	339.52640299271997	13.5521793784432
114815.362149686	341.7772444368996	15.0374701185321
117489.755493951	344.2680815059413	16.5098704326637
120226.443461739	346.9989772469294	17.9683360819996
123026.877081236	349.97004193565556	19.4118891029398
125892.54117941401	353.1814426214591	20.8396200853538
128824.955169311	356.63341280337795	22.2506897190727
131825.67385563802	360.3262621219156	23.6443296378939
134896.288259163	364.26038595997636	25.0198426010241
138038.426460286	368.4362748576093	26.3766020605726
141253.754462273	372.85452365728	27.714051170351
144543.97707459	377.51584030913546	29.0317012958649
147910.838816818	382.42105427883075	30.3291300881038
151356.12484361802	387.5711245132413	31.6059791847014
154881.661891245	392.96714693197606	32.8619516014569
158489.319246108	398.61036142409074	34.0968088752997
162181.00973589	404.5021583403066	35.3103680167842
165958.69074375302	410.6440844806255	36.5024983263617
169824.365246171	417.0378485858012	37.6731181242166
173780.082874934	423.6853263482951	38.8221914385892
177827.941003889	430.58856496465984	39.9497246924227
181970.085860995	437.74978725590984	41.0557634230403
186208.713666283	445.17139538662946	42.140389064502
190546.07179632102	452.85597421602927	43.203715817433
194984.4599758	460.8062943162839	44.2458876265307
199526.231496884	469.0253146945024	45.2670752817149
204173.79446694898	477.51618525498986	46.2674736550111
208929.6130854	486.2822490383883	47.2472990817894
213796.20895021898	495.327044273384	48.206786891913
218776.162394951	504.6543062757582	49.1461890936814
223872.11385682898	514.2679692280267	50.0657722111698
229086.765276772	524.1721678712988	50.9658152736442
234422.881531987	534.3712391392743	51.8466079541433
239883.29190194397	544.8697237622584	52.7084488530377
245470.89156849802	555.6723678673605	53.5516439213704
251188.643150953	566.7841245988686	54.3765050180175
257039.57827688102	578.2101557811789	55.1833485941599
263026.799189533	589.9558336445994	55.9724944981858
269153.48039268603	602.0267426326957	56.7442648939359
275422.87033381104	614.4286813083255	57.49898328512
281838.293126439	627.1676643737643	58.2369736387643
288403.150312654	640.2499248191606	58.9585596006592
295120.922666632	653.681916212063	59.664063795967
301995.172040195	667.470315139888	60.353807208383
309029.543251352	681.6220238158473	61.0281086315245
316227.76601683104	696.1441728582942	61.6872841865246
323593.656929621	711.0441242524622	62.3316469001389
331131.121482584	726.329474502939	62.9615063380021
338844.156139195	742.0080579848453	63.5771682880144
346736.85045252397	758.0879505010148	64.1789344891734
354813.389233568	774.5774730522347	64.7671024014984
363078.05477009295	791.4851958275157	65.3419650130157
371535.229097164	808.819942420926	65.9038106800832
380189.396320553	826.5907942817106	66.452922997628
389045.14499427204	844.8070954043012	66.9895806961514
398107.17055348796	863.4784572648559	67.5140575626222
407380.277804104	882.6147640114223	68.0266223826239
416869.383470326	902.2261779146602	68.5275389013587
426579.518801583	922.3231450865484	69.0170658013231
436515.832240156	942.9164014749973	69.4954566946738
446683.59215095296	964.0169791424346	69.9629601284829
457088.189614865	985.6362128371094	70.4198196012595
467735.141287188	1007.7857468662219	70.8662735892618
478630.09232262796	1030.4775422809453	71.3025555812773
489778.819368435	1053.7238843834468	71.7288941206701
501187.233627261	1077.5373905674817	72.1455128536226
512861.383991353	1101.931018504213	72.5526305825986
524807.460249761	1126.9180746862162	72.9504613241623
537031.796370241	1152.5122233434026	73.3392143703698
549540.873857612	1178.727495745273	73.7190943530325
562341.325190336	1205.5782999055225	74.0903013102248
575439.9373371439	1233.0794307055987	74.4530307544762
588843.655355575	1261.2460804550976	74.8074737421376
602559.586074344	1290.0938499085885	75.1538169434759
616595.001861468	1319.6387597588187	75.4922427130879
630957.344480179	1349.8972626290895	75.8229291602696
645654.2290346411	1380.8862555875592	76.1460502190167
660693.448007581	1412.623093209097	76.4617757173568
676082.975391966	1445.125601211329	76.7702714457505
691830.97091892	1478.4120906937214	77.0716992243187
707945.784384122	1512.5013730103115	77.3662169686747
724435.960074973	1547.4127753086832	77.6539787541622
741310.2413009	1583.1661567707506	77.9351348783098
758577.575029166	1619.781925591611	78.2098319213319
776247.1166286741	1657.2810567380384	78.4782128045141
794328.234724263	1695.6851105273845	78.7404168463272
812830.51616408	1735.016252074041	78.9965798161272
831763.7711026521	1775.2972716508032	79.2468339852957
851138.038202357	1816.551606017969	79.4913081756852
870963.58995606	1858.8033607747977	79.7301278052293
891250.938133725	1902.0773337933103	79.9634149305836
912010.839355888	1946.3990397964385	80.1912882866548
933254.3007969691	1991.7947361496304	80.4138633228796
954992.586021413	2038.291449935956	80.6312522361038
977237.220955787	2085.9170063932984	80.8435639999146
999999.9999999759	2134.7000587947064	81.0509043902589
1023292.99228073	2184.670119859833	81.2533760071909
1047128.54805087	2235.857594791511	81.4510782925637
1071519.30523758	2288.293816036578	81.6441075434822
1096478.19614316	2342.011079878491	81.8325569213157
1122018.45430194	2397.042684975242	82.0165164560576
1148153.62149686	2453.4229729644208	82.1960730458047
1174897.5549395	2511.187371265924	82.3713104511114
1202264.43461738	2570.372438219617	82.5423092839574
1230268.77081235	2631.01591070821	82.7091469910464
1258925.41179414	2693.156754422095	82.8718978311378
1288249.5516931	2756.8352169354816	83.0306328460814
1318256.73855638	2822.0928837750894	83.1854198252124
1348962.88259162	2888.972737672031	83.3363232627263
1380384.26460285	2957.5192212048773	83.4834043076374
1412537.54462272	3027.7783030520277	83.626720705882
1445439.77074589	3099.7975480873433	83.7663267341048
1479108.38816817	3173.626191569693	83.902273124627
1513561.24843617	3249.315217692299	84.0346069810604
1548816.61891244	3326.9174427777853	84.1633716839887
1584893.19246107	3406.4876034195254	84.2886067860981
1621810.09735889	3488.082449895749	84.4103478960898
1659586.90743752	3571.7608451967426	84.5286265506608
1698243.6524617	3657.5838700378617	84.6434700737892
1737800.82874933	3745.61493424286	84.7549014224946
1778279.41003888	3835.9198949185916	84.8629390181972
1819700.85860994	3928.5671818599194	84.9675965627241
1862087.13666282	4023.6279306588976	85.0688828379515
1905460.7179632	4121.17612401326	85.1668014879886
1949844.599758	4221.288741769455	85.2613507827428
1995262.31496883	4324.045920259216	85.3525233616068
2000000.0	4334.783380111503	85.3617218119469
