Freq.	V(out)
2.17770977235300e+001	(-6.67270390223862e+001dB,9.12117135991345e+001°)
2.18272991184285e+001	(-6.67070235228638e+001dB,9.12145049051735e+001°)
2.18776162394940e+001	(-6.66870079518581e+001dB,9.12173026321057e+001°)
2.19280493535029e+001	(-6.66669923090396e+001dB,9.12201067946378e+001°)
2.19785987278467e+001	(-6.66469765940775e+001dB,9.12229174075096e+001°)
2.20292646305330e+001	(-6.66269608066392e+001dB,9.12257344854943e+001°)
2.20800473301874e+001	(-6.66069449463909e+001dB,9.12285580433984e+001°)
2.21309470960548e+001	(-6.65869290129969e+001dB,9.12313880960620e+001°)
2.21819641980006e+001	(-6.65669130061203e+001dB,9.12342246583586e+001°)
2.22330989065124e+001	(-6.65468969254225e+001dB,9.12370677451953e+001°)
2.22843514927014e+001	(-6.65268807705632e+001dB,9.12399173715131e+001°)
2.23357222283037e+001	(-6.65068645412008e+001dB,9.12427735522865e+001°)
2.23872113856818e+001	(-6.64868482369919e+001dB,9.12456363025238e+001°)
2.24388192378261e+001	(-6.64668318575918e+001dB,9.12485056372675e+001°)
2.24905460583562e+001	(-6.64468154026538e+001dB,9.12513815715938e+001°)
2.25423921215227e+001	(-6.64267988718301e+001dB,9.12542641206130e+001°)
2.25943577022082e+001	(-6.64067822647708e+001dB,9.12571532994695e+001°)
2.26464430759290e+001	(-6.63867655811248e+001dB,9.12600491233421e+001°)
2.26986485188366e+001	(-6.63667488205392e+001dB,9.12629516074435e+001°)
2.27509743077191e+001	(-6.63467319826595e+001dB,9.12658607670211e+001°)
2.28034207200025e+001	(-6.63267150671295e+001dB,9.12687766173566e+001°)
2.28559880337527e+001	(-6.63066980735914e+001dB,9.12716991737659e+001°)
2.29086765276761e+001	(-6.62866810016859e+001dB,9.12746284515999e+001°)
2.29614864811220e+001	(-6.62666638510519e+001dB,9.12775644662439e+001°)
2.30144181740834e+001	(-6.62466466213266e+001dB,9.12805072331180e+001°)
2.30674718871990e+001	(-6.62266293121457e+001dB,9.12834567676770e+001°)
2.31206479017543e+001	(-6.62066119231430e+001dB,9.12864130854106e+001°)
2.31739464996831e+001	(-6.61865944539509e+001dB,9.12893762018434e+001°)
2.32273679635694e+001	(-6.61665769041998e+001dB,9.12923461325351e+001°)
2.32809125766484e+001	(-6.61465592735186e+001dB,9.12953228930805e+001°)
2.33345806228083e+001	(-6.61265415615346e+001dB,9.12983064991094e+001°)
2.33883723865918e+001	(-6.61065237678729e+001dB,9.13012969662870e+001°)
2.34422881531975e+001	(-6.60865058921575e+001dB,9.13042943103137e+001°)
2.34963282084814e+001	(-6.60664879340103e+001dB,9.13072985469255e+001°)
2.35504928389584e+001	(-6.60464698930515e+001dB,9.13103096918935e+001°)
2.36047823318040e+001	(-6.60264517688996e+001dB,9.13133277610247e+001°)
2.36591969748558e+001	(-6.60064335611714e+001dB,9.13163527701615e+001°)
2.37137370566148e+001	(-6.59864152694818e+001dB,9.13193847351820e+001°)
2.37684028662470e+001	(-6.59663968934440e+001dB,9.13224236720004e+001°)
2.38231946935852e+001	(-6.59463784326695e+001dB,9.13254695965662e+001°)
2.38781128291300e+001	(-6.59263598867680e+001dB,9.13285225248653e+001°)
2.39331575640521e+001	(-6.59063412553471e+001dB,9.13315824729193e+001°)
2.39883291901931e+001	(-6.58863225380131e+001dB,9.13346494567861e+001°)
2.40436280000676e+001	(-6.58663037343701e+001dB,9.13377234925596e+001°)
2.40990542868642e+001	(-6.58462848440205e+001dB,9.13408045963699e+001°)
2.41546083444476e+001	(-6.58262658665650e+001dB,9.13438927843836e+001°)
2.42102904673600e+001	(-6.58062468016023e+001dB,9.13469880728036e+001°)
2.42661009508224e+001	(-6.57862276487293e+001dB,9.13500904778691e+001°)
2.43220400907364e+001	(-6.57662084075409e+001dB,9.13532000158562e+001°)
2.43781081836857e+001	(-6.57461890776305e+001dB,9.13563167030773e+001°)
2.44343055269379e+001	(-6.57261696585894e+001dB,9.13594405558816e+001°)
2.44906324184457e+001	(-6.57061501500070e+001dB,9.13625715906552e+001°)
2.45470891568485e+001	(-6.56861305514709e+001dB,9.13657098238209e+001°)
2.46036760414745e+001	(-6.56661108625666e+001dB,9.13688552718385e+001°)
2.46603933723416e+001	(-6.56460910828780e+001dB,9.13720079512048e+001°)
2.47172414501595e+001	(-6.56260712119869e+001dB,9.13751678784537e+001°)
2.47742205763310e+001	(-6.56060512494732e+001dB,9.13783350701563e+001°)
2.48313310529539e+001	(-6.55860311949150e+001dB,9.13815095429209e+001°)
2.48885731828221e+001	(-6.55660110478882e+001dB,9.13846913133932e+001°)
2.49459472694277e+001	(-6.55459908079670e+001dB,9.13878803982563e+001°)
2.50034536169625e+001	(-6.55259704747235e+001dB,9.13910768142307e+001°)
2.50610925303193e+001	(-6.55059500477278e+001dB,9.13942805780746e+001°)
2.51188643150939e+001	(-6.54859295265482e+001dB,9.13974917065837e+001°)
2.51767692775867e+001	(-6.54659089107510e+001dB,9.14007102165916e+001°)
2.52348077248039e+001	(-6.54458881999003e+001dB,9.14039361249697e+001°)
2.52929799644596e+001	(-6.54258673935583e+001dB,9.14071694486270e+001°)
2.53512863049772e+001	(-6.54058464912853e+001dB,9.14104102045109e+001°)
2.54097270554912e+001	(-6.53858254926394e+001dB,9.14136584096065e+001°)
2.54683025258485e+001	(-6.53658043971768e+001dB,9.14169140809372e+001°)
2.55270130266106e+001	(-6.53457832044516e+001dB,9.14201772355647e+001°)
2.55858588690546e+001	(-6.53257619140160e+001dB,9.14234478905888e+001°)
2.56448403651753e+001	(-6.53057405254198e+001dB,9.14267260631478e+001°)
2.57039578276867e+001	(-6.52857190382111e+001dB,9.14300117704184e+001°)
2.57632115700238e+001	(-6.52656974519357e+001dB,9.14333050296159e+001°)
2.58226019063440e+001	(-6.52456757661374e+001dB,9.14366058579941e+001°)
2.58821291515290e+001	(-6.52256539803578e+001dB,9.14399142728456e+001°)
2.59417936211862e+001	(-6.52056320941367e+001dB,9.14432302915018e+001°)
2.60015956316508e+001	(-6.51856101070113e+001dB,9.14465539313329e+001°)
2.60615354999870e+001	(-6.51655880185171e+001dB,9.14498852097481e+001°)
2.61216135439901e+001	(-6.51455658281873e+001dB,9.14532241441955e+001°)
2.61818300821879e+001	(-6.51255435355529e+001dB,9.14565707521626e+001°)
2.62421854338425e+001	(-6.51055211401428e+001dB,9.14599250511758e+001°)
2.63026799189518e+001	(-6.50854986414837e+001dB,9.14632870588010e+001°)
2.63633138582518e+001	(-6.50654760391004e+001dB,9.14666567926432e+001°)
2.64240875732175e+001	(-6.50454533325150e+001dB,9.14700342703470e+001°)
2.64850013860650e+001	(-6.50254305212478e+001dB,9.14734195095967e+001°)
2.65460556197534e+001	(-6.50054076048168e+001dB,9.14768125281158e+001°)
2.66072505979861e+001	(-6.49853845827378e+001dB,9.14802133436679e+001°)
2.66685866452128e+001	(-6.49653614545243e+001dB,9.14836219740562e+001°)
2.67300640866311e+001	(-6.49453382196876e+001dB,9.14870384371236e+001°)
2.67916832481883e+001	(-6.49253148777369e+001dB,9.14904627507532e+001°)
2.68534444565830e+001	(-6.49052914281787e+001dB,9.14938949328680e+001°)
2.69153480392671e+001	(-6.48852678705179e+001dB,9.14973350014313e+001°)
2.69773943244472e+001	(-6.48652442042566e+001dB,9.15007829744462e+001°)
2.70395836410864e+001	(-6.48452204288947e+001dB,9.15042388699564e+001°)
2.71019163189064e+001	(-6.48251965439301e+001dB,9.15077027060459e+001°)
2.71643926883888e+001	(-6.48051725488581e+001dB,9.15111745008391e+001°)
2.72270130807771e+001	(-6.47851484431717e+001dB,9.15146542725011e+001°)
2.72897778280783e+001	(-6.47651242263617e+001dB,9.15181420392373e+001°)
2.73526872630650e+001	(-6.47450998979164e+001dB,9.15216378192940e+001°)
2.74157417192767e+001	(-6.47250754573220e+001dB,9.15251416309584e+001°)
2.74789415310219e+001	(-6.47050509040622e+001dB,9.15286534925583e+001°)
2.75422870333796e+001	(-6.46850262376182e+001dB,9.15321734224627e+001°)
2.76057785622014e+001	(-6.46650014574689e+001dB,9.15357014390815e+001°)
2.76694164541130e+001	(-6.46449765630911e+001dB,9.15392375608658e+001°)
2.77332010465163e+001	(-6.46249515539586e+001dB,9.15427818063080e+001°)
2.77971326775908e+001	(-6.46049264295434e+001dB,9.15463341939415e+001°)
2.78612116862956e+001	(-6.45849011893147e+001dB,9.15498947423413e+001°)
2.79254384123713e+001	(-6.45648758327394e+001dB,9.15534634701240e+001°)
2.79898131963415e+001	(-6.45448503592819e+001dB,9.15570403959476e+001°)
2.80543363795150e+001	(-6.45248247684041e+001dB,9.15606255385117e+001°)
2.81190083039873e+001	(-6.45047990595655e+001dB,9.15642189165577e+001°)
2.81838293126424e+001	(-6.44847732322232e+001dB,9.15678205488688e+001°)
2.82487997491549e+001	(-6.44647472858317e+001dB,9.15714304542702e+001°)
2.83139199579916e+001	(-6.44447212198429e+001dB,9.15750486516290e+001°)
2.83791902844134e+001	(-6.44246950337065e+001dB,9.15786751598544e+001°)
2.84446110744770e+001	(-6.44046687268692e+001dB,9.15823099978977e+001°)
2.85101826750369e+001	(-6.43846422987757e+001dB,9.15859531847526e+001°)
2.85759054337473e+001	(-6.43646157488677e+001dB,9.15896047394550e+001°)
2.86417796990636e+001	(-6.43445890765846e+001dB,9.15932646810834e+001°)
2.87078058202447e+001	(-6.43245622813631e+001dB,9.15969330287587e+001°)
2.87739841473545e+001	(-6.43045353626374e+001dB,9.16006098016444e+001°)
2.88403150312638e+001	(-6.42845083198391e+001dB,9.16042950189466e+001°)
2.89067988236525e+001	(-6.42644811523971e+001dB,9.16079886999145e+001°)
2.89734358770110e+001	(-6.42444538597377e+001dB,9.16116908638399e+001°)
2.90402265446423e+001	(-6.42244264412847e+001dB,9.16154015300576e+001°)
2.91071711806638e+001	(-6.42043988964591e+001dB,9.16191207179456e+001°)
2.91742701400094e+001	(-6.41843712246793e+001dB,9.16228484469247e+001°)
2.92415237784311e+001	(-6.41643434253611e+001dB,9.16265847364594e+001°)
2.93089324525009e+001	(-6.41443154979174e+001dB,9.16303296060570e+001°)
2.93764965196130e+001	(-6.41242874417587e+001dB,9.16340830752687e+001°)
2.94442163379853e+001	(-6.41042592562926e+001dB,9.16378451636889e+001°)
2.95120922666616e+001	(-6.40842309409241e+001dB,9.16416158909555e+001°)
2.95801246655132e+001	(-6.40642024950553e+001dB,9.16453952767504e+001°)
2.96483138952411e+001	(-6.40441739180857e+001dB,9.16491833407990e+001°)
2.97166603173779e+001	(-6.40241452094121e+001dB,9.16529801028706e+001°)
2.97851642942896e+001	(-6.40041163684283e+001dB,9.16567855827786e+001°)
2.98538261891773e+001	(-6.39840873945256e+001dB,9.16605998003801e+001°)
2.99226463660796e+001	(-6.39640582870922e+001dB,9.16644227755766e+001°)
2.99916251898742e+001	(-6.39440290455138e+001dB,9.16682545283138e+001°)
3.00607630262800e+001	(-6.39239996691731e+001dB,9.16720950785816e+001°)
3.01300602418589e+001	(-6.39039701574501e+001dB,9.16759444464144e+001°)
3.01995172040178e+001	(-6.38839405097217e+001dB,9.16798026518909e+001°)
3.02691342810107e+001	(-6.38639107253621e+001dB,9.16836697151345e+001°)
3.03389118419403e+001	(-6.38438808037429e+001dB,9.16875456563133e+001°)
3.04088502567604e+001	(-6.38238507442323e+001dB,9.16914304956402e+001°)
3.04789498962774e+001	(-6.38038205461959e+001dB,9.16953242533727e+001°)
3.05492111321527e+001	(-6.37837902089965e+001dB,9.16992269498135e+001°)
3.06196343369044e+001	(-6.37637597319937e+001dB,9.17031386053103e+001°)
3.06902198839092e+001	(-6.37437291145443e+001dB,9.17070592402556e+001°)
3.07609681474047e+001	(-6.37236983560021e+001dB,9.17109888750877e+001°)
3.08318795024911e+001	(-6.37036674557181e+001dB,9.17149275302896e+001°)
3.09029543251335e+001	(-6.36836364130402e+001dB,9.17188752263901e+001°)
3.09741929921634e+001	(-6.36636052273132e+001dB,9.17228319839634e+001°)
3.10455958812811e+001	(-6.36435738978791e+001dB,9.17267978236292e+001°)
3.11171633710577e+001	(-6.36235424240767e+001dB,9.17307727660528e+001°)
3.11888958409369e+001	(-6.36035108052420e+001dB,9.17347568319456e+001°)
3.12607936712371e+001	(-6.35834790407076e+001dB,9.17387500420646e+001°)
3.13328572431534e+001	(-6.35634471298035e+001dB,9.17427524172127e+001°)
3.14050869387597e+001	(-6.35434150718563e+001dB,9.17467639782390e+001°)
3.14774831410107e+001	(-6.35233828661895e+001dB,9.17507847460386e+001°)
3.15500462337438e+001	(-6.35033505121237e+001dB,9.17548147415531e+001°)
3.16227766016813e+001	(-6.34833180089763e+001dB,9.17588539857702e+001°)
3.16956746304324e+001	(-6.34632853560614e+001dB,9.17629024997239e+001°)
3.17687407064952e+001	(-6.34432525526903e+001dB,9.17669603044950e+001°)
3.18419752172587e+001	(-6.34232195981708e+001dB,9.17710274212108e+001°)
3.19153785510051e+001	(-6.34031864918078e+001dB,9.17751038710452e+001°)
3.19889510969114e+001	(-6.33831532329028e+001dB,9.17791896752190e+001°)
3.20626932450521e+001	(-6.33631198207543e+001dB,9.17832848549998e+001°)
3.21366053864006e+001	(-6.33430862546574e+001dB,9.17873894317023e+001°)
3.22106879128318e+001	(-6.33230525339040e+001dB,9.17915034266883e+001°)
3.22849412171238e+001	(-6.33030186577829e+001dB,9.17956268613665e+001°)
3.23593656929602e+001	(-6.32829846255795e+001dB,9.17997597571931e+001°)
3.24339617349323e+001	(-6.32629504365760e+001dB,9.18039021356716e+001°)
3.25087297385408e+001	(-6.32429160900512e+001dB,9.18080540183531e+001°)
3.25836701001983e+001	(-6.32228815852807e+001dB,9.18122154268359e+001°)
3.26587832172310e+001	(-6.32028469215369e+001dB,9.18163863827663e+001°)
3.27340694878812e+001	(-6.31828120980885e+001dB,9.18205669078380e+001°)
3.28095293113093e+001	(-6.31627771142013e+001dB,9.18247570237929e+001°)
3.28851630875957e+001	(-6.31427419691373e+001dB,9.18289567524206e+001°)
3.29609712177431e+001	(-6.31227066621554e+001dB,9.18331661155588e+001°)
3.30369541036788e+001	(-6.31026711925111e+001dB,9.18373851350932e+001°)
3.31131121482565e+001	(-6.30826355594563e+001dB,9.18416138329578e+001°)
3.31894457552584e+001	(-6.30625997622397e+001dB,9.18458522311350e+001°)
3.32659553293978e+001	(-6.30425638001064e+001dB,9.18501003516555e+001°)
3.33426412763208e+001	(-6.30225276722981e+001dB,9.18543582165984e+001°)
3.34195040026087e+001	(-6.30024913780531e+001dB,9.18586258480917e+001°)
3.34965439157801e+001	(-6.29824549166060e+001dB,9.18629032683119e+001°)
3.35737614242928e+001	(-6.29624182871881e+001dB,9.18671904994842e+001°)
3.36511569375464e+001	(-6.29423814890271e+001dB,9.18714875638829e+001°)
3.37287308658842e+001	(-6.29223445213472e+001dB,9.18757944838311e+001°)
3.38064836205954e+001	(-6.29023073833690e+001dB,9.18801112817010e+001°)
3.38844156139175e+001	(-6.28822700743095e+001dB,9.18844379799142e+001°)
3.39625272590381e+001	(-6.28622325933822e+001dB,9.18887746009414e+001°)
3.40408189700973e+001	(-6.28421949397970e+001dB,9.18931211673026e+001°)
3.41192911621901e+001	(-6.28221571127601e+001dB,9.18974777015673e+001°)
3.41979442513681e+001	(-6.28021191114740e+001dB,9.19018442263548e+001°)
3.42767786546423e+001	(-6.27820809351379e+001dB,9.19062207643337e+001°)
3.43557947899847e+001	(-6.27620425829469e+001dB,9.19106073382227e+001°)
3.44349930763311e+001	(-6.27420040540927e+001dB,9.19150039707900e+001°)
3.45143739335828e+001	(-6.27219653477632e+001dB,9.19194106848541e+001°)
3.45939377826094e+001	(-6.27019264631426e+001dB,9.19238275032835e+001°)
3.46736850452504e+001	(-6.26818873994113e+001dB,9.19282544489965e+001°)
3.47536161443178e+001	(-6.26618481557460e+001dB,9.19326915449622e+001°)
3.48337315035984e+001	(-6.26418087313197e+001dB,9.19371388141995e+001°)
3.49140315478558e+001	(-6.26217691253014e+001dB,9.19415962797781e+001°)
3.49945167028329e+001	(-6.26017293368566e+001dB,9.19460639648182e+001°)
3.50751873952540e+001	(-6.25816893651469e+001dB,9.19505418924905e+001°)
3.51560440528270e+001	(-6.25616492093298e+001dB,9.19550300860166e+001°)
3.52370871042459e+001	(-6.25416088685591e+001dB,9.19595285686688e+001°)
3.53183169791928e+001	(-6.25215683419850e+001dB,9.19640373637705e+001°)
3.53997341083406e+001	(-6.25015276287534e+001dB,9.19685564946959e+001°)
3.54813389233547e+001	(-6.24814867280065e+001dB,9.19730859848706e+001°)
3.55631318568956e+001	(-6.24614456388826e+001dB,9.19776258577713e+001°)
3.56451133426215e+001	(-6.24414043605159e+001dB,9.19821761369259e+001°)
3.57272838151900e+001	(-6.24213628920368e+001dB,9.19867368459141e+001°)
3.58096437102607e+001	(-6.24013212325716e+001dB,9.19913080083667e+001°)
3.58921934644976e+001	(-6.23812793812427e+001dB,9.19958896479665e+001°)
3.59749335155713e+001	(-6.23612373371685e+001dB,9.20004817884478e+001°)
3.60578643021613e+001	(-6.23411950994632e+001dB,9.20050844535968e+001°)
3.61409862639584e+001	(-6.23211526672372e+001dB,9.20096976672516e+001°)
3.62242998416669e+001	(-6.23011100395965e+001dB,9.20143214533025e+001°)
3.63078054770072e+001	(-6.22810672156434e+001dB,9.20189558356916e+001°)
3.63915036127177e+001	(-6.22610241944758e+001dB,9.20236008384135e+001°)
3.64753946925578e+001	(-6.22409809751875e+001dB,9.20282564855151e+001°)
3.65594791613095e+001	(-6.22209375568684e+001dB,9.20329228010956e+001°)
3.66437574647803e+001	(-6.22008939386039e+001dB,9.20375998093069e+001°)
3.67282300498055e+001	(-6.21808501194755e+001dB,9.20422875343533e+001°)
3.68128973642501e+001	(-6.21608060985604e+001dB,9.20469860004922e+001°)
3.68977598570120e+001	(-6.21407618749314e+001dB,9.20516952320333e+001°)
3.69828179780236e+001	(-6.21207174476574e+001dB,9.20564152533398e+001°)
3.70680721782546e+001	(-6.21006728158027e+001dB,9.20611460888275e+001°)
3.71535229097142e+001	(-6.20806279784277e+001dB,9.20658877629655e+001°)
3.72391706254538e+001	(-6.20605829345881e+001dB,9.20706403002763e+001°)
3.73250157795690e+001	(-6.20405376833355e+001dB,9.20754037253353e+001°)
3.74110588272023e+001	(-6.20204922237172e+001dB,9.20801780627719e+001°)
3.74973002245453e+001	(-6.20004465547761e+001dB,9.20849633372685e+001°)
3.75837404288413e+001	(-6.19804006755507e+001dB,9.20897595735615e+001°)
3.76703798983878e+001	(-6.19603545850752e+001dB,9.20945667964409e+001°)
3.77572190925385e+001	(-6.19403082823790e+001dB,9.20993850307505e+001°)
3.78442584717062e+001	(-6.19202617664877e+001dB,9.21042143013881e+001°)
3.79314984973651e+001	(-6.19002150364219e+001dB,9.21090546333057e+001°)
3.80189396320530e+001	(-6.18801680911981e+001dB,9.21139060515091e+001°)
3.81065823393742e+001	(-6.18601209298280e+001dB,9.21187685810586e+001°)
3.81944270840015e+001	(-6.18400735513190e+001dB,9.21236422470687e+001°)
3.82824743316791e+001	(-6.18200259546739e+001dB,9.21285270747086e+001°)
3.83707245492247e+001	(-6.17999781388909e+001dB,9.21334230892018e+001°)
3.84591782045322e+001	(-6.17799301029637e+001dB,9.21383303158266e+001°)
3.85478357665740e+001	(-6.17598818458813e+001dB,9.21432487799158e+001°)
3.86366977054037e+001	(-6.17398333666282e+001dB,9.21481785068575e+001°)
3.87257644921585e+001	(-6.17197846641841e+001dB,9.21531195220943e+001°)
3.88150365990616e+001	(-6.16997357375243e+001dB,9.21580718511242e+001°)
3.89045144994248e+001	(-6.16796865856191e+001dB,9.21630355195003e+001°)
3.89941986676511e+001	(-6.16596372074344e+001dB,9.21680105528307e+001°)
3.90840895792369e+001	(-6.16395876019312e+001dB,9.21729969767792e+001°)
3.91741877107750e+001	(-6.16195377680657e+001dB,9.21779948170650e+001°)
3.92644935399567e+001	(-6.15994877047895e+001dB,9.21830040994627e+001°)
3.93550075455745e+001	(-6.15794374110493e+001dB,9.21880248498028e+001°)
3.94457302075245e+001	(-6.15593868857871e+001dB,9.21930570939714e+001°)
3.95366620068095e+001	(-6.15393361279400e+001dB,9.21981008579107e+001°)
3.96278034255406e+001	(-6.15192851364401e+001dB,9.22031561676186e+001°)
3.97191549469407e+001	(-6.14992339102149e+001dB,9.22082230491492e+001°)
3.98107170553464e+001	(-6.14791824481868e+001dB,9.22133015286130e+001°)
3.99024902362108e+001	(-6.14591307492734e+001dB,9.22183916321765e+001°)
3.99944749761064e+001	(-6.14390788123873e+001dB,9.22234933860627e+001°)
4.00866717627269e+001	(-6.14190266364361e+001dB,9.22286068165512e+001°)
4.01790810848906e+001	(-6.13989742203225e+001dB,9.22337319499781e+001°)
4.02717034325425e+001	(-6.13789215629441e+001dB,9.22388688127361e+001°)
4.03645392967571e+001	(-6.13588686631936e+001dB,9.22440174312751e+001°)
4.04575891697408e+001	(-6.13388155199585e+001dB,9.22491778321014e+001°)
4.05508535448350e+001	(-6.13187621321213e+001dB,9.22543500417787e+001°)
4.06443329165178e+001	(-6.12987084985595e+001dB,9.22595340869276e+001°)
4.07380277804078e+001	(-6.12786546181452e+001dB,9.22647299942260e+001°)
4.08319386332658e+001	(-6.12586004897456e+001dB,9.22699377904093e+001°)
4.09260659729976e+001	(-6.12385461122227e+001dB,9.22751575022700e+001°)
4.10204102986572e+001	(-6.12184914844331e+001dB,9.22803891566584e+001°)
4.11149721104487e+001	(-6.11984366052285e+001dB,9.22856327804822e+001°)
4.12097519097295e+001	(-6.11783814734552e+001dB,9.22908884007071e+001°)
4.13047501990126e+001	(-6.11583260879542e+001dB,9.22961560443565e+001°)
4.13999674819695e+001	(-6.11382704475612e+001dB,9.23014357385118e+001°)
4.14954042634328e+001	(-6.11182145511068e+001dB,9.23067275103123e+001°)
4.15910610493987e+001	(-6.10981583974160e+001dB,9.23120313869558e+001°)
4.16869383470300e+001	(-6.10781019853085e+001dB,9.23173473956979e+001°)
4.17830366646586e+001	(-6.10580453135988e+001dB,9.23226755638529e+001°)
4.18793565117883e+001	(-6.10379883810958e+001dB,9.23280159187935e+001°)
4.19758983990972e+001	(-6.10179311866030e+001dB,9.23333684879509e+001°)
4.20726628384408e+001	(-6.09978737289186e+001dB,9.23387332988150e+001°)
4.21696503428546e+001	(-6.09778160068350e+001dB,9.23441103789346e+001°)
4.22668614265567e+001	(-6.09577580191395e+001dB,9.23494997559172e+001°)
4.23642966049505e+001	(-6.09376997646136e+001dB,9.23549014574293e+001°)
4.24619563946276e+001	(-6.09176412420333e+001dB,9.23603155111968e+001°)
4.25598413133707e+001	(-6.08975824501690e+001dB,9.23657419450043e+001°)
4.26579518801556e+001	(-6.08775233877855e+001dB,9.23711807866960e+001°)
4.27562886151549e+001	(-6.08574640536421e+001dB,9.23766320641756e+001°)
4.28548520397403e+001	(-6.08374044464923e+001dB,9.23820958054061e+001°)
4.29536426764850e+001	(-6.08173445650839e+001dB,9.23875720384102e+001°)
4.30526610491674e+001	(-6.07972844081591e+001dB,9.23930607912702e+001°)
4.31519076827728e+001	(-6.07772239744544e+001dB,9.23985620921284e+001°)
4.32513831034971e+001	(-6.07571632627003e+001dB,9.24040759691869e+001°)
4.33510878387492e+001	(-6.07371022716219e+001dB,9.24096024507079e+001°)
4.34510224171534e+001	(-6.07170409999381e+001dB,9.24151415650138e+001°)
4.35511873685531e+001	(-6.06969794463622e+001dB,9.24206933404870e+001°)
4.36515832240128e+001	(-6.06769176096017e+001dB,9.24262578055704e+001°)
4.37522105158214e+001	(-6.06568554883578e+001dB,9.24318349887675e+001°)
4.38530697774948e+001	(-6.06367930813263e+001dB,9.24374249186419e+001°)
4.39541615437787e+001	(-6.06167303871968e+001dB,9.24430276238185e+001°)
4.40554863506515e+001	(-6.05966674046530e+001dB,9.24486431329822e+001°)
4.41570447353274e+001	(-6.05766041323724e+001dB,9.24542714748795e+001°)
4.42588372362588e+001	(-6.05565405690268e+001dB,9.24599126783173e+001°)
4.43608643931394e+001	(-6.05364767132818e+001dB,9.24655667721639e+001°)
4.44631267469070e+001	(-6.05164125637969e+001dB,9.24712337853488e+001°)
4.45656248397465e+001	(-6.04963481192255e+001dB,9.24769137468624e+001°)
4.46683592150924e+001	(-6.04762833782149e+001dB,9.24826066857569e+001°)
4.47713304176324e+001	(-6.04562183394064e+001dB,9.24883126311458e+001°)
4.48745389933093e+001	(-6.04361530014347e+001dB,9.24940316122043e+001°)
4.49779854893249e+001	(-6.04160873629287e+001dB,9.24997636581691e+001°)
4.50816704541421e+001	(-6.03960214225107e+001dB,9.25055087983388e+001°)
4.51855944374883e+001	(-6.03759551787972e+001dB,9.25112670620741e+001°)
4.52897579903581e+001	(-6.03558886303980e+001dB,9.25170384787975e+001°)
4.53941616650164e+001	(-6.03358217759168e+001dB,9.25228230779935e+001°)
4.54988060150009e+001	(-6.03157546139506e+001dB,9.25286208892091e+001°)
4.56036915951256e+001	(-6.02956871430905e+001dB,9.25344319420535e+001°)
4.57088189614835e+001	(-6.02756193619209e+001dB,9.25402562661982e+001°)
4.58141886714494e+001	(-6.02555512690198e+001dB,9.25460938913775e+001°)
4.59198012836829e+001	(-6.02354828629588e+001dB,9.25519448473881e+001°)
4.60256573581316e+001	(-6.02154141423029e+001dB,9.25578091640896e+001°)
4.61317574560339e+001	(-6.01953451056106e+001dB,9.25636868714042e+001°)
4.62381021399220e+001	(-6.01752757514340e+001dB,9.25695779993174e+001°)
4.63446919736248e+001	(-6.01552060783184e+001dB,9.25754825778775e+001°)
4.64515275222709e+001	(-6.01351360848026e+001dB,9.25814006371960e+001°)
4.65586093522918e+001	(-6.01150657694186e+001dB,9.25873322074476e+001°)
4.66659380314248e+001	(-6.00949951306921e+001dB,9.25932773188706e+001°)
4.67735141287157e+001	(-6.00749241671416e+001dB,9.25992360017664e+001°)
4.68813382145224e+001	(-6.00548528772794e+001dB,9.26052082865003e+001°)
4.69894108605174e+001	(-6.00347812596104e+001dB,9.26111942035011e+001°)
4.70977326396912e+001	(-6.00147093126333e+001dB,9.26171937832614e+001°)
4.72063041263549e+001	(-5.99946370348397e+001dB,9.26232070563378e+001°)
4.73151258961439e+001	(-5.99745644247144e+001dB,9.26292340533506e+001°)
4.74241985260203e+001	(-5.99544914807352e+001dB,9.26352748049845e+001°)
4.75335225942763e+001	(-5.99344182013732e+001dB,9.26413293419882e+001°)
4.76430986805374e+001	(-5.99143445850923e+001dB,9.26473976951747e+001°)
4.77529273657649e+001	(-5.98942706303496e+001dB,9.26534798954215e+001°)
4.78630092322596e+001	(-5.98741963355952e+001dB,9.26595759736705e+001°)
4.79733448636647e+001	(-5.98541216992720e+001dB,9.26656859609283e+001°)
4.80839348449686e+001	(-5.98340467198160e+001dB,9.26718098882660e+001°)
4.81947797625085e+001	(-5.98139713956560e+001dB,9.26779477868198e+001°)
4.83058802039730e+001	(-5.97938957252138e+001dB,9.26840996877907e+001°)
4.84172367584057e+001	(-5.97738197069037e+001dB,9.26902656224445e+001°)
4.85288500162078e+001	(-5.97537433391331e+001dB,9.26964456221124e+001°)
4.86407205691419e+001	(-5.97336666203022e+001dB,9.27026397181907e+001°)
4.87528490103343e+001	(-5.97135895488037e+001dB,9.27088479421409e+001°)
4.88652359342790e+001	(-5.96935121230232e+001dB,9.27150703254903e+001°)
4.89778819368403e+001	(-5.96734343413389e+001dB,9.27213068998313e+001°)
4.90907876152560e+001	(-5.96533562021216e+001dB,9.27275576968221e+001°)
4.92039535681407e+001	(-5.96332777037347e+001dB,9.27338227481867e+001°)
4.93173803954892e+001	(-5.96131988445343e+001dB,9.27401020857149e+001°)
4.94310686986791e+001	(-5.95931196228690e+001dB,9.27463957412622e+001°)
4.95450190804746e+001	(-5.95730400370797e+001dB,9.27527037467507e+001°)
