Freq.	V(outint)
3.46736850452528e+004	(-2.49346062998744e+001dB,-8.98308903379743e+001°)
3.54813389233572e+004	(-2.51345912744678e+001dB,-8.98419023577308e+001°)
3.63078054770098e+004	(-2.53345761190834e+001dB,-8.98528305567562e+001°)
3.71535229097169e+004	(-2.55345608015769e+001dB,-8.98636807277626e+001°)
3.80189396320557e+004	(-2.57345452894598e+001dB,-8.98744586221056e+001°)
3.89045144994277e+004	(-2.59345295498310e+001dB,-8.98851699528267e+001°)
3.98107170553493e+004	(-2.61345135493069e+001dB,-8.98958203976748e+001°)
4.07380277804108e+004	(-2.63344972539503e+001dB,-8.99064156021094e+001°)
4.16869383470331e+004	(-2.65344806291991e+001dB,-8.99169611822863e+001°)
4.26579518801588e+004	(-2.67344636397923e+001dB,-8.99274627280281e+001°)
4.36515832240161e+004	(-2.69344462496955e+001dB,-8.99379258057806e+001°)
4.46683592150958e+004	(-2.71344284220247e+001dB,-8.99483559615559e+001°)
4.57088189614870e+004	(-2.73344101189678e+001dB,-8.99587587238658e+001°)
4.67735141287193e+004	(-2.75343913017046e+001dB,-8.99691396066445e+001°)
4.78630092322633e+004	(-2.77343719303241e+001dB,-8.99795041121642e+001°)
4.89778819368441e+004	(-2.79343519637406e+001dB,-8.99898577339436e+001°)
5.01187233627267e+004	(-2.81343313596060e+001dB,-9.00002059596516e+001°)
5.12861383991359e+004	(-2.83343100742199e+001dB,-9.00105542740078e+001°)
5.24807460249767e+004	(-2.85342880624376e+001dB,-9.00209081616807e+001°)
5.37031796370247e+004	(-2.87342652775737e+001dB,-9.00312731101856e+001°)
5.49540873857619e+004	(-2.89342416713035e+001dB,-9.00416546127833e+001°)
5.62341325190343e+004	(-2.91342171935603e+001dB,-9.00520581713812e+001°)
5.75439937337151e+004	(-2.93341917924297e+001dB,-9.00624892994391e+001°)
5.88843655355583e+004	(-2.95341654140388e+001dB,-9.00729535248794e+001°)
6.02559586074351e+004	(-2.97341380024427e+001dB,-9.00834563930047e+001°)
6.16595001861475e+004	(-2.99341094995054e+001dB,-9.00940034694243e+001°)
6.30957344480186e+004	(-3.01340798447768e+001dB,-9.01046003429896e+001°)
6.45654229034648e+004	(-3.03340489753644e+001dB,-9.01152526287417e+001°)
6.60693448007589e+004	(-3.05340168258004e+001dB,-9.01259659708717e+001°)
6.76082975391974e+004	(-3.07339833279021e+001dB,-9.01367460456947e+001°)
6.91830970918929e+004	(-3.09339484106282e+001dB,-9.01475985646407e+001°)
7.07945784384130e+004	(-3.11339119999278e+001dB,-9.01585292772624e+001°)
7.24435960074982e+004	(-3.13338740185833e+001dB,-9.01695439742613e+001°)
7.41310241300909e+004	(-3.15338343860472e+001dB,-9.01806484905348e+001°)
7.58577575029175e+004	(-3.17337930182709e+001dB,-9.01918487082450e+001°)
7.76247116628683e+004	(-3.19337498275271e+001dB,-9.02031505599110e+001°)
7.94328234724272e+004	(-3.21337047222233e+001dB,-9.02145600315254e+001°)
8.12830516164090e+004	(-3.23336576067080e+001dB,-9.02260831656979e+001°)
8.31763771102661e+004	(-3.25336083810681e+001dB,-9.02377260648266e+001°)
8.51138038202367e+004	(-3.27335569409170e+001dB,-9.02494948942987e+001°)
8.70963589956071e+004	(-3.29335031771735e+001dB,-9.02613958857217e+001°)
8.91250938133735e+004	(-3.31334469758306e+001dB,-9.02734353401882e+001°)
9.12010839355899e+004	(-3.33333882177140e+001dB,-9.02856196315735e+001°)
9.33254300796980e+004	(-3.35333267782297e+001dB,-9.02979552098697e+001°)
9.54992586021425e+004	(-3.37332625271001e+001dB,-9.03104486045562e+001°)
9.77237220955799e+004	(-3.39331953280877e+001dB,-9.03231064280096e+001°)
1.00000000000000e+005	(-3.41331250387070e+001dB,-9.03359353789534e+001°)
