Freq.	V(outint)
3.63078054770098e+004	(-1.57959503070677e+001dB,-8.92331393608314e+001°)
3.71535229097169e+004	(-1.59958945596632e+001dB,-8.92580920694824e+001°)
3.80189396320557e+004	(-1.61958409259136e+001dB,-8.92826517309884e+001°)
3.89045144994277e+004	(-1.63957892921316e+001dB,-8.93068313455899e+001°)
3.98107170553493e+004	(-1.65957395488655e+001dB,-8.93306437134554e+001°)
4.07380277804108e+004	(-1.67956915906674e+001dB,-8.93541014413721e+001°)
4.16869383470331e+004	(-1.69956453158701e+001dB,-8.93772169493406e+001°)
4.26579518801588e+004	(-1.71956006263721e+001dB,-8.94000024770757e+001°)
4.36515832240161e+004	(-1.73955574274299e+001dB,-8.94224700904183e+001°)
4.46683592150958e+004	(-1.75955156274573e+001dB,-8.94446316876592e+001°)
4.57088189614870e+004	(-1.77954751378319e+001dB,-8.94664990057798e+001°)
4.67735141287193e+004	(-1.79954358727069e+001dB,-8.94880836266107e+001°)
4.78630092322633e+004	(-1.81953977488298e+001dB,-8.95093969829136e+001°)
4.89778819368441e+004	(-1.83953606853660e+001dB,-8.95304503643869e+001°)
5.01187233627267e+004	(-1.85953246037273e+001dB,-8.95512549235997e+001°)
5.12861383991359e+004	(-1.87952894274061e+001dB,-8.95718216818564e+001°)
5.24807460249767e+004	(-1.89952550818124e+001dB,-8.95921615349943e+001°)
5.37031796370247e+004	(-1.91952214941167e+001dB,-8.96122852591189e+001°)
5.49540873857619e+004	(-1.93951885930952e+001dB,-8.96322035162771e+001°)
5.62341325190343e+004	(-1.95951563089789e+001dB,-8.96519268600733e+001°)
5.75439937337151e+004	(-1.97951245733061e+001dB,-8.96714657412300e+001°)
5.88843655355583e+004	(-1.99950933187769e+001dB,-8.96908305130965e+001°)
6.02559586074351e+004	(-2.01950624791110e+001dB,-8.97100314371073e+001°)
6.16595001861475e+004	(-2.03950319889067e+001dB,-8.97290786881945e+001°)
6.30957344480186e+004	(-2.05950017835030e+001dB,-8.97479823601555e+001°)
6.45654229034648e+004	(-2.07949717988420e+001dB,-8.97667524709796e+001°)
6.60693448007589e+004	(-2.09949419713331e+001dB,-8.97853989681358e+001°)
6.76082975391974e+004	(-2.11949122377188e+001dB,-8.98039317338251e+001°)
6.91830970918929e+004	(-2.13948825349398e+001dB,-8.98223605901982e+001°)
7.07945784384130e+004	(-2.15948528000021e+001dB,-8.98406953045446e+001°)
7.24435960074982e+004	(-2.17948229698429e+001dB,-8.98589455944515e+001°)
7.41310241300909e+004	(-2.19947929811970e+001dB,-8.98771211329394e+001°)
7.58577575029175e+004	(-2.21947627704631e+001dB,-8.98952315535731e+001°)
7.76247116628683e+004	(-2.23947322735685e+001dB,-8.99132864555543e+001°)
7.94328234724272e+004	(-2.25947014258334e+001dB,-8.99312954087959e+001°)
8.12830516164090e+004	(-2.27946701618337e+001dB,-8.99492679589814e+001°)
8.31763771102661e+004	(-2.29946384152627e+001dB,-8.99672136326122e+001°)
8.51138038202367e+004	(-2.31946061187899e+001dB,-8.99851419420459e+001°)
8.70963589956071e+004	(-2.33945732039187e+001dB,-9.00030623905267e+001°)
8.91250938133735e+004	(-2.35945396008412e+001dB,-9.00209844772121e+001°)
9.12010839355899e+004	(-2.37945052382897e+001dB,-9.00389177021970e+001°)
9.33254300796980e+004	(-2.39944700433864e+001dB,-9.00568715715401e+001°)
9.54992586021425e+004	(-2.41944339414881e+001dB,-9.00748556022920e+001°)
9.77237220955799e+004	(-2.43943968560285e+001dB,-9.00928793275304e+001°)
1.00000000000000e+005	(-2.45943587083557e+001dB,-9.01109523014040e+001°)
