time	V(vo)
3.867529398825850e-003	-2.481334e+000
3.868671767676551e-003	-2.474022e+000
3.870022402700307e-003	-2.465119e+000
3.871691227977910e-003	-2.453754e+000
3.873202729224751e-003	-2.443074e+000
3.877270635139121e-003	-2.412198e+000
3.881680099700576e-003	-2.374894e+000
3.889443924049464e-003	-2.301612e+000
3.899209549049464e-003	-2.197567e+000
3.908975174049464e-003	-2.080772e+000
3.918740799049464e-003	-1.951941e+000
3.928506424049464e-003	-1.812504e+000
3.938272049049464e-003	-1.663748e+000
3.948037674049464e-003	-1.506831e+000
3.957803299049463e-003	-1.342805e+000
3.967568924049463e-003	-1.172640e+000
3.977334549049463e-003	-9.972500e-001
3.996865799049463e-003	-6.342362e-001
4.016397049049462e-003	-2.603734e-001
4.035928299049462e-003	1.180391e-001
4.055459549049461e-003	4.949111e-001
4.074990799049461e-003	8.643387e-001
4.094522049049460e-003	1.220639e+000
4.104287674049460e-003	1.392158e+000
4.114053299049460e-003	1.558461e+000
4.122421173491929e-003	1.696515e+000
4.125277626671892e-003	1.741685e+000
4.128112910661876e-003	1.784384e+000
4.129949580977606e-003	1.810839e+000
4.131681311712577e-003	1.834730e+000
4.133492315642667e-003	1.858756e+000
4.135270039777058e-003	1.881303e+000
4.140887078225584e-003	1.946844e+000
4.144917203168379e-003	1.988789e+000
4.149562113635224e-003	2.031988e+000
4.158005788162470e-003	2.099339e+000
4.167771413162470e-003	2.163809e+000
4.177537038162470e-003	2.215240e+000
4.187302663162470e-003	2.255789e+000
4.197068288162470e-003	2.287717e+000
4.206833913162469e-003	2.312827e+000
4.216599538162469e-003	2.332545e+000
4.226365163162469e-003	2.347990e+000
4.236130788162469e-003	2.360037e+000
4.245896413162469e-003	2.369371e+000
4.255662038162468e-003	2.376519e+000
4.265427663162468e-003	2.381890e+000
4.275193288162468e-003	2.385792e+000
4.284958913162468e-003	2.388453e+000
4.294724538162468e-003	2.390028e+000
4.304490163162467e-003	2.390594e+000
4.314255788162467e-003	2.390136e+000
4.324021413162467e-003	2.388523e+000
4.333787038162467e-003	2.385455e+000
4.343552663162466e-003	2.380391e+000
