time	V(vi_op)
9.800538464312969e-003	4.404778e+000
9.801613885888585e-003	4.404998e+000
9.803081424884607e-003	4.405305e+000
9.804945096389749e-003	4.405707e+000
9.807059110121112e-003	4.406178e+000
9.809120815041912e-003	4.406651e+000
9.814047959856753e-003	4.407860e+000
9.820148303935294e-003	4.409499e+000
9.829913928935294e-003	4.412367e+000
9.839679553935294e-003	4.415531e+000
9.849445178935294e-003	4.419011e+000
9.859210803935294e-003	4.422794e+000
9.868976428935293e-003	4.426866e+000
9.878742053935293e-003	4.431211e+000
9.888507678935293e-003	4.435812e+000
9.898273303935293e-003	4.440653e+000
9.908038928935293e-003	4.445716e+000
9.917804553935292e-003	4.450981e+000
9.927570178935292e-003	4.456429e+000
9.937335803935292e-003	4.462038e+000
9.947101428935292e-003	4.467789e+000
9.956867053935292e-003	4.473658e+000
9.966632678935291e-003	4.479625e+000
9.976398303935291e-003	4.485664e+000
9.984382568433403e-003	4.490643e+000
9.992583056449693e-003	4.495781e+000
1.000000000000000e-002	4.500439e+000
