time	V(vin)
8.113184095520001e-003	6.527105e-002
8.114956958937544e-003	6.611090e-002
8.116349630001194e-003	6.676489e-002
8.117962311950661e-003	6.751581e-002
8.121592604802544e-003	6.918072e-002
8.124256039431541e-003	7.037938e-002
8.126829798059282e-003	7.151894e-002
8.130697186276447e-003	7.319603e-002
8.134407028182047e-003	7.476420e-002
8.140410608486727e-003	7.721552e-002
8.146881180870237e-003	7.973441e-002
8.156646805870237e-003	8.328522e-002
8.166412430870237e-003	8.652256e-002
8.176178055870237e-003	8.943425e-002
8.185943680870236e-003	9.200933e-002
8.195709305870236e-003	9.423811e-002
8.205474930870236e-003	9.611219e-002
8.215240555870236e-003	9.762453e-002
8.225006180870235e-003	9.876944e-002
8.234771805870235e-003	9.954260e-002
8.244537430870235e-003	9.994110e-002
8.254303055870235e-003	9.996345e-002
8.264068680870235e-003	9.960956e-002
8.273834305870234e-003	9.888076e-002
8.283599930870234e-003	9.777980e-002
8.293365555870234e-003	9.631081e-002
8.312896805870234e-003	9.229226e-002
8.322662430870233e-003	8.975782e-002
8.332428055870233e-003	8.688554e-002
8.342193680870233e-003	8.368625e-002
8.351959305870233e-003	8.017198e-002
8.358915810879476e-003	7.748376e-002
8.365811935005834e-003	7.467276e-002
8.370087753168040e-003	7.285911e-002
8.374204321963072e-003	7.106330e-002
8.377268364387713e-003	6.969573e-002
8.380289684678549e-003	6.832191e-002
8.382286400817842e-003	6.740046e-002
8.384147572436489e-003	6.653199e-002
8.385941507382432e-003	6.568629e-002
8.389276606931305e-003	6.409195e-002
8.392880817280003e-003	6.233735e-002
8.400005821779312e-003	5.877557e-002
8.406848602291602e-003	5.524391e-002
8.416614227291602e-003	5.002853e-002
8.426379852291601e-003	4.462486e-002
8.436145477291601e-003	3.905324e-002
8.445911102291601e-003	3.333462e-002
8.455676727291601e-003	2.749054e-002
8.465442352291601e-003	2.154300e-002
8.475207977291600e-003	1.551437e-002
8.482183599457066e-003	1.117101e-002
8.485544673282443e-003	9.070068e-003
8.489276955695641e-003	6.732391e-003
8.491254873002452e-003	5.491961e-003
8.493551488788635e-003	4.050611e-003
8.495984701884727e-003	2.522619e-003
8.500303345171576e-003	-1.905973e-004
8.505149031822774e-003	-3.234668e-003
8.509518745472235e-003	-5.977239e-003
8.512667777168217e-003	-7.950998e-003
8.515538356877347e-003	-9.747535e-003
8.518732453269192e-003	-1.174279e-002
8.523347665795197e-003	-1.461721e-002
8.528171682996672e-003	-1.760850e-002
8.534751446759099e-003	-2.166189e-002
8.544379907999054e-003	-2.752475e-002
8.554145532999054e-003	-3.336817e-002
8.563911157999054e-003	-3.908599e-002
8.573676782999053e-003	-4.465671e-002
8.583442407999053e-003	-5.005934e-002
8.593208032999053e-003	-5.527356e-002
8.602973657999053e-003	-6.027975e-002
8.606656973202665e-003	-6.211000e-002
8.609376225076224e-003	-6.343992e-002
8.609461201697272e-003	-6.348119e-002
8.609631154939370e-003	-6.356366e-002
8.609971061423565e-003	-6.372838e-002
8.610650874391954e-003	-6.405697e-002
8.611884523012720e-003	-6.465026e-002
8.613054730839252e-003	-6.520945e-002
8.613730995869325e-003	-6.553100e-002
8.614456767302464e-003	-6.587477e-002
8.615553338583010e-003	-6.639158e-002
8.616332249778485e-003	-6.675676e-002
8.616942125973980e-003	-6.704158e-002
8.617530951603735e-003	-6.731563e-002
8.618346933447849e-003	-6.769389e-002
8.619243583722906e-003	-6.810748e-002
8.620818048652088e-003	-6.882849e-002
8.622739063207508e-003	-6.969907e-002
8.625310226262986e-003	-7.084838e-002
8.628102370745421e-003	-7.207550e-002
8.633686659710291e-003	-7.446285e-002
8.639753402957072e-003	-7.695246e-002
8.645650178467889e-003	-7.926522e-002
8.648876598319914e-003	-8.048480e-002
8.652180523498780e-003	-8.169939e-002
8.655855371048044e-003	-8.300895e-002
8.659590156138619e-003	-8.429453e-002
8.663084397132887e-003	-8.545530e-002
8.669236287257591e-003	-8.739849e-002
8.678141010834056e-003	-8.997922e-002
8.687906635834056e-003	-9.248543e-002
8.697672260834056e-003	-9.464354e-002
8.707437885834056e-003	-9.644543e-002
8.717203510834055e-003	-9.788433e-002
8.726969135834055e-003	-9.895482e-002
8.736734760834055e-003	-9.965286e-002
8.746500385834055e-003	-9.997582e-002
8.756266010834055e-003	-9.992251e-002
8.766031635834054e-003	-9.949310e-002
8.775797260834054e-003	-9.868923e-002
8.785562885834054e-003	-9.751391e-002
8.795328510834054e-003	-9.597158e-002
8.805094135834054e-003	-9.406803e-002
8.814859760834053e-003	-9.181042e-002
8.824625385834053e-003	-8.920726e-002
8.834391010834053e-003	-8.626835e-002
8.841027854206625e-003	-8.408499e-002
8.848508536740549e-003	-8.144896e-002
8.854566963993798e-003	-7.918197e-002
8.861161353027041e-003	-7.658415e-002
8.863618125386439e-003	-7.558246e-002
8.866407183864306e-003	-7.442348e-002
8.868217054073382e-003	-7.365914e-002
8.869269512386362e-003	-7.321028e-002
8.870264268812447e-003	-7.278310e-002
8.871238931009101e-003	-7.236177e-002
8.872258644826506e-003	-7.191808e-002
8.873347837970112e-003	-7.144089e-002
8.874081387975290e-003	-7.111762e-002
8.875018513839773e-003	-7.070245e-002
8.875946211451366e-003	-7.028904e-002
8.876930457539482e-003	-6.984781e-002
8.878235956409053e-003	-6.925847e-002
8.879839504779415e-003	-6.852818e-002
8.881582518024666e-003	-6.772651e-002
8.885269215149370e-003	-6.600421e-002
8.889259297104208e-003	-6.410030e-002
8.896001503549484e-003	-6.079228e-002
8.905767128549484e-003	-5.580903e-002
8.915532753549484e-003	-5.061573e-002
8.925298378549483e-003	-4.523193e-002
8.935064003549483e-003	-3.967788e-002
8.944829628549483e-003	-3.397449e-002
8.954595253549483e-003	-2.814323e-002
8.964360878549483e-003	-2.220605e-002
8.971694976956934e-003	-1.769097e-002
8.975151268846295e-003	-1.554956e-002
8.978846562102032e-003	-1.325200e-002
8.980852095349596e-003	-1.200198e-002
8.983212028969812e-003	-1.052864e-002
8.985691577080238e-003	-8.978141e-003
8.989708958209330e-003	-6.461548e-003
8.994956469026046e-003	-3.168414e-003
8.999309966672238e-003	-4.335594e-004
9.002456744043095e-003	1.543556e-003
9.005353180178513e-003	3.362868e-003
9.008549149932403e-003	5.369007e-003
9.013047423236158e-003	8.188758e-003
9.017833502171693e-003	1.118169e-002
9.024474200716634e-003	1.531706e-002
9.034159667298845e-003	2.129874e-002
9.043925292298844e-003	2.725003e-002
9.053690917298844e-003	3.309876e-002
9.063456542298844e-003	3.882291e-002
9.073222167298844e-003	4.440095e-002
9.082987792298844e-003	4.981186e-002
9.092753417298843e-003	5.503530e-002
9.102519042298843e-003	6.005159e-002
9.105995722763095e-003	6.178385e-002
9.107739543071942e-003	6.264166e-002
9.109456754139787e-003	6.347903e-002
9.110848098548018e-003	6.415208e-002
9.112424677146333e-003	6.490881e-002
9.114047899738782e-003	6.568127e-002
9.116189624964022e-003	6.669001e-002
9.118610357852218e-003	6.781562e-002
9.121524411095235e-003	6.914978e-002
9.126285512498731e-003	7.127950e-002
9.131490731867991e-003	7.353484e-002
9.140407932120030e-003	7.721445e-002
9.150083347705881e-003	8.093247e-002
9.159848972705881e-003	8.438191e-002
9.169614597705881e-003	8.751375e-002
9.179380222705881e-003	9.031621e-002
9.189145847705880e-003	9.277874e-002
9.198911472705880e-003	9.489208e-002
9.208677097705880e-003	9.664826e-002
9.218442722705880e-003	9.804068e-002
9.228208347705880e-003	9.906410e-002
9.237973972705879e-003	9.971466e-002
9.247739597705879e-003	9.998991e-002
9.257505222705879e-003	9.988883e-002
9.267270847705879e-003	9.941179e-002
9.277036472705879e-003	9.856059e-002
9.286802097705878e-003	9.733842e-002
9.296567722705878e-003	9.574990e-002
9.316098972705878e-003	9.149905e-002
9.325864597705878e-003	8.885271e-002
9.335630222705877e-003	8.587196e-002
9.345395847705877e-003	8.256800e-002
9.355161472705877e-003	7.895327e-002
9.361397459780194e-003	7.648867e-002
9.367528932367640e-003	7.395087e-002
9.371513942689291e-003	7.224241e-002
9.375530128080113e-003	7.047476e-002
9.378554147546736e-003	6.911411e-002
9.381195469790006e-003	6.790523e-002
9.383049219963113e-003	6.704561e-002
9.384892572680222e-003	6.618180e-002
9.387079136692818e-003	6.514566e-002
9.390232517029843e-003	6.362976e-002
9.394649203061153e-003	6.146472e-002
9.401015765817495e-003	5.826100e-002
9.409212648227729e-003	5.399972e-002
9.418978273227728e-003	4.873693e-002
9.428743898227728e-003	4.329072e-002
9.438509523227728e-003	3.768156e-002
9.448275148227728e-003	3.193058e-002
9.458040773227728e-003	2.605942e-002
9.467806398227727e-003	2.009018e-002
9.477572023227727e-003	1.404532e-002
9.483588440727124e-003	1.029342e-002
9.487118421781798e-003	8.084901e-003
9.491031566439181e-003	5.632051e-003
9.492691196278902e-003	4.590643e-003
9.495260286547725e-003	2.977610e-003
9.498124459684921e-003	1.178409e-003
9.502673367889391e-003	-1.679648e-003
9.510320645576845e-003	-6.480109e-003
9.513959800379614e-003	-8.759959e-003
9.517258710879700e-003	-1.082273e-002
9.520744296526423e-003	-1.299715e-002
9.525438822524825e-003	-1.591571e-002
9.530653569510194e-003	-1.914135e-002
9.538443205011167e-003	-2.392038e-002
9.548208830011166e-003	-2.982942e-002
9.557974455011166e-003	-3.562619e-002
9.567740080011166e-003	-4.128887e-002
9.577505705011166e-003	-4.679615e-002
9.587271330011166e-003	-5.212730e-002
9.597036955011165e-003	-5.726225e-002
9.606802580011165e-003	-6.218168e-002
9.606803474080838e-003	-6.218212e-002
9.607152076103281e-003	-6.235351e-002
9.607500678125725e-003	-6.252460e-002
9.607849280148169e-003	-6.269539e-002
9.608197882170612e-003	-6.286588e-002
9.608546484193055e-003	-6.303606e-002
9.608895086215499e-003	-6.320595e-002
9.609243688237942e-003	-6.337553e-002
9.610352546907498e-003	-6.391292e-002
9.611652918137781e-003	-6.453917e-002
9.612743707241283e-003	-6.506117e-002
9.613904109774186e-003	-6.561312e-002
9.614558569650142e-003	-6.592289e-002
9.615504796628803e-003	-6.636877e-002
9.616511734616945e-003	-6.684069e-002
9.617186834231524e-003	-6.715558e-002
9.617906594459963e-003	-6.748999e-002
9.618703047710144e-003	-6.785841e-002
9.619603019690988e-003	-6.827267e-002
9.621402963652674e-003	-6.909464e-002
9.624145706538462e-003	-7.033011e-002
9.627262366260183e-003	-7.170864e-002
9.630543477022807e-003	-7.313020e-002
9.636486677659447e-003	-7.562556e-002
9.643980105358449e-003	-7.862112e-002
9.648075141996946e-003	-8.018492e-002
9.651094150490645e-003	-8.130387e-002
9.655307393065383e-003	-8.281647e-002
9.657786587348328e-003	-8.367946e-002
9.661554251136746e-003	-8.495203e-002
9.665960936903081e-003	-8.637998e-002
9.674320773654106e-003	-8.890609e-002
9.684086398654106e-003	-9.154598e-002
9.693852023654106e-003	-9.384130e-002
9.703617648654106e-003	-9.578343e-002
9.713383273654105e-003	-9.736505e-002
9.723148898654105e-003	-9.858021e-002
9.732914523654105e-003	-9.942434e-002
9.742680148654105e-003	-9.989426e-002
9.752445773654105e-003	-9.998819e-002
9.762211398654104e-003	-9.970580e-002
9.771977023654104e-003	-9.904813e-002
9.781742648654104e-003	-9.801767e-002
9.791508273654104e-003	-9.661829e-002
9.801273898654104e-003	-9.485526e-002
9.811039523654103e-003	-9.273522e-002
9.820805148654103e-003	-9.026615e-002
9.830570773654103e-003	-8.745734e-002
9.837383462798617e-003	-8.530225e-002
9.844410733192215e-003	-8.291560e-002
9.851569598625255e-003	-8.031809e-002
9.857710282943258e-003	-7.796036e-002
9.861718418044235e-003	-7.635861e-002
9.864434421258370e-003	-7.524564e-002
9.867110974786750e-003	-7.412739e-002
9.868396778012942e-003	-7.358272e-002
9.869446203861576e-003	-7.313462e-002
9.870677058723715e-003	-7.260499e-002
9.872523521568392e-003	-7.180234e-002
9.873323190952021e-003	-7.145172e-002
9.873991738909254e-003	-7.115722e-002
9.874699397847258e-003	-7.084411e-002
9.875810772587000e-003	-7.034954e-002
9.876852909155194e-003	-6.988268e-002
9.878095114624222e-003	-6.932227e-002
9.879619526373418e-003	-6.862878e-002
9.881005504965033e-003	-6.799280e-002
9.882738361407120e-003	-6.719040e-002
9.884793037831940e-003	-6.622867e-002
9.888902390681582e-003	-6.427226e-002
9.896414921471508e-003	-6.058583e-002
9.906180546471508e-003	-5.559330e-002
9.915946171471507e-003	-5.039154e-002
9.925711796471507e-003	-4.500011e-002
9.935477421471507e-003	-3.943931e-002
9.945243046471507e-003	-3.373007e-002
9.955008671471506e-003	-2.789388e-002
9.964774296471506e-003	-2.195270e-002
9.971496352647814e-003	-1.781379e-002
9.974939967376627e-003	-1.568070e-002
9.978776689959905e-003	-1.329551e-002
9.980738998485539e-003	-1.207252e-002
9.983133600205000e-003	-1.057765e-002
9.985631043933923e-003	-9.016021e-003
9.989815475053088e-003	-6.394759e-003
9.994894880873644e-003	-3.207091e-003
1.000000000000000e-002	-2.449294e-016
