time	V(vin)
4.740895982431193e-003	-9.983644e-002
4.750661607431193e-003	-9.999914e-002
4.760427232431193e-003	-9.978545e-002
4.769609583817451e-003	-9.924192e-002
4.778211818809186e-003	-9.843305e-002
4.783971106051969e-003	-9.773066e-002
4.786802133976617e-003	-9.733842e-002
4.790712688458316e-003	-9.674598e-002
4.792752048461644e-003	-9.641384e-002
4.794069249508443e-003	-9.619088e-002
4.795336019591832e-003	-9.597025e-002
4.796627880277898e-003	-9.573899e-002
4.797867884404521e-003	-9.551108e-002
4.799518201935350e-003	-9.519877e-002
4.800491771036477e-003	-9.500971e-002
4.801481821485563e-003	-9.481382e-002
4.802968884046751e-003	-9.451269e-002
4.804747661771826e-003	-9.414166e-002
4.806536887453347e-003	-9.375659e-002
4.808391562096869e-003	-9.334493e-002
4.810374800623625e-003	-9.289070e-002
4.812811157602655e-003	-9.231296e-002
4.817683871560716e-003	-9.109273e-002
4.827429299476837e-003	-8.839734e-002
4.837194924476837e-003	-8.536401e-002
4.846960549476836e-003	-8.200940e-002
4.856726174476836e-003	-7.834612e-002
4.866491799476836e-003	-7.438796e-002
4.876257424476836e-003	-7.014982e-002
4.886023049476836e-003	-6.564765e-002
4.895788674476835e-003	-6.089840e-002
4.905554299476835e-003	-5.591995e-002
4.915319924476835e-003	-5.073102e-002
4.925085549476835e-003	-4.535115e-002
4.934851174476835e-003	-3.980059e-002
4.944616799476834e-003	-3.410023e-002
4.954382424476834e-003	-2.827153e-002
4.964148049476834e-003	-2.233641e-002
4.973913674476834e-003	-1.631723e-002
4.982501883598668e-003	-1.097225e-002
4.991446901396164e-003	-5.371484e-003
4.998501937742666e-003	-9.412464e-004
5.006234168680540e-003	3.916042e-003
5.015999793680540e-003	1.003604e-002
5.025765418680540e-003	1.611827e-002
5.035531043680539e-003	2.213983e-002
5.045296668680539e-003	2.807806e-002
5.055062293680539e-003	3.391062e-002
5.064827918680539e-003	3.961554e-002
5.074593543680539e-003	4.517135e-002
5.077872921584835e-003	4.699993e-002
5.080475207127780e-003	4.843680e-002
5.082109087063047e-003	4.933237e-002
5.084117727857758e-003	5.042621e-002
5.086226680783448e-003	5.156604e-002
5.088818660415338e-003	5.295450e-002
5.091926886692026e-003	5.460095e-002
5.095896529119688e-003	5.667334e-002
5.100876650554579e-003	5.922325e-002
5.107301288998888e-003	6.242678e-002
5.117066913998888e-003	6.709974e-002
5.126702494973252e-003	7.146302e-002
5.136468119973252e-003	7.561793e-002
5.146233744973252e-003	7.948824e-002
5.155999369973251e-003	8.305937e-002
5.175530619973251e-003	8.925152e-002
5.195061869973251e-003	9.410124e-002
5.214593119973250e-003	9.753559e-002
5.234124369973250e-003	9.950291e-002
5.243889994973250e-003	9.992632e-002
5.253655619973249e-003	9.997362e-002
5.263421244973249e-003	9.964465e-002
5.273186869973249e-003	9.894063e-002
5.280684704721466e-003	9.814721e-002
5.288627238284726e-003	9.706921e-002
5.293308876727982e-003	9.632039e-002
5.299862617954837e-003	9.513229e-002
5.304155252431410e-003	9.426654e-002
5.308594381193697e-003	9.329914e-002
5.311066880727243e-003	9.272879e-002
5.313563558895297e-003	9.213016e-002
5.316230905052223e-003	9.146557e-002
5.320083731569576e-003	9.046029e-002
5.325099077305211e-003	8.907238e-002
5.332521439233716e-003	8.685648e-002
5.342287064233716e-003	8.365411e-002
5.352052689233716e-003	8.013690e-002
5.361818314233715e-003	7.631807e-002
5.371583939233715e-003	7.221199e-002
5.381349564233715e-003	6.783412e-002
5.391115189233715e-003	6.320094e-002
5.400880814233715e-003	5.832989e-002
5.410646439233714e-003	5.323930e-002
5.420412064233714e-003	4.794832e-002
5.430177689233714e-003	4.247688e-002
5.439943314233714e-003	3.684557e-002
5.449708939233714e-003	3.107558e-002
5.459474564233713e-003	2.518862e-002
5.469240189233713e-003	1.920686e-002
5.479005814233713e-003	1.315281e-002
5.488771439233713e-003	7.049262e-003
5.498222979599544e-003	1.116512e-003
5.505537416640696e-003	-3.478560e-003
5.513467759768630e-003	-8.451948e-003
5.523233384768630e-003	-1.454617e-002
5.532999009768630e-003	-2.058565e-002
5.542764634768630e-003	-2.654765e-002
5.552530259768629e-003	-3.240973e-002
5.562295884768629e-003	-3.814983e-002
5.572061509768629e-003	-4.374633e-002
5.576067700322001e-003	-4.599576e-002
5.576229526974650e-003	-4.608602e-002
5.576553180279946e-003	-4.626640e-002
5.577200486890538e-003	-4.662658e-002
5.578495100111724e-003	-4.734463e-002
5.579439157671633e-003	-4.786627e-002
5.580255619142125e-003	-4.831605e-002
5.581339267573199e-003	-4.891105e-002
5.582507277955228e-003	-4.954984e-002
5.583328903902885e-003	-4.999759e-002
5.584276985431977e-003	-5.051260e-002
5.585242338464163e-003	-5.103514e-002
5.586271472368411e-003	-5.159015e-002
5.587876675704795e-003	-5.245151e-002
5.590441278498299e-003	-5.381658e-002
5.593116501933715e-003	-5.522563e-002
5.596702732114118e-003	-5.708996e-002
5.600611334870817e-003	-5.908884e-002
5.607094756830006e-003	-6.232535e-002
5.613917388847339e-003	-6.561942e-002
5.623683013847339e-003	-7.012314e-002
5.630400578755378e-003	-7.306892e-002
5.636679673544822e-003	-7.570484e-002
5.642278856446429e-003	-7.795609e-002
5.648342236552507e-003	-8.028508e-002
5.654351228191950e-003	-8.247825e-002
5.664116853191950e-003	-8.579041e-002
5.673882478191950e-003	-8.877969e-002
5.683648103191949e-003	-9.143481e-002
5.693413728191949e-003	-9.374580e-002
5.703179353191949e-003	-9.570394e-002
5.712944978191949e-003	-9.730188e-002
5.722710603191948e-003	-9.853360e-002
5.732476228191948e-003	-9.939446e-002
5.742241853191948e-003	-9.988122e-002
5.752007478191948e-003	-9.999204e-002
5.761573956597058e-003	-9.973570e-002
5.771231238277158e-003	-9.911154e-002
5.779928043315527e-003	-9.823719e-002
5.784879436351737e-003	-9.760817e-002
5.787681302033360e-003	-9.721033e-002
5.791334149006360e-003	-9.664644e-002
5.793133875243876e-003	-9.634988e-002
5.794340416221006e-003	-9.614416e-002
5.796147238740609e-003	-9.582577e-002
5.797479592062664e-003	-9.558307e-002
5.798774732109141e-003	-9.534073e-002
5.799735124424259e-003	-9.515695e-002
5.800717135085399e-003	-9.496545e-002
5.801694417953428e-003	-9.477128e-002
5.802769097352025e-003	-9.455363e-002
5.804918456149221e-003	-9.410542e-002
5.807019481078249e-003	-9.365070e-002
5.808945460774371e-003	-9.321952e-002
5.813815143830547e-003	-9.206858e-002
5.819540932396595e-003	-9.060514e-002
5.829306557396594e-003	-8.783974e-002
5.839072182396594e-003	-8.474372e-002
5.848837807396594e-003	-8.132876e-002
5.858603432396594e-003	-7.760768e-002
5.868369057396594e-003	-7.359451e-002
5.878134682396593e-003	-6.930435e-002
5.887900307396593e-003	-6.475334e-002
5.897665932396593e-003	-5.995861e-002
5.907431557396593e-003	-5.493822e-002
5.917197182396593e-003	-4.971105e-002
5.926962807396592e-003	-4.429678e-002
5.936728432396592e-003	-3.871578e-002
5.946494057396592e-003	-3.298907e-002
5.956259682396592e-003	-2.713819e-002
5.966025307396592e-003	-2.118517e-002
5.975790932396591e-003	-1.515242e-002
5.983784777740983e-003	-1.017071e-002
5.992149397729307e-003	-4.930679e-003
5.999054787639780e-003	-5.938910e-004
6.006655231267052e-003	4.180387e-003
6.016420856267052e-003	1.029923e-002
6.026186481267052e-003	1.637932e-002
6.035952106267051e-003	2.239775e-002
6.045717731267051e-003	2.833188e-002
6.055483356267051e-003	3.415938e-002
6.065248981267051e-003	3.985832e-002
6.075014606267051e-003	4.540723e-002
6.078326582623111e-003	4.725134e-002
6.081749867503286e-003	4.913591e-002
6.083795164839375e-003	5.025109e-002
6.085378608780464e-003	5.110876e-002
6.087537334190379e-003	5.226986e-002
6.089755858915037e-003	5.345310e-002
6.091782265578031e-003	5.452481e-002
6.094161870032484e-003	5.577201e-002
6.096862285537795e-003	5.717224e-002
6.099662058881288e-003	5.860661e-002
6.103283689594527e-003	6.043506e-002
6.106943806678413e-003	6.225115e-002
6.112216388910289e-003	6.480920e-002
6.117461769719068e-003	6.728348e-002
6.125711058142192e-003	7.102589e-002
6.134030630343711e-003	7.460693e-002
6.143796255343711e-003	7.854968e-002
6.153561880343710e-003	8.219679e-002
6.173093130343710e-003	8.855034e-002
6.192624380343710e-003	9.357200e-002
6.212155630343709e-003	9.718625e-002
6.231686880343709e-003	9.933873e-002
6.241452505343709e-003	9.985582e-002
6.251218130343708e-003	9.999707e-002
6.260983755343708e-003	9.976196e-002
6.270749380343708e-003	9.915136e-002
6.280515005343708e-003	9.816758e-002
6.287251727520094e-003	9.727329e-002
6.293872710392007e-003	9.622457e-002
6.298199308237932e-003	9.544918e-002
6.302761323167474e-003	9.455522e-002
6.305920178972830e-003	9.389066e-002
6.308657922607481e-003	9.328476e-002
6.310532018719384e-003	9.285408e-002
6.312642999782969e-003	9.235353e-002
6.314614385927663e-003	9.187142e-002
6.318077451458136e-003	9.099042e-002
6.321982872336713e-003	8.994523e-002
6.329168243685891e-003	8.788124e-002
6.336754642487916e-003	8.550778e-002
6.346520267487916e-003	8.216739e-002
6.356285892487916e-003	7.851773e-002
6.366051517487916e-003	7.457256e-002
6.375817142487915e-003	7.034670e-002
6.385582767487915e-003	6.585608e-002
6.395348392487915e-003	6.111759e-002
6.405114017487915e-003	5.614907e-002
6.414879642487915e-003	5.096922e-002
6.424645267487914e-003	4.559753e-002
6.434410892487914e-003	4.005422e-002
6.444176517487914e-003	3.436016e-002
6.453942142487914e-003	2.853677e-002
6.463707767487914e-003	2.260598e-002
6.473473392487913e-003	1.659010e-002
6.483239017487913e-003	1.051178e-002
6.491171201845834e-003	5.544453e-003
6.499323463791953e-003	4.250790e-004
6.506248219177191e-003	-3.924863e-003
6.513837735622492e-003	-8.683556e-003
6.523603360622491e-003	-1.477612e-002
6.533368985622491e-003	-2.081308e-002
6.543134610622491e-003	-2.677170e-002
6.552900235622491e-003	-3.262956e-002
6.562665860622491e-003	-3.836460e-002
6.572431485622490e-003	-4.395526e-002
6.576178058510187e-003	-4.605732e-002
6.578556882313619e-003	-4.737882e-002
6.580750822674369e-003	-4.858823e-002
6.582102736726938e-003	-4.932890e-002
6.583461090825174e-003	-5.006950e-002
6.584527262438174e-003	-5.064825e-002
6.585630109947906e-003	-5.124452e-002
6.586849054254440e-003	-5.190069e-002
6.588670267088807e-003	-5.287538e-002
6.591386964812407e-003	-5.431643e-002
6.594267767943270e-003	-5.582723e-002
6.598308907509238e-003	-5.791561e-002
6.602350499001050e-003	-5.996688e-002
6.610184512346330e-003	-6.383169e-002
6.617652518382457e-003	-6.737210e-002
6.627418143382457e-003	-7.177683e-002
6.633228190319923e-003	-7.427026e-002
6.640361791977460e-003	-7.719602e-002
6.644749962444543e-003	-7.891911e-002
6.650817937445517e-003	-8.120271e-002
6.658937996345936e-003	-8.407337e-002
6.668703621345935e-003	-8.723536e-002
6.678469246345935e-003	-9.006901e-002
6.688234871345935e-003	-9.256367e-002
6.698000496345935e-003	-9.470993e-002
6.707766121345935e-003	-9.649973e-002
6.717531746345934e-003	-9.792633e-002
6.727297371345934e-003	-9.898435e-002
6.737062996345934e-003	-9.966981e-002
6.746828621345934e-003	-9.998015e-002
6.755511555909159e-003	-9.994005e-002
6.764603408494001e-003	-9.957933e-002
6.774369033494001e-003	-9.883007e-002
6.783829434734381e-003	-9.774948e-002
6.787691426839301e-003	-9.720884e-002
6.792114173193756e-003	-9.651943e-002
6.792125123475097e-003	-9.651763e-002
6.792168924600462e-003	-9.651043e-002
6.792227326100947e-003	-9.650081e-002
6.792344129101919e-003	-9.648154e-002
6.792577735103862e-003	-9.644284e-002
6.793044947107748e-003	-9.636483e-002
6.793979371115520e-003	-9.620631e-002
6.794882365883317e-003	-9.604996e-002
6.795839733246323e-003	-9.588083e-002
6.796960261178337e-003	-9.567847e-002
6.798370438326245e-003	-9.541706e-002
6.799375132247857e-003	-9.522624e-002
6.800188270794655e-003	-9.506903e-002
6.801062678055941e-003	-9.489720e-002
6.802378307526866e-003	-9.463327e-002
6.803694560182535e-003	-9.436275e-002
6.805075991149269e-003	-9.407189e-002
6.806786111351128e-003	-9.370201e-002
6.808247209388012e-003	-9.337742e-002
6.812702847892521e-003	-9.233911e-002
6.817457223640477e-003	-9.115139e-002
6.826965975136387e-003	-8.853307e-002
6.836731600136387e-003	-8.551528e-002
6.846497225136387e-003	-8.217563e-002
6.856262850136387e-003	-7.852669e-002
6.866028475136387e-003	-7.458220e-002
6.875794100136386e-003	-7.035699e-002
6.885559725136386e-003	-6.586698e-002
6.895325350136386e-003	-6.112905e-002
6.905090975136386e-003	-5.616105e-002
6.914856600136386e-003	-5.098167e-002
6.924622225136385e-003	-4.561041e-002
6.934387850136385e-003	-4.006749e-002
6.944153475136385e-003	-3.437375e-002
6.953919100136385e-003	-2.855065e-002
6.963684725136385e-003	-2.262008e-002
6.973450350136384e-003	-1.660438e-002
6.983215975136384e-003	-1.052618e-002
6.992005823666031e-003	-5.020777e-003
6.999050419926782e-003	-5.966352e-004
7.006841649597775e-003	4.297412e-003
7.016607274597774e-003	1.041573e-002
7.026372899597774e-003	1.649485e-002
7.036138524597774e-003	2.251189e-002
7.045904149597774e-003	2.844420e-002
7.055669774597774e-003	3.426944e-002
7.065435399597773e-003	3.996571e-002
7.075201024597773e-003	4.551155e-002
7.078670833128491e-003	4.744186e-002
7.081943550977627e-003	4.924187e-002
7.083837467389414e-003	5.027407e-002
7.085628769685628e-003	5.124379e-002
7.087685795747783e-003	5.234936e-002
7.089856866467648e-003	5.350672e-002
7.092136105802935e-003	5.471104e-002
7.094643523101966e-003	5.602295e-002
7.097482452668305e-003	5.749150e-002
7.100291881020860e-003	5.892679e-002
7.103889368905582e-003	6.073782e-002
7.107420003650867e-003	6.248503e-002
7.112282006368171e-003	6.484059e-002
7.117375485527989e-003	6.724337e-002
7.125216396251281e-003	7.080676e-002
7.133612716249087e-003	7.443183e-002
7.143378341249087e-003	7.838691e-002
7.153143966249087e-003	8.204696e-002
7.172675216249086e-003	8.842803e-002
7.192206466249086e-003	9.347905e-002
7.211737716249085e-003	9.712407e-002
7.231268966249085e-003	9.930824e-002
7.241034591249085e-003	9.984138e-002
7.250800216249085e-003	9.999873e-002
7.260565841249084e-003	9.977972e-002
7.270331466249084e-003	9.918515e-002
7.280097091249084e-003	9.821728e-002
7.289862716249084e-003	9.687973e-002
7.298164497269177e-003	9.545570e-002
7.306218473388988e-003	9.382599e-002
7.310462743113193e-003	9.287022e-002
7.313309148025515e-003	9.219220e-002
7.316008967306721e-003	9.152184e-002
7.320861761556757e-003	9.025083e-002
7.325510433170496e-003	8.895459e-002
7.333494533884445e-003	8.655185e-002
7.343260158884445e-003	8.331756e-002
7.353025783884444e-003	7.976968e-002
7.362791408884444e-003	7.592156e-002
7.372557033884444e-003	7.178769e-002
7.382322658884444e-003	6.738362e-002
7.392088283884444e-003	6.272595e-002
7.401853908884443e-003	5.783218e-002
7.411619533884443e-003	5.272075e-002
7.421385158884443e-003	4.741088e-002
7.431150783884443e-003	4.192258e-002
7.440916408884443e-003	3.627649e-002
7.450682033884442e-003	3.049386e-002
7.460447658884442e-003	2.459645e-002
7.470213283884442e-003	1.860648e-002
7.479978908884442e-003	1.254647e-002
7.489744533884441e-003	6.439241e-003
7.498642689266821e-003	8.528131e-004
7.505685207549258e-003	-3.571362e-003
7.513441670525178e-003	-8.435613e-003
7.523207295525178e-003	-1.452996e-002
7.532972920525178e-003	-2.056961e-002
7.542738545525177e-003	-2.653185e-002
7.552504170525177e-003	-3.239422e-002
7.562269795525177e-003	-3.813467e-002
7.572035420525177e-003	-4.373159e-002
7.576075427940013e-003	-4.600007e-002
7.576238648814762e-003	-4.609111e-002
7.576565090564261e-003	-4.627303e-002
7.577217974063260e-003	-4.663630e-002
7.578523741061255e-003	-4.736048e-002
7.579473836525505e-003	-4.788540e-002
7.580314246486755e-003	-4.834830e-002
7.581409438899546e-003	-4.894951e-002
7.582593616662371e-003	-4.959695e-002
7.583425462136368e-003	-5.005012e-002
7.584534845341637e-003	-5.065236e-002
7.585564273752165e-003	-5.120899e-002
7.586616580476974e-003	-5.177578e-002
7.588721193926592e-003	-5.290254e-002
7.591357111421110e-003	-5.430068e-002
7.594359825674643e-003	-5.587520e-002
7.598730615956642e-003	-5.813141e-002
7.603062950881736e-003	-6.032450e-002
7.610616586959027e-003	-6.404043e-002
7.618762614704141e-003	-6.788590e-002
7.628528239704141e-003	-7.226073e-002
7.634401138993624e-003	-7.476174e-002
7.641284454817245e-003	-7.756324e-002
7.645788733694532e-003	-7.931827e-002
7.651846346426843e-003	-8.157813e-002
7.661441712666120e-003	-8.491471e-002
7.671207337666120e-003	-8.799360e-002
7.680972962666120e-003	-9.074131e-002
7.690738587666120e-003	-9.314748e-002
7.700504212666120e-003	-9.520307e-002
7.710269837666119e-003	-9.690034e-002
7.720035462666119e-003	-9.823290e-002
7.729801087666119e-003	-9.919573e-002
7.739566712666119e-003	-9.978521e-002
7.749332337666118e-003	-9.999912e-002
7.758102747688440e-003	-9.987043e-002
7.767138707320680e-003	-9.942075e-002
7.776904332320680e-003	-9.857459e-002
7.783882587015488e-003	-9.774242e-002
7.787499477783852e-003	-9.723707e-002
7.791479296895200e-003	-9.662299e-002
7.791574225685871e-003	-9.660760e-002
7.791682715732352e-003	-9.658998e-002
7.791899695825316e-003	-9.655458e-002
7.792333656011242e-003	-9.648327e-002
7.793201576383095e-003	-9.633849e-002
7.794036725344922e-003	-9.619647e-002
7.795150307866902e-003	-9.600298e-002
7.796071420765831e-003	-9.583938e-002
7.797186235621424e-003	-9.563708e-002
7.798888760853147e-003	-9.531909e-002
7.799877339970823e-003	-9.512944e-002
7.801072739477847e-003	-9.489521e-002
7.802260497934046e-003	-9.465718e-002
7.803419076681820e-003	-9.441990e-002
7.804833860093717e-003	-9.412339e-002
7.806560874787021e-003	-9.375135e-002
7.808263887942956e-003	-9.337367e-002
7.810289468007580e-003	-9.291054e-002
7.812554356320179e-003	-9.237488e-002
7.817084132945375e-003	-9.124754e-002
7.826143686195768e-003	-8.877212e-002
7.835909311195767e-003	-8.578196e-002
7.845674936195767e-003	-8.246895e-002
7.855440561195767e-003	-7.884554e-002
7.865206186195767e-003	-7.492537e-002
7.874971811195767e-003	-7.072320e-002
7.884737436195766e-003	-6.625485e-002
7.894503061195766e-003	-6.153712e-002
7.904268686195766e-003	-5.658779e-002
7.914034311195766e-003	-5.142546e-002
7.923799936195766e-003	-4.606959e-002
7.933565561195765e-003	-4.054032e-002
7.943331186195765e-003	-3.485847e-002
7.953096811195765e-003	-2.904542e-002
7.962862436195765e-003	-2.312304e-002
7.972628061195764e-003	-1.711364e-002
7.982393686195764e-003	-1.103982e-002
7.991615018869696e-003	-5.266002e-003
7.998853660519752e-003	-7.202601e-004
8.006752213407253e-003	4.241268e-003
8.016517838407252e-003	1.035984e-002
8.026283463407252e-003	1.643942e-002
8.036049088407252e-003	2.245713e-002
8.045814713407252e-003	2.839032e-002
8.055580338407252e-003	3.421665e-002
8.065345963407251e-003	3.991419e-002
8.075111588407251e-003	4.546151e-002
8.078412896335062e-003	4.729913e-002
8.081790699148828e-003	4.915826e-002
8.083782090033945e-003	5.024399e-002
8.085402141894753e-003	5.112147e-002
8.087598674095699e-003	5.230271e-002
8.089765561128252e-003	5.345825e-002
8.091821129080567e-003	5.454527e-002
8.094155598943071e-003	5.576874e-002
8.096828835361244e-003	5.715500e-002
8.099603714446957e-003	5.857690e-002
8.103176237747553e-003	6.038126e-002
8.106827339188329e-003	6.219386e-002
8.112068171563918e-003	6.473825e-002
8.117313244208222e-003	6.721441e-002
8.125514935376986e-003	7.093909e-002
8.133804857720181e-003	7.451240e-002
8.143570482720181e-003	7.846181e-002
8.153336107720181e-003	8.211592e-002
8.172867357720180e-003	8.848433e-002
8.192398607720180e-003	9.352186e-002
8.211929857720179e-003	9.715274e-002
8.231461107720179e-003	9.932235e-002
8.241226732720179e-003	9.984811e-002
8.250992357720179e-003	9.999806e-002
8.260757982720178e-003	9.977163e-002
8.270523607720178e-003	9.916970e-002
8.280289232720178e-003	9.819451e-002
8.286987034764071e-003	9.731173e-002
8.293590013741118e-003	9.627276e-002
8.297925947785223e-003	9.550027e-002
8.302500957142585e-003	9.460834e-002
8.305778481208738e-003	9.392127e-002
8.308644926152879e-003	9.328771e-002
8.310610983564146e-003	9.283564e-002
8.312802698184440e-003	9.231500e-002
8.314859456161498e-003	9.181049e-002
8.318422817370946e-003	9.090019e-002
8.322452651652615e-003	8.981584e-002
8.329751426695184e-003	8.770581e-002
8.337621731556217e-003	8.522402e-002
8.347387356556216e-003	8.185565e-002
8.357152981556216e-003	7.817918e-002
8.366918606556216e-003	7.420847e-002
8.376684231556216e-003	6.995845e-002
8.386449856556216e-003	6.544513e-002
8.396215481556215e-003	6.068547e-002
8.405981106556215e-003	5.569742e-002
8.415746731556215e-003	5.049973e-002
8.425512356556215e-003	4.511198e-002
8.435277981556215e-003	3.955443e-002
8.445043606556214e-003	3.384801e-002
8.454809231556214e-003	2.801419e-002
8.464574856556214e-003	2.207494e-002
8.474340481556214e-003	1.605260e-002
8.484106106556213e-003	9.969837e-003
8.492011623659678e-003	5.017138e-003
8.500021059143466e-003	-1.323185e-005
8.507367690513518e-003	-4.627603e-003
8.515078821788449e-003	-9.460135e-003
8.524844446788448e-003	-1.554691e-002
8.534610071788448e-003	-2.157516e-002
8.544375696788448e-003	-2.752221e-002
8.554141321788448e-003	-3.336567e-002
8.563906946788448e-003	-3.908356e-002
8.573672571788447e-003	-4.465434e-002
8.573679724345820e-003	-4.465836e-002
8.573708334575313e-003	-4.467444e-002
8.573975363383907e-003	-4.482448e-002
8.574280539165157e-003	-4.499581e-002
8.574890890727657e-003	-4.533796e-002
8.576111593852657e-003	-4.602025e-002
8.577306075983617e-003	-4.668526e-002
8.578858018528358e-003	-4.754536e-002
8.579716995217954e-003	-4.801947e-002
8.580689424384821e-003	-4.855451e-002
8.581401929509647e-003	-4.894539e-002
8.582072808195505e-003	-4.931254e-002
8.583414565567219e-003	-5.004419e-002
8.584387671358726e-003	-5.057261e-002
8.585391101187598e-003	-5.111550e-002
8.586599956972788e-003	-5.176684e-002
8.588224528761922e-003	-5.263747e-002
8.590841685086321e-003	-5.402845e-002
8.593561316586821e-003	-5.545841e-002
8.597185997370622e-003	-5.733900e-002
8.601001042612988e-003	-5.928621e-002
8.608631133097722e-003	-6.307735e-002
8.615503244031432e-003	-6.636804e-002
8.625268869031432e-003	-7.083003e-002
8.631397272032311e-003	-7.349503e-002
8.639236287776761e-003	-7.674456e-002
8.644244688877666e-003	-7.872374e-002
8.650257797460466e-003	-8.099680e-002
8.657111361346108e-003	-8.344642e-002
8.666876986346108e-003	-8.666854e-002
8.676642611346108e-003	-8.956446e-002
8.686408236346107e-003	-9.212327e-002
8.696173861346107e-003	-9.433535e-002
8.705939486346107e-003	-9.619238e-002
8.715705111346107e-003	-9.768736e-002
8.725470736346106e-003	-9.881467e-002
8.735236361346106e-003	-9.957007e-002
8.745001986346106e-003	-9.995069e-002
8.754767611346106e-003	-9.995513e-002
8.763569246533338e-003	-9.963677e-002
8.773334871533338e-003	-9.892710e-002
8.782112294891124e-003	-9.797139e-002
8.786183594134784e-003	-9.742675e-002
8.789930732959783e-003	-9.686913e-002
8.792339707077712e-003	-9.648227e-002
8.793896241179034e-003	-9.622054e-002
8.794974979108123e-003	-9.603375e-002
8.796249541386237e-003	-9.580737e-002
8.797537258080034e-003	-9.557241e-002
8.799035613393205e-003	-9.529115e-002
8.799963209439052e-003	-9.511279e-002
8.801126566416791e-003	-9.488454e-002
8.802248237358068e-003	-9.465966e-002
8.803459159819043e-003	-9.441160e-002
8.804858515237365e-003	-9.411816e-002
8.806595909869335e-003	-9.374369e-002
8.808274124531362e-003	-9.337137e-002
8.810289442946928e-003	-9.291055e-002
8.812589092611551e-003	-9.236652e-002
8.817188391940798e-003	-9.122072e-002
8.826386990599292e-003	-8.870164e-002
8.836152615599292e-003	-8.570330e-002
8.845918240599292e-003	-8.238239e-002
8.855683865599292e-003	-7.875142e-002
8.865449490599291e-003	-7.482404e-002
8.875215115599291e-003	-7.061504e-002
8.884980740599291e-003	-6.614026e-002
8.894746365599291e-003	-6.141655e-002
8.904511990599291e-003	-5.646168e-002
8.914277615599290e-003	-5.129430e-002
8.924043240599290e-003	-4.593385e-002
8.933808865599290e-003	-4.040053e-002
8.943574490599290e-003	-3.471515e-002
8.953340115599289e-003	-2.889910e-002
8.963105740599289e-003	-2.297429e-002
8.972871365599289e-003	-1.696300e-002
8.982636990599289e-003	-1.088787e-002
8.991719520746653e-003	-5.200432e-003
8.998891165895549e-003	-6.966954e-004
9.006748054423506e-003	4.238657e-003
9.016513679423506e-003	1.035724e-002
9.026279304423505e-003	1.643685e-002
9.036044929423505e-003	2.245459e-002
9.045810554423505e-003	2.838781e-002
9.055576179423505e-003	3.421419e-002
9.065341804423505e-003	3.991180e-002
9.075107429423504e-003	4.545918e-002
9.078461137081806e-003	4.732583e-002
9.081811101321122e-003	4.916942e-002
9.083777820383268e-003	5.024167e-002
9.085421533711753e-003	5.113194e-002
9.087637811694591e-003	5.232367e-002
9.089788644472742e-003	5.347051e-002
9.091866515660706e-003	5.456917e-002
9.094190323899855e-003	5.578685e-002
9.096868748128414e-003	5.717557e-002
9.099642899102582e-003	5.859686e-002
9.103206894499812e-003	6.039661e-002
9.106854745159054e-003	6.220734e-002
9.112058735294672e-003	6.473373e-002
9.117265479358302e-003	6.719219e-002
9.126507329321930e-003	7.137719e-002
9.134909044022971e-003	7.497330e-002
9.144674669022971e-003	7.889005e-002
9.154440294022971e-003	8.250988e-002
9.173971544022970e-003	8.880543e-002
9.193502794022970e-003	9.376526e-002
9.213034044022970e-003	9.731477e-002
9.232565294022969e-003	9.940059e-002
9.242330919022969e-003	9.988393e-002
9.252096544022969e-003	9.999132e-002
9.261862169022968e-003	9.972238e-002
9.271627794022968e-003	9.907810e-002
9.281393419022968e-003	9.806091e-002
9.288253000923095e-003	9.712546e-002
9.294884473732891e-003	9.604959e-002
9.299178705126820e-003	9.526385e-002
9.303710859664610e-003	9.435936e-002
9.306558789926908e-003	9.375180e-002
9.308573403757859e-003	9.330388e-002
9.310576180261845e-003	9.284377e-002
9.312727422968840e-003	9.233318e-002
9.314848448297917e-003	9.181324e-002
9.318626866496378e-003	9.084668e-002
9.322452647609428e-003	8.981584e-002
9.330104209835530e-003	8.759911e-002
9.337775760831776e-003	8.517336e-002
9.347541385831775e-003	8.180001e-002
9.357307010831775e-003	7.811880e-002
9.367072635831775e-003	7.414356e-002
9.376838260831775e-003	6.988926e-002
9.386603885831775e-003	6.537192e-002
9.396369510831774e-003	6.060852e-002
9.406135135831774e-003	5.561702e-002
9.415900760831774e-003	5.041618e-002
9.425666385831774e-003	4.502559e-002
9.435432010831774e-003	3.946553e-002
9.445197635831773e-003	3.375693e-002
9.454963260831773e-003	2.792128e-002
9.464728885831773e-003	2.198054e-002
9.474494510831773e-003	1.595706e-002
9.484260135831773e-003	9.873535e-003
9.492169160145045e-003	4.918277e-003
9.500158777512140e-003	-9.976284e-005
9.507565512027437e-003	-4.751761e-003
9.515327320488320e-003	-9.615560e-003
9.525092945488320e-003	-1.570112e-002
9.534858570488320e-003	-2.172759e-002
9.544624195488320e-003	-2.767228e-002
9.554389820488320e-003	-3.351282e-002
9.564155445488319e-003	-3.922722e-002
9.573921070488319e-003	-4.479399e-002
9.573928223045692e-003	-4.479801e-002
9.573956833275185e-003	-4.481408e-002
9.574223862083779e-003	-4.496400e-002
9.574529037865029e-003	-4.513519e-002
9.575139389427528e-003	-4.547707e-002
9.576360092552529e-003	-4.615881e-002
9.577413735916130e-003	-4.674507e-002
