time	V(p001)	V(vi_op)	V(vin)	V(vo)	V(vo_op)
9.844391514895853e-003	-3.513055e+000	4.417768e+000	-8.292235e-002	-4.076104e-001	9.192913e-001
9.848150641621799e-003	-3.460349e+000	4.419133e+000	-8.157922e-002	-4.070494e-001	9.703612e-001
9.852138603885998e-003	-3.399256e+000	4.420658e+000	-8.010460e-002	-4.064002e-001	1.029767e+000
9.858274734180892e-003	-3.301014e+000	4.423082e+000	-7.773776e-002	-4.053237e-001	1.125469e+000
9.860948368516493e-003	-3.256398e+000	4.424172e+000	-7.667013e-002	-4.048196e-001	1.169006e+000
9.873330989435391e-003	-3.032694e+000	4.429562e+000	-7.144830e-002	-4.020995e-001	1.388007e+000
9.883096614435391e-003	-2.843271e+000	4.434082e+000	-6.702352e-002	-3.995991e-001	1.573989e+000
9.892862239435390e-003	-2.642789e+000	4.438837e+000	-6.234648e-002	-3.967228e-001	1.771293e+000
9.902627864435390e-003	-2.431945e+000	4.443820e+000	-5.743478e-002	-3.933913e-001	1.979248e+000
9.912393489435390e-003	-2.211851e+000	4.449012e+000	-5.230691e-002	-3.895097e-001	2.196756e+000
9.922159114435390e-003	-1.983463e+000	4.454394e+000	-4.698216e-002	-3.849387e-001	2.422869e+000
9.931924739435390e-003	-1.747738e+000	4.459946e+000	-4.148059e-002	-3.794637e-001	2.656643e+000
9.941690364435389e-003	-1.505622e+000	4.465647e+000	-3.582289e-002	-3.727365e-001	2.897136e+000
9.951455989435389e-003	-1.257959e+000	4.471474e+000	-3.003037e-002	-3.641344e-001	3.143511e+000
9.961221614435389e-003	-1.005448e+000	4.477407e+000	-2.412481e-002	-3.522991e-001	3.395068e+000
9.970987239435389e-003	-7.485164e-001	4.483422e+000	-1.812846e-002	-3.335595e-001	3.651372e+000
9.980752864435389e-003	-4.873495e-001	4.489497e+000	-1.206388e-002	-3.005327e-001	3.912194e+000
9.988174973736743e-003	-2.855560e-001	4.494141e+000	-7.423049e-003	-2.545196e-001	4.113894e+000
9.996435944821334e-003	-5.812421e-002	4.499325e+000	-2.239175e-003	-1.771134e-001	4.341337e+000
1.000000000000000e-002	4.066643e-002	4.501564e+000	-2.449294e-016	-1.357193e-001	4.440157e+000
