time	V(n005)
9.577413735916130e-003	-5.339484e-001
9.578799678297818e-003	-5.343943e-001
9.579673223040049e-003	-5.346704e-001
9.580621990492711e-003	-5.349659e-001
9.581955433018530e-003	-5.353742e-001
9.583236433629237e-003	-5.357285e-001
9.584037012683719e-003	-5.358914e-001
9.584767902424954e-003	-5.360016e-001
9.585662734154225e-003	-5.361248e-001
9.587452397612769e-003	-5.363465e-001
9.589188920479268e-003	-5.365483e-001
9.591408391584825e-003	-5.368074e-001
9.595030825259440e-003	-5.372847e-001
9.599096753315408e-003	-5.379397e-001
9.604095474705504e-003	-5.388694e-001
9.611356775904379e-003	-5.402715e-001
9.618853937747307e-003	-5.416363e-001
9.627632903219179e-003	-5.429666e-001
9.633458381434770e-003	-5.435275e-001
9.640470548681534e-003	-5.438433e-001
9.644813030122832e-003	-5.439350e-001
9.650789221819439e-003	-5.440000e-001
9.659809358212802e-003	-5.440581e-001
9.669574983212801e-003	-5.440909e-001
9.679340608212801e-003	-5.441034e-001
9.689106233212801e-003	-5.441025e-001
9.698871858212801e-003	-5.440899e-001
9.708637483212801e-003	-5.440631e-001
9.718403108212800e-003	-5.440141e-001
9.728168733212800e-003	-5.439236e-001
9.737934358212800e-003	-5.437363e-001
9.747699983212800e-003	-5.432976e-001
9.757465608212800e-003	-5.423882e-001
9.766272716219739e-003	-5.410331e-001
9.776038341219739e-003	-5.390519e-001
9.784939324560685e-003	-5.371176e-001
9.788082535594897e-003	-5.365784e-001
9.792465556074046e-003	-5.360472e-001
9.794667296143565e-003	-5.357628e-001
9.796250301453353e-003	-5.354974e-001
9.797875905443152e-003	-5.351658e-001
9.799538597052064e-003	-5.347883e-001
9.800538464312969e-003	-5.345421e-001
9.801613885888585e-003	-5.342594e-001
9.803081424884607e-003	-5.338513e-001
9.804945096389749e-003	-5.333006e-001
9.807059110121112e-003	-5.326372e-001
9.809120815041912e-003	-5.319542e-001
9.814047959856753e-003	-5.301563e-001
9.820148303935294e-003	-5.276453e-001
9.829913928935294e-003	-5.231073e-001
9.839679553935294e-003	-5.178604e-001
9.849445178935294e-003	-5.116833e-001
9.859210803935294e-003	-5.043160e-001
9.868976428935293e-003	-4.953468e-001
9.878742053935293e-003	-4.840977e-001
9.888507678935293e-003	-4.693729e-001
9.898273303935293e-003	-4.487713e-001
9.908038928935293e-003	-4.176872e-001
9.917804553935292e-003	-3.691330e-001
9.927570178935292e-003	-2.969921e-001
9.937335803935292e-003	-2.007817e-001
9.947101428935292e-003	-8.505315e-002
9.956867053935292e-003	4.482060e-002
9.966632678935291e-003	1.834092e-001
9.976398303935291e-003	3.182921e-001
9.984382568433403e-003	4.047179e-001
9.992583056449693e-003	4.572884e-001
1.000000000000000e-002	4.834947e-001
