Freq.	V(outder)/V(VIN)
2.04173794466951e+004	(2.28981992946950e+001dB,-9.99179700572229e+001°)
2.08929613085402e+004	(2.31012348783231e+001dB,-1.00154893706837e+002°)
2.13796208950221e+004	(2.33044054901732e+001dB,-1.00397758876130e+002°)
2.18776162394953e+004	(2.35077166976351e+001dB,-1.00646734253166e+002°)
2.23872113856832e+004	(2.37111742505453e+001dB,-1.00901994624127e+002°)
2.29086765276775e+004	(2.39147840816165e+001dB,-1.01163721170113e+002°)
2.34422881531990e+004	(2.41185523060339e+001dB,-1.01432101781751e+002°)
2.39883291901947e+004	(2.43224852200852e+001dB,-1.01707331392778e+002°)
2.45470891568501e+004	(2.45265892986781e+001dB,-1.01989612333822e+002°)
2.51188643150956e+004	(2.47308711915770e+001dB,-1.02279154707676e+002°)
2.57039578276884e+004	(2.49353377181751e+001dB,-1.02576176787441e+002°)
2.63026799189536e+004	(2.51399958605891e+001dB,-1.02880905438994e+002°)
2.69153480392689e+004	(2.53448527548440e+001dB,-1.03193576569308e+002°)
2.75422870333814e+004	(2.55499156798819e+001dB,-1.03514435602261e+002°)
2.81838293126443e+004	(2.57551920440996e+001dB,-1.03843737983606e+002°)
2.88403150312658e+004	(2.59606893690823e+001dB,-1.04181749716920e+002°)
2.95120922666636e+004	(2.61664152701619e+001dB,-1.04528747932368e+002°)
3.01995172040199e+004	(2.63723774333826e+001dB,-1.04885021490265e+002°)
3.09029543251356e+004	(2.65785835884062e+001dB,-1.05250871621422e+002°)
3.16227766016835e+004	(2.67850414768347e+001dB,-1.05626612606402e+002°)
