Freq.	V(out)
1.89234361864495e+001	(-5.61906053826916e-004dB,-9.86822299272648e-001°)
1.89670592121112e+001	(-5.63216362889588e-004dB,-9.89097235229089e-001°)
1.90107827992327e+001	(-5.64532722133838e-004dB,-9.91377415978528e-001°)
1.90546071796322e+001	(-5.65855159500805e-004dB,-9.93662853615089e-001°)
1.90985325856621e+001	(-5.67183703089817e-004dB,-9.95953560260809e-001°)
1.91425592502106e+001	(-5.68518381063879e-004dB,-9.98249548065684e-001°)
1.91866874067026e+001	(-5.69859221787586e-004dB,-1.00055082920775e+000°)
1.92309172891013e+001	(-5.71206253734542e-004dB,-1.00285741589315e+000°)
1.92752491319091e+001	(-5.72559505469030e-004dB,-1.00516932035617e+000°)
1.93196831701690e+001	(-5.73919005753068e-004dB,-1.00748655485935e+000°)
1.93642196394658e+001	(-5.75284783428748e-004dB,-1.00980913169350e+000°)
1.94088587759275e+001	(-5.76656867501177e-004dB,-1.01213706317782e+000°)
1.94536008162263e+001	(-5.78035287098934e-004dB,-1.01447036165989e+000°)
1.94984459975802e+001	(-5.79420071484685e-004dB,-1.01680903951583e+000°)
1.95433945577537e+001	(-5.80811250055174e-004dB,-1.01915310915029e+000°)
1.95884467350596e+001	(-5.82208852361484e-004dB,-1.02150258299653e+000°)
1.96336027683602e+001	(-5.83612908048277e-004dB,-1.02385747351654e+000°)
1.96788628970682e+001	(-5.85023446952162e-004dB,-1.02621779320103e+000°)
1.97242273611483e+001	(-5.86440498994647e-004dB,-1.02858355456955e+000°)
1.97696964011183e+001	(-5.87864094283404e-004dB,-1.03095477017052e+000°)
1.98152702580507e+001	(-5.89294263041867e-004dB,-1.03333145258133e+000°)
1.98609491735734e+001	(-5.90731035625624e-004dB,-1.03571361440840e+000°)
1.99067333898716e+001	(-5.92174442525316e-004dB,-1.03810126828722e+000°)
1.99526231496885e+001	(-5.93624514422567e-004dB,-1.04049442688245e+000°)
1.99986186963271e+001	(-5.95081282070404e-004dB,-1.04289310288796e+000°)
2.00447202736513e+001	(-5.96544776418624e-004dB,-1.04529730902692e+000°)
2.00909281260870e+001	(-5.98015028543398e-004dB,-1.04770705805187e+000°)
2.01372424986236e+001	(-5.99492069646305e-004dB,-1.05012236274476e+000°)
2.01836636368153e+001	(-6.00975931078441e-004dB,-1.05254323591705e+000°)
2.02301917867824e+001	(-6.02466644374174e-004dB,-1.05496969040974e+000°)
2.02768271952125e+001	(-6.03964241169174e-004dB,-1.05740173909348e+000°)
2.03235701093619e+001	(-6.05468753271772e-004dB,-1.05983939486863e+000°)
2.03704207770569e+001	(-6.06980212615712e-004dB,-1.06228267066530e+000°)
2.04173794466950e+001	(-6.08498651283292e-004dB,-1.06473157944343e+000°)
2.04644463672464e+001	(-6.10024101529477e-004dB,-1.06718613419290e+000°)
2.05116217882553e+001	(-6.11556595755858e-004dB,-1.06964634793353e+000°)
2.05589059598411e+001	(-6.13096166478831e-004dB,-1.07211223371521e+000°)
2.06062991326997e+001	(-6.14642846390350e-004dB,-1.07458380461794e+000°)
2.06538015581050e+001	(-6.16196668347325e-004dB,-1.07706107375188e+000°)
2.07014134879101e+001	(-6.17757665332074e-004dB,-1.07954405425749e+000°)
2.07491351745488e+001	(-6.19325870490908e-004dB,-1.08203275930552e+000°)
2.07969668710366e+001	(-6.20901317124481e-004dB,-1.08452720209711e+000°)
2.08449088309726e+001	(-6.22484038682970e-004dB,-1.08702739586389e+000°)
2.08929613085401e+001	(-6.24074068777651e-004dB,-1.08953335386801e+000°)
2.09411245585086e+001	(-6.25671441159679e-004dB,-1.09204508940223e+000°)
2.09893988362349e+001	(-6.27276189767346e-004dB,-1.09456261578997e+000°)
2.10377843976644e+001	(-6.28888348650858e-004dB,-1.09708594638543e+000°)
2.10862814993326e+001	(-6.30507952067810e-004dB,-1.09961509457360e+000°)
2.11348903983661e+001	(-6.32135034397356e-004dB,-1.10215007377036e+000°)
2.11836113524847e+001	(-6.33769630198075e-004dB,-1.10469089742258e+000°)
2.12324446200019e+001	(-6.35411774160710e-004dB,-1.10723757900813e+000°)
2.12813904598268e+001	(-6.37061501177612e-004dB,-1.10979013203600e+000°)
2.13304491314654e+001	(-6.38718846271372e-004dB,-1.11234857004635e+000°)
2.13796208950220e+001	(-6.40383844633397e-004dB,-1.11491290661061e+000°)
2.14289060112002e+001	(-6.42056531629696e-004dB,-1.11748315533149e+000°)
2.14783047413050e+001	(-6.43736942773880e-004dB,-1.12005932984313e+000°)
2.15278173472434e+001	(-6.45425113741627e-004dB,-1.12264144381112e+000°)
2.15774440915263e+001	(-6.47121080395757e-004dB,-1.12522951093260e+000°)
2.16271852372698e+001	(-6.48824878744763e-004dB,-1.12782354493630e+000°)
2.16770410481966e+001	(-6.50536544971743e-004dB,-1.13042355958265e+000°)
2.17270117886371e+001	(-6.52256115423795e-004dB,-1.13302956866384e+000°)
2.17770977235312e+001	(-6.53983626633230e-004dB,-1.13564158600388e+000°)
2.18272991184297e+001	(-6.55719115258746e-004dB,-1.13825962545870e+000°)
2.18776162394952e+001	(-6.57462618178978e-004dB,-1.14088370091620e+000°)
2.19280493535041e+001	(-6.59214172402804e-004dB,-1.14351382629634e+000°)
2.19785987278479e+001	(-6.60973815136859e-004dB,-1.14615001555119e+000°)
2.20292646305342e+001	(-6.62741583749846e-004dB,-1.14879228266504e+000°)
2.20800473301886e+001	(-6.64517515777368e-004dB,-1.15144064165445e+000°)
2.21309470960560e+001	(-6.66301648942171e-004dB,-1.15409510656832e+000°)
2.21819641980018e+001	(-6.68094021131006e-004dB,-1.15675569148800e+000°)
2.22330989065137e+001	(-6.69894670409092e-004dB,-1.15942241052731e+000°)
